Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,1e-06,24.431319,[38 15] ; [21 55],[24.24031008 28.75968992] ; [34.75968992 41.24031008],1
s3,1,0.000137,14.543151,[37 15] ; [28 48],[26.40625 25.59375] ; [38.59375 37.40625],1
s6,1,0.000141,14.484176,[41 10] ; [36 41],[30.6796875 20.3203125] ; [46.3203125 30.6796875],1
p6,1,0.004295,8.154864,[17 36] ; [ 9 68],[10.6 42.4] ; [15.4 61.6],0
v4,1,0.006124,7.513338,[53  1] ; [64 13],[48.22900763  5.77099237] ; [68.77099237  8.22900763],0
s8,1,0.007351,7.1851,[27 25] ; [22 55],[19.75193798 32.24806202] ; [29.24806202 47.75193798],0
s7,1,0.008066,7.018828,[28 22] ; [23 49],[20.90163934 29.09836066] ; [30.09836066 41.90163934],0
p9,1,0.008713,6.880667,[39 14] ; [39 38],[31.8 21.2] ; [46.2 30.8],0
s5,1,0.010696,6.515185,[20 28] ; [15 59],[13.7704918 34.2295082] ; [21.2295082 52.7704918],0
u3,1,0.011402,6.401525,[19  4] ; [13 14],[14.72  8.28] ; [17.28  9.72],0
r4,1,0.012737,6.205288,[52  2] ; [63 14],[47.40458015  6.59541985] ; [67.59541985  9.40458015],0
p11,1,0.041367,4.160908,[37 17] ; [39 38],[31.32824427 22.67175573] ; [44.67175573 32.32824427],0
p7,1,0.044435,4.039969,[22 28] ; [20 55],[16.8 33.2] ; [25.2 49.8],0
b3,1,0.086433,2.93959,[15 21] ; [11 35],[11.41463415 24.58536585] ; [14.58536585 31.41463415],0
b2,1,0.086433,2.93959,[15 21] ; [11 35],[11.41463415 24.58536585] ; [14.58536585 31.41463415],0
p5,1,0.091816,2.842236,[ 7 44] ; [ 4 73],[ 4.3828125 46.6171875] ; [ 6.6171875 70.3828125],0
b5,1,0.142843,2.147064,[35 19] ; [40 37],[30.91603053 23.08396947] ; [44.08396947 32.91603053],0
r3,1,0.159457,1.979369,[50  4] ; [65 12],[47.40458015  6.59541985] ; [67.59541985  9.40458015],0
n6,1,0.170551,1.878093,[41 12] ; [51 26],[37.50769231 15.49230769] ; [54.49230769 22.50769231],0
p4,1,0.200133,1.641404,[20 33] ; [20 54],[16.69291339 36.30708661] ; [23.30708661 50.69291339],0
v3,1,0.245161,1.350672,[23 28] ; [25 47],[19.90243902 31.09756098] ; [28.09756098 43.90243902],0
s4,1,0.259631,1.270726,[13 39] ; [13 64],[10.48062016 41.51937984] ; [15.51937984 61.48062016],0
a5,1,0.270732,1.213035,[38 16] ; [47 30],[35.03816794 18.96183206] ; [49.96183206 27.03816794],0
n2,1,0.279763,1.168243,[15  4] ; [20 11],[13.3  5.7] ; [21.7  9.3],0
b1,1,0.291463,1.11285,[23 31] ; [40 37],[25.96946565 28.03053435] ; [37.03053435 39.96946565],0
p10,1,0.312755,1.019006,[34 19] ; [42 34],[31.2248062 21.7751938] ; [44.7751938 31.2248062],0
a4,1,0.363445,0.825953,[27 26] ; [33 44],[24.46153846 28.53846154] ; [35.53846154 41.46153846],0
p3,1,0.380203,0.770044,[19 34] ; [22 55],[16.71538462 36.28461538] ; [24.28461538 52.71538462],0
a3,1,0.398787,0.711981,[31 22] ; [50 26],[33.27906977 19.72093023] ; [47.72093023 28.27906977],0
n3,1,0.445011,0.583328,[14  5] ; [17 10],[12.80434783  6.19565217] ; [18.19565217  8.80434783],0
a7,1,0.448506,0.574424,[33 21] ; [52 25],[35.03816794 18.96183206] ; [49.96183206 27.03816794],0
a8,1,0.56423,0.332432,[ 7 42] ; [ 8 66],[ 5.97560976 43.02439024] ; [ 9.02439024 64.97560976],0
n5,1,0.572607,0.318339,[36 18] ; [47 29],[34.47692308 19.52307692] ; [48.52307692 27.47692308],0
v2,1,0.574632,0.314994,[29 23] ; [37 36],[27.456 24.544] ; [38.544 34.456],0
d3,1,0.609206,0.261333,[31 22] ; [41 35],[29.58139535 23.41860465] ; [42.41860465 33.58139535],0
p8,1,0.61,0.260175,[14 40] ; [17 60],[12.77862595 41.22137405] ; [18.22137405 58.77862595],0
a2,1,0.620076,0.245761,[10 44] ; [17 60],[11.12977099 42.87022901] ; [15.87022901 61.12977099],0
p1,1,0.654723,0.199997,[ 3 51] ; [ 3 74],[ 2.47328244 51.52671756] ; [ 3.52671756 73.47328244],0
n1,1,0.684029,0.165626,[10  9] ; [14 16],[9.30612245 9.69387755] ; [14.69387755 15.30612245],0
u1,1,0.709185,0.139093,[ 9 45] ; [11 66],[ 8.24427481 45.75572519] ; [11.75572519 65.24427481],0
u4,1,0.717158,0.131232,[ 2 52] ; [ 2 75],[ 1.64885496 52.35114504] ; [ 2.35114504 74.64885496],0
p12,1,0.755965,0.096587,[ 4 49] ; [ 7 70],[ 4.48461538 48.51538462] ; [ 6.51538462 70.48461538],0
d4,1,0.775118,0.081617,[40 13] ; [59 17],[40.6744186 12.3255814] ; [58.3255814 17.6744186],0
b4,1,0.809094,0.058368,[32 22] ; [44 33],[31.32824427 22.67175573] ; [44.67175573 32.32824427],0
u2,1,0.821331,0.051,[14  9] ; [15 11],[13.6122449  9.3877551] ; [15.3877551 10.6122449],0
a1,1,0.838703,0.041434,[ 4 50] ; [ 5 72],[ 3.70992366 50.29007634] ; [ 5.29007634 71.70992366],0
d1,1,0.842963,0.039246,[29 25] ; [40 37],[28.44274809 25.55725191] ; [40.55725191 36.44274809],0
d2,1,0.900398,0.015665,[25 28] ; [35 41],[24.65116279 28.34883721] ; [35.34883721 40.65116279],0
n4,1,0.905251,0.014168,[37 17] ; [52 25],[36.6870229 17.3129771] ; [52.3129771 24.6870229],0
