Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.002933,8.848912,[83 25] ; [10 12],[77.26153846 30.73846154] ; [15.73846154  6.26153846],0
r4,1,0.007628,7.11869,[94 14] ; [14  8],[89.72307692 18.27692308] ; [18.27692308  3.72307692],0
r2,1,0.034384,4.47551,[102   6] ; [17  4],[99.62790698  8.37209302] ; [19.37209302  1.62790698],0
b1,1,0.036337,4.381233,[38 70] ; [13  9],[42.36923077 65.63076923] ; [ 8.63076923 13.36923077],0
u2,1,0.038285,4.292308,[23 29] ; [8 2],[26. 26.] ; [5. 5.],0
s5,1,0.062964,3.457531,[29 75] ; [ 2 20],[25.58730159 78.41269841] ; [ 5.41269841 16.58730159],0
p8,1,0.119907,2.418538,[53 53] ; [15  7],[56.3125 49.6875] ; [11.6875 10.3125],0
s6,1,0.175221,1.837701,[68 36] ; [11 11],[65.20634921 38.79365079] ; [13.79365079  8.20634921],0
a7,1,0.253344,1.30477,[72 35] ; [12 10],[69.6744186 37.3255814] ; [14.3255814  7.6744186],0
a6,1,0.26854,1.224189,[65 43] ; [16  6],[67.29230769 40.70769231] ; [13.70769231  8.29230769],0
n5,1,0.29337,1.104093,[88 20] ; [15  6],[86.23255814 21.76744186] ; [16.76744186  4.23255814],0
p5,1,0.30152,1.067458,[13 95] ; [ 1 21],[11.63076923 96.36923077] ; [ 2.36923077 19.63076923],0
r1,1,0.312789,1.018864,[75 32] ; [13  9],[72.99224806 34.00775194] ; [15.00775194  6.99224806],0
s2,1,0.31571,1.006635,[46 60] ; [ 7 15],[43.890625 62.109375] ; [ 9.109375 12.890625],0
s7,1,0.320833,0.985547,[50 50] ; [ 8 13],[47.9338843 52.0661157] ; [10.0661157 10.9338843],0
s3,1,0.327804,0.957553,[55 50] ; [ 9 13],[52.91338583 52.08661417] ; [11.08661417 10.91338583],0
p4,1,0.3437,0.89658,[61 47] ; [10 12],[58.98461538 49.01538462] ; [12.01538462  9.98461538],0
r3,1,0.346113,0.887656,[99  8] ; [19  3],[97.87596899  9.12403101] ; [20.12403101  1.87596899],0
d3,1,0.350874,0.870293,[31 76] ; [ 4 17],[29.2578125 77.7421875] ; [ 5.7421875 15.2578125],0
b4,1,0.391682,0.733714,[55 53] ; [ 9 13],[53.16923077 54.83076923] ; [10.83076923 11.16923077],0
s4,1,0.402666,0.700352,[23 84] ; [ 3 19],[21.56589147 85.43410853] ; [ 4.43410853 17.56589147],0
p7,1,0.444086,0.585703,[63 43] ; [15  7],[64.59375 41.40625] ; [13.40625  8.59375],0
v3,1,0.490326,0.475811,[37 69] ; [ 6 16],[35.609375 70.390625] ; [ 7.390625 14.609375],0
d2,1,0.549918,0.357464,[26 82] ; [ 4 18],[24.92307692 83.07692308] ; [ 5.07692308 16.92307692],0
u3,1,0.562244,0.335833,[26 26] ; [6 4],[26.83870968 25.16129032] ; [5.16129032 4.83870968],0
n1,1,0.568261,0.3256,[12 14] ; [2 4],[11.375 14.625] ; [2.625 3.375],0
v4,1,0.571854,0.319591,[101   7] ; [18  2],[100.40625   7.59375] ; [18.59375  1.40625],0
p1,1,0.603391,0.269911,[15 93] ; [ 4 18],[15.78461538 92.21538462] ; [ 3.21538462 18.78461538],0
a4,1,0.608322,0.262626,[24 84] ; [ 6 16],[24.92307692 83.07692308] ; [ 5.07692308 16.92307692],0
d5,1,0.611364,0.258194,[52 55] ; [12 10],[53.08527132 53.91472868] ; [10.91472868 11.08527132],0
p3,1,0.61775,0.249043,[50 57] ; [ 9 13],[48.9379845 58.0620155] ; [10.0620155 11.9379845],0
p6,1,0.617886,0.248849,[35 72] ; [ 6 16],[34.00775194 72.99224806] ; [ 6.99224806 15.00775194],0
s8,1,0.702481,0.145903,[44 64] ; [ 8 14],[43.2 64.8] ; [ 8.8 13.2],0
v1,1,0.749903,0.101613,[51 54] ; [11 10],[51.66666667 53.33333333] ; [10.33333333 10.66666667],0
a8,1,0.757675,0.095194,[ 8 93] ; [ 2 18],[ 8.34710744 92.65289256] ; [ 1.65289256 18.34710744],0
n2,1,0.763341,0.090659,[21  5] ; [6 1],[21.27272727  4.72727273] ; [5.72727273 1.27272727],0
n3,1,0.763341,0.090659,[21  5] ; [6 1],[21.27272727  4.72727273] ; [5.72727273 1.27272727],0
p9,1,0.796507,0.066497,[99  8] ; [20  2],[98.70542636  8.29457364] ; [20.29457364  1.70542636],0
p2,1,0.803832,0.061698,[86 22] ; [17  5],[85.56923077 22.43076923] ; [17.43076923  4.56923077],0
v2,1,0.809686,0.057999,[48 54] ; [10 10],[48.49180328 53.50819672] ; [ 9.50819672 10.49180328],0
a3,1,0.817659,0.053156,[56 52] ; [12 10],[56.49230769 51.50769231] ; [11.50769231 10.49230769],0
a5,1,0.884175,0.021222,[62 46] ; [13  9],[62.30769231 45.69230769] ; [12.69230769  9.30769231],0
b3,1,0.886724,0.020292,[17 46] ; [3 9],[16.8 46.2] ; [3.2 8.8],0
b2,1,0.886724,0.020292,[17 46] ; [3 9],[16.8 46.2] ; [3.2 8.8],0
a2,1,0.907357,0.013543,[ 9 99] ; [ 2 20],[ 9.13846154 98.86153846] ; [ 1.86153846 20.13846154],0
p11,1,0.947369,0.004358,[89 19] ; [18  4],[88.89230769 19.10769231] ; [18.10769231  3.89230769],0
s1,1,0.979376,0.000668,[  5 102] ; [ 1 21],[  4.97674419 102.02325581] ; [ 1.02325581 20.97674419],0
b5,1,0.994233,5.2e-05,[59 49] ; [12 10],[58.98461538 49.01538462] ; [12.01538462  9.98461538],0
