Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,49.38749,[ 25 455] ; [23 56],[ 41.21645796 438.78354204] ; [ 6.78354204 72.21645796],1
p12,1,0.0,33.039111,[ 31 447] ; [21 57],[ 44.70503597 433.29496403] ; [ 7.29496403 70.70503597],1
p4,1,0.0,29.426888,[291 188] ; [72  6],[312.16696589 166.83303411] ; [50.83303411 27.16696589],1
s5,1,0.0,27.691724,[152 316] ; [46 25],[171.91836735 296.08163265] ; [26.08163265 44.91836735],1
p3,1,0.0,27.033297,[232 249] ; [63 16],[253.38392857 227.61607143] ; [41.61607143 37.38392857],1
p8,1,1e-06,24.387521,[248 224] ; [65 14],[268.12341198 203.87658802] ; [44.87658802 34.12341198],1
p6,1,9e-06,19.72809,[175 300] ; [49 28],[192.75362319 282.24637681] ; [31.24637681 45.75362319],1
a1,1,0.000149,14.387614,[ 21 461] ; [12 67],[ 28.35294118 453.64705882] ; [ 4.64705882 74.35294118],1
p7,1,0.000832,11.169256,[297 172] ; [63 13],[309.79816514 159.20183486] ; [50.20183486 25.79816514],1
s7,1,0.000886,11.052847,[235 227] ; [53 21],[248.23880597 213.76119403] ; [39.76119403 34.23880597],1
s6,1,0.004481,8.077652,[327 149] ; [62 11],[337.27504554 138.72495446] ; [51.72495446 21.27504554],0
s8,1,0.006946,7.286951,[222 257] ; [49 29],[233.0502693 245.9497307] ; [37.9497307 40.0502693],0
v3,1,0.007709,7.09982,[194 273] ; [44 32],[204.68876611 262.31123389] ; [33.31123389 42.68876611],0
v1,1,0.007778,7.083837,[270 203] ; [55 20],[280.52007299 192.47992701] ; [44.47992701 30.52007299],0
n4,1,0.010185,6.602187,[423  59] ; [77  2],[429.59001783  52.40998217] ; [70.40998217  8.59001783],0
n3,1,0.011166,6.438635,[72 31] ; [ 6 10],[67.51260504 35.48739496] ; [10.48739496  5.51260504],0
p9,1,0.031249,4.639243,[409  65] ; [75  4],[414.85714286  59.14285714] ; [69.14285714  9.85714286],0
s1,1,0.032932,4.549319,[ 10 463] ; [ 5 74],[ 12.85326087 460.14673913] ; [ 2.14673913 76.85326087],0
b5,1,0.0361,4.392383,[298 184] ; [39 40],[289.54367201 192.45632799] ; [47.45632799 31.54367201],0
u4,1,0.061153,3.505844,[ 12 470] ; [ 5 73],[ 14.63214286 467.36785714] ; [ 2.36785714 75.63214286],0
