Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,79.630468,[34 92] ; [74  8],[65.42307692 60.57692308] ; [42.57692308 39.42307692],1
d5,1,0.0,59.816632,[58 69] ; [80  2],[83.85645933 43.14354067] ; [54.14354067 27.85645933],1
d2,1,0.0,51.348649,[ 26 101] ; [57 24],[50.67788462 76.32211538] ; [32.32211538 48.67788462],1
d4,1,0.0,46.893196,[66 62] ; [79  3],[88.38095238 39.61904762] ; [56.61904762 25.38095238],1
a5,1,0.0,29.427264,[55 73] ; [67 16],[74.00947867 53.99052133] ; [47.99052133 35.00947867],1
a2,1,0.0,28.659813,[  8 120] ; [29 54],[ 22.44549763 105.55450237] ; [14.55450237 68.44549763],1
a4,1,1e-06,23.630077,[28 99] ; [45 37],[44.35885167 82.64114833] ; [28.64114833 53.35885167],1
u1,1,2e-06,22.762365,[  3 125] ; [19 64],[ 13.34597156 114.65402844] ; [ 8.65402844 74.34597156],1
r1,1,3.4e-05,17.199052,[65 63] ; [65 17],[79.23809524 48.76190476] ; [50.76190476 31.23809524],1
a3,1,0.000169,14.146005,[64 61] ; [64 19],[76.92307692 48.07692308] ; [51.07692308 31.92307692],1
a6,1,0.000196,13.873477,[62 66] ; [61 21],[74.97142857 53.02857143] ; [48.02857143 33.97142857],1
s8,1,0.007634,7.117432,[ 21 105] ; [27 56],[28.93779904 97.06220096] ; [19.06220096 63.93779904],0
a7,1,0.01345,6.108899,[67 60] ; [58 25],[75.5952381 51.4047619] ; [49.4047619 33.5952381],0
r4,1,0.013627,6.08578,[85 43] ; [68 15],[92.81516588 35.18483412] ; [60.18483412 22.81516588],0
r2,1,0.014723,5.949324,[105  23] ; [76  5],[110.85167464  17.14832536] ; [70.14832536 10.85167464],0
p10,1,0.088589,2.899825,[67 59] ; [54 29],[72.94736842 53.05263158] ; [48.05263158 34.94736842],0
v4,1,0.171297,1.871553,[100  26] ; [72 11],[103.6937799  22.3062201] ; [68.3062201 14.6937799],0
s7,1,0.180271,1.795389,[31 91] ; [27 52],[35.2039801 86.7960199] ; [22.7960199 56.2039801],0
p3,1,0.187202,1.739503,[ 19 109] ; [18 64],[ 22.55238095 105.44761905] ; [14.44761905 67.55238095],0
n6,1,0.214151,1.543141,[83 44] ; [61 22],[87.08571429 39.91428571] ; [56.91428571 26.08571429],0
u3,1,0.227539,1.45618,[27 37] ; [11  8],[29.30120482 34.69879518] ; [ 8.69879518 10.30120482],0
r3,1,0.239637,1.382728,[97 30] ; [69 14],[100.39047619  26.60952381] ; [65.60952381 17.39047619],0
u2,1,0.278019,1.17675,[28 36] ; [11  8],[30.07228916 33.92771084] ; [ 8.92771084 10.07228916],0
s1,1,0.304301,1.05525,[  9 119] ; [ 3 79],[  7.31428571 120.68571429] ; [ 4.68571429 77.31428571],0
