Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.003889,8.335034,[1 2] ; [ 2 82],[0.10344828 2.89655172] ; [ 2.89655172 81.10344828],0
v2,1,0.027044,4.887982,[3 1] ; [20 61],[1.08235294 2.91764706] ; [21.91764706 59.08235294],0
s7,1,0.035183,4.43625,[3 1] ; [21 59],[1.14285714 2.85714286] ; [22.85714286 57.14285714],0
p6,1,0.04746,3.928997,[2 1] ; [16 67],[0.62790698 2.37209302] ; [17.37209302 65.62790698],0
s8,1,0.091269,2.851852,[2 2] ; [14 70],[0.72727273 3.27272727] ; [15.27272727 68.72727273],0
d5,1,0.155787,2.014652,[3 1] ; [33 51],[1.63636364 2.36363636] ; [34.36363636 49.63636364],0
s1,1,0.201854,1.62891,[1 3] ; [ 6 77],[0.32183908 3.67816092] ; [ 6.67816092 76.32183908],0
p3,1,0.237256,1.396825,[2 2] ; [20 64],[1. 3.] ; [21. 63.],0
b1,1,0.243688,1.359132,[1 3] ; [46 38],[2.13636364 1.86363636] ; [44.86363636 39.13636364],0
p7,1,0.272472,1.20426,[3 1] ; [38 43],[1.92941176 2.07058824] ; [39.07058824 41.92941176],0
s5,1,0.278178,1.175972,[1 2] ; [10 73],[0.38372093 2.61627907] ; [10.61627907 72.38372093],0
d4,1,0.284469,1.145613,[3 1] ; [40 44],[1.95454545 2.04545455] ; [41.04545455 42.95454545],0
r3,1,0.340754,0.907594,[3 1] ; [41 40],[2.07058824 1.92941176] ; [41.92941176 39.07058824],0
b4,1,0.351622,0.867593,[3 1] ; [43 41],[2.09090909 1.90909091] ; [43.90909091 40.09090909],0
b5,1,0.400394,0.707143,[3 1] ; [45 39],[2.18181818 1.81818182] ; [45.81818182 38.18181818],0
n6,1,0.416776,0.65939,[3 1] ; [44 37],[2.21176471 1.78823529] ; [44.78823529 36.21176471],0
a6,1,0.452408,0.564612,[1 3] ; [37 47],[1.72727273 2.27272727] ; [36.27272727 47.72727273],0
s3,1,0.457109,0.552964,[2 2] ; [26 55],[1.31764706 2.68235294] ; [26.68235294 54.31764706],0
n4,1,0.467841,0.527071,[3 1] ; [47 36],[2.29885057 1.70114943] ; [47.70114943 35.29885057],0
p4,1,0.492054,0.472031,[2 2] ; [28 56],[1.36363636 2.63636364] ; [28.63636364 55.36363636],0
v4,1,0.518172,0.417529,[3 1] ; [47 33],[2.38095238 1.61904762] ; [47.61904762 32.38095238],0
r2,1,0.527754,0.398714,[2 1] ; [38 41],[1.46341463 1.53658537] ; [38.53658537 40.46341463],0
s6,1,0.597118,0.279365,[2 2] ; [31 53],[1.5 2.5] ; [31.5 52.5],0
v3,1,0.619616,0.246407,[1 3] ; [13 70],[0.64367816 3.35632184] ; [13.35632184 69.64367816],0
n5,1,0.625387,0.238368,[3 1] ; [51 30],[2.54117647 1.45882353] ; [51.45882353 29.54117647],0
a5,1,0.705057,0.143264,[2 2] ; [34 50],[1.63636364 2.36363636] ; [34.36363636 49.63636364],0
d2,1,0.717447,0.130952,[1 3] ; [15 69],[0.72727273 3.27272727] ; [15.27272727 68.72727273],0
a7,1,0.720039,0.128455,[2 2] ; [34 49],[1.65517241 2.34482759] ; [34.34482759 48.65517241],0
n1,1,0.791082,0.070175,[1 1] ; [15 22],[0.82051282 1.17948718] ; [15.17948718 21.82051282],0
d3,1,0.827025,0.04775,[1 3] ; [25 58],[1.1954023 2.8045977] ; [24.8045977 58.1954023],0
a3,1,0.886095,0.02052,[2 2] ; [38 44],[1.86046512 2.13953488] ; [38.13953488 43.86046512],0
u2,1,0.89956,0.015931,[1 1] ; [20 24],[0.91304348 1.08695652] ; [20.08695652 23.91304348],0
s2,1,0.957777,0.002803,[1 3] ; [22 62],[1.04545455 2.95454545] ; [21.95454545 62.04545455],0
r1,1,0.989199,0.000183,[1 3] ; [21 62],[1.01149425 2.98850575] ; [20.98850575 62.01149425],0
