Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,222.34656,[ 28 114] ; [328  46],[97.96899225 44.03100775] ; [258.03100775 115.96899225],1
p2,1,0.0,62.492691,[74 69] ; [318  56],[108.42553191  34.57446809] ; [283.57446809  90.42553191],1
p11,1,0.0,58.618813,[66 77] ; [302  74],[101.39499037  41.60500963] ; [266.60500963 109.39499037],1
r4,1,0.0,39.830913,[89 54] ; [327  49],[114.62042389  28.37957611] ; [301.37957611  74.62042389],1
r3,1,0.0,37.726145,[108  33] ; [354  19],[126.73540856  14.26459144] ; [335.26459144  37.73540856],1
v4,1,0.0,29.758131,[108  32] ; [351  23],[125.01945525  14.98054475] ; [333.98054475  40.01945525],1
n6,1,0.0,26.058379,[84 58] ; [302  71],[106.43106796  35.56893204] ; [279.56893204  93.43106796],1
n5,1,3e-06,21.639598,[71 71] ; [267 105],[93.37743191 48.62256809] ; [244.62256809 127.37743191],1
r2,1,3.2e-05,17.313535,[115  25] ; [349  22],[127.12328767  12.87671233] ; [336.87671233  34.12328767],1
p8,1,3.7e-05,17.009696,[ 39 104] ; [175 195],[59.65302144 83.34697856] ; [154.34697856 215.65302144],1
p4,1,9.7e-05,15.189167,[47 95] ; [195 178],[66.72621359 75.27378641] ; [175.27378641 197.72621359],1
s6,1,9.9e-05,15.149546,[48 95] ; [195 175],[67.73684211 75.26315789] ; [175.26315789 194.73684211],1
b1,1,0.000151,14.364694,[73 70] ; [124 252],[54.27938343 88.72061657] ; [142.72061657 233.27938343],1
p7,1,0.000613,11.737264,[58 82] ; [216 154],[75.21568627 64.78431373] ; [198.78431373 171.21568627],1
a7,1,0.000804,11.232079,[84 57] ; [280  95],[99.46511628 41.53488372] ; [264.53488372 110.46511628],1
v2,1,0.001417,10.183416,[52 87] ; [191 167],[67.96177062 71.03822938] ; [175.03822938 182.96177062],0
n3,1,0.002051,9.503587,[30 24] ; [71 18],[38.13986014 15.86013986] ; [62.86013986 26.13986014],0
v1,1,0.002639,9.041341,[47 96] ; [175 193],[62.12524462 80.87475538] ; [159.87475538 208.12524462],0
d3,1,0.003165,8.709744,[80 63] ; [260 113],[94.2248062 48.7751938] ; [245.7751938 127.2248062],0
