Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,38.455442,[167 100] ; [35 87],[138.64781491 128.35218509] ; [63.35218509 58.64781491],1
d5,1,0.0,30.09627,[227  40] ; [73 49],[205.9125964  61.0874036] ; [94.0874036 27.9125964],1
d2,1,0.0,27.681287,[137 128] ; [28 93],[113.27720207 151.72279793] ; [51.72279793 69.27720207],1
r1,1,0.0,27.356101,[220  46] ; [70 51],[199.32816537  66.67183463] ; [90.67183463 30.32816537],1
a3,1,0.0,25.937574,[195  72] ; [55 64],[172.92746114  94.07253886] ; [77.07253886 41.92746114],1
a4,1,1e-06,23.909321,[126 138] ; [26 95],[104.22857143 159.77142857] ; [47.77142857 73.22857143],1
d4,1,1e-06,23.582843,[225  42] ; [75 46],[206.44329897  60.55670103] ; [93.55670103 27.44329897],1
u1,1,1e-06,23.570869,[ 50 217] ; [  1 121],[ 35.00514139 231.99485861] ; [ 15.99485861 106.00514139],1
a6,1,8e-06,19.9573,[199  68] ; [63 59],[179.83033419  87.16966581] ; [82.16966581 39.83033419],1
p10,1,2.8e-05,17.539853,[219  44] ; [76 43],[203.10209424  59.89790576] ; [91.89790576 27.10209424],1
n5,1,0.000292,13.119761,[214  51] ; [77 44],[199.77979275  65.22020725] ; [91.22020725 29.77979275],1
d3,1,0.000324,12.925008,[190  77] ; [64 58],[174.33933162  92.66066838] ; [79.66066838 42.33933162],1
p9,1,0.000402,12.522923,[223  38] ; [84 36],[210.30708661  50.69291339] ; [96.69291339 23.30708661],1
n4,1,0.000605,11.760561,[217  50] ; [79 42],[203.69072165  63.30927835] ; [92.30927835 28.69072165],1
r4,1,0.001468,10.118205,[240  27] ; [95 27],[229.93573265  37.06426735] ; [105.06426735  16.93573265],0
r2,1,0.003509,8.522108,[247  14] ; [103  17],[239.76377953  21.23622047] ; [110.23622047   9.76377953],0
p8,1,0.01292,6.180076,[143 117] ; [50 71],[131.70603675 128.29396325] ; [61.29396325 59.70603675],0
p7,1,0.040815,4.183667,[165  98] ; [62 58],[155.8772846 107.1227154] ; [71.1227154 48.8772846],0
p4,1,0.040991,4.176405,[149 116] ; [54 66],[139.72727273 125.27272727] ; [63.27272727 56.72727273],0
s5,1,0.042307,4.122861,[ 59 203] ; [ 16 102],[ 51.71052632 210.28947368] ; [23.28947368 94.71052632],0
p2,1,0.043261,4.085173,[219  46] ; [90 32],[211.58914729  53.41085271] ; [97.41085271 24.58914729],0
s1,1,0.060933,3.5118,[  2 262] ; [  4 117],[  4.11428571 259.88571429] ; [  1.88571429 119.11428571],0
v1,1,0.076697,3.133539,[133 128] ; [49 70],[125.00526316 135.99473684] ; [56.99473684 62.00526316],0
p11,1,0.090914,2.858112,[219  48] ; [91 31],[212.77634961  54.22365039] ; [97.22365039 24.77634961],0
p3,1,0.092871,2.823888,[129 137] ; [48 74],[121.34536082 144.65463918] ; [55.65463918 66.34536082],0
s8,1,0.092881,2.823711,[ 73 191] ; [24 98],[ 66.34196891 197.65803109] ; [30.65803109 91.34196891],0
s3,1,0.096604,2.760725,[ 53 211] ; [33 86],[ 59.27937337 204.72062663] ; [26.72062663 92.27937337],0
s7,1,0.096674,2.759569,[ 77 177] ; [26 92],[ 70.32795699 183.67204301] ; [32.67204301 85.32795699],0
b2,1,0.11403,2.497458,[68 98] ; [19 45],[ 62.79130435 103.20869565] ; [24.20869565 39.79130435],0
b3,1,0.11403,2.497458,[68 98] ; [19 45],[ 62.79130435 103.20869565] ; [24.20869565 39.79130435],0
b1,1,0.127343,2.324597,[100 167] ; [36 86],[ 93.3470437 173.6529563] ; [42.6529563 79.3470437],0
a7,1,0.161633,1.958882,[191  76] ; [78 43],[185.11082474  81.88917526] ; [83.88917526 37.11082474],0
v4,1,0.162102,1.954511,[252  14] ; [111  11],[248.86082474  17.13917526] ; [114.13917526   7.86082474],0
s6,1,0.174897,1.840456,[127 134] ; [49 70],[120.88421053 140.11578947] ; [55.11578947 63.88421053],0
p5,1,0.198315,1.654741,[ 31 235] ; [  9 113],[ 27.42268041 238.57731959] ; [ 12.57731959 109.42268041],0
a1,1,0.206608,1.595034,[ 11 256] ; [  2 120],[  8.92287918 258.07712082] ; [  4.07712082 117.92287918],0
r3,1,0.208585,1.581217,[251  15] ; [110  11],[248.12919897  17.87080103] ; [112.87080103   8.12919897],0
v2,1,0.288622,1.12604,[142 118] ; [57 60],[137.24137931 122.75862069] ; [61.75862069 55.24137931],0
p1,1,0.319244,0.992042,[ 23 243] ; [  7 115],[ 20.56701031 245.43298969] ; [  9.43298969 112.56701031],0
n2,1,0.319717,0.990104,[45 17] ; [22 13],[42.82474227 19.17525773] ; [24.17525773 10.82474227],0
n1,1,0.440467,0.595066,[23 37] ; [11 25],[21.25 38.75] ; [12.75 23.25],0
p12,1,0.524755,0.404538,[ 15 249] ; [  5 116],[ 13.71428571 250.28571429] ; [  6.28571429 114.71428571],0
p6,1,0.557267,0.344459,[ 82 183] ; [33 85],[ 79.5691906 185.4308094] ; [35.4308094 82.5691906],0
a8,1,0.571317,0.320483,[ 27 210] ; [15 96],[ 28.60344828 208.39655172] ; [13.39655172 97.60344828],0
u2,1,0.652788,0.202403,[35 36] ; [30 36],[33.68613139 37.31386861] ; [31.31386861 34.68613139],0
u3,1,0.721996,0.126589,[35 36] ; [31 36],[33.95652174 37.04347826] ; [32.04347826 34.95652174],0
b4,1,0.782556,0.07617,[158 109] ; [74 48],[159.23907455 107.76092545] ; [72.76092545 49.23907455],0
s4,1,0.837105,0.042271,[ 28 236] ; [ 12 109],[ 27.42857143 236.57142857] ; [ 12.57142857 108.42857143],0
n3,1,0.94427,0.004887,[43 16] ; [26 10],[42.85263158 16.14736842] ; [26.14736842  9.85263158],0
v3,1,0.964896,0.001937,[ 93 167] ; [43 78],[ 92.80839895 167.19160105] ; [43.19160105 77.80839895],0
b5,1,0.968123,0.001597,[157 110] ; [72 50],[157.17994859 109.82005141] ; [71.82005141 50.17994859],0
