Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,75.100224,[265  72] ; [48 83],[225.38675214 111.61324786] ; [87.61324786 43.38675214],1
d3,1,0.0,61.797138,[274  64] ; [58 73],[239.26652452  98.73347548] ; [92.73347548 38.26652452],1
u1,1,1e-06,24.899389,[ 88 251] ; [  7 124],[ 68.5212766 270.4787234] ; [ 26.4787234 104.5212766],1
a2,1,1e-06,24.293947,[109 230] ; [ 13 118],[ 87.99574468 251.00425532] ; [34.00425532 96.99574468],1
b5,1,0.000476,12.205875,[232 107] ; [67 64],[215.66170213 123.33829787] ; [83.33829787 47.66170213],1
b1,1,0.000957,10.90848,[110 229] ; [64 67],[125.50212766 213.49787234] ; [48.49787234 82.50212766],1
d1,1,0.001101,10.649785,[226 113] ; [66 65],[210.61276596 128.38723404] ; [81.38723404 49.61276596],0
r4,1,0.001306,10.333366,[325  14] ; [115  16],[317.36170213  21.63829787] ; [122.63829787   8.36170213],0
p4,1,0.004255,8.17165,[234 101] ; [72 57],[220.92672414 114.07327586] ; [85.07327586 43.92672414],0
n6,1,0.00488,7.923322,[299  37] ; [101  27],[289.65517241  46.34482759] ; [110.34482759  17.65517241],0
r2,1,0.006618,7.373761,[329   8] ; [118  10],[323.95483871  13.04516129] ; [123.04516129   4.95483871],0
a5,1,0.0077,7.101886,[272  67] ; [90 41],[261.10212766  77.89787234] ; [100.89787234  30.10212766],0
p2,1,0.011527,6.382229,[299  38] ; [102  26],[290.6172043  46.3827957] ; [110.3827957  17.6172043],0
b3,1,0.014176,6.016135,[ 79 134] ; [48 44],[ 88.69180328 124.30819672] ; [38.30819672 53.69180328],0
b2,1,0.014176,6.016135,[ 79 134] ; [48 44],[ 88.69180328 124.30819672] ; [38.30819672 53.69180328],0
d5,1,0.016531,5.745508,[291  47] ; [100  30],[282.38888889  55.61111111] ; [108.61111111  21.38888889],0
n1,1,0.037175,4.342372,[20 37] ; [17 12],[24.52325581 32.47674419] ; [12.47674419 16.52325581],0
p12,1,0.075181,3.166118,[ 37 299] ; [  7 119],[ 32. 304.] ; [ 12. 114.],0
p6,1,0.078813,3.089217,[150 180] ; [45 79],[141.74008811 188.25991189] ; [53.25991189 70.74008811],0
r1,1,0.080948,3.045757,[291  45] ; [105  26],[284.91648822  51.08351178] ; [111.08351178  19.91648822],0
p8,1,0.087553,2.918791,[198 134] ; [64 62],[189.92139738 142.07860262] ; [72.07860262 53.92139738],0
s3,1,0.095731,2.775269,[181 149] ; [83 48],[188.98047722 141.01952278] ; [75.01952278 55.98047722],0
p3,1,0.107008,2.597868,[194 141] ; [64 65],[186.27155172 148.72844828] ; [71.72844828 57.27155172],0
s8,1,0.116071,2.469554,[163 171] ; [74 56],[170.59913793 163.40086207] ; [66.40086207 63.59913793],0
a1,1,0.121812,2.393867,[ 14 325] ; [ 10 121],[ 17.3106383 321.6893617] ; [  6.6893617 124.3106383],0
s5,1,0.154966,2.022673,[120 203] ; [56 70],[126.61024499 196.38975501] ; [49.38975501 76.61024499],0
v4,1,0.197571,1.660238,[329   8] ; [123   6],[326.87553648  10.12446352] ; [125.12446352   3.87553648],0
p1,1,0.250948,1.318019,[ 35 302] ; [  9 121],[ 31.751606 305.248394] ; [ 12.248394 117.751606],0
u2,1,0.275369,1.189804,[54 34] ; [15 15],[51.45762712 36.54237288] ; [17.54237288 12.45762712],0
a8,1,0.279473,1.169653,[ 50 244] ; [ 16 109],[ 46.31026253 247.68973747] ; [ 19.68973747 105.31026253],0
s2,1,0.301659,1.066845,[177 154] ; [77 54],[181.97835498 149.02164502] ; [72.02164502 58.97835498],0
b4,1,0.303167,1.060213,[204 135] ; [72 59],[199.07234043 139.92765957] ; [76.92765957 54.07234043],0
p9,1,0.310596,1.02814,[296  38] ; [109  19],[292.79220779  41.20779221] ; [112.20779221  15.79220779],0
p10,1,0.345539,0.889773,[285  49] ; [103  23],[281.72173913  52.27826087] ; [106.27826087  19.72173913],0
s7,1,0.375534,0.785272,[165 152] ; [72 55],[169.20945946 147.79054054] ; [67.79054054 59.20945946],0
u3,1,0.381597,0.76555,[59 31] ; [17 13],[57. 33.] ; [19. 11.],0
v2,1,0.388383,0.744,[233  96] ; [84 42],[229.21538462  99.78461538] ; [87.78461538 38.21538462],0
d4,1,0.390828,0.736364,[289  49] ; [107  23],[286.  52.] ; [110.  20.],0
a3,1,0.472503,0.516116,[249  88] ; [101  30],[252.02991453  84.97008547] ; [97.97008547 33.02991453],0
s6,1,0.475096,0.510098,[239  91] ; [87 39],[235.92105263  94.07894737] ; [90.07894737 35.92105263],0
n2,1,0.548636,0.359766,[44 13] ; [24  5],[45.06976744 11.93023256] ; [22.93023256  6.06976744],0
u4,1,0.585118,0.298034,[ 11 328] ; [  3 128],[ 10.09787234 328.90212766] ; [  3.90212766 127.09787234],0
s1,1,0.634832,0.225565,[ 10 323] ; [  5 124],[ 10.81168831 322.18831169] ; [  4.18831169 124.81168831],0
s4,1,0.642889,0.214983,[ 50 282] ; [ 22 109],[ 51.62850972 280.37149028] ; [ 20.37149028 110.62850972],0
n3,1,0.644642,0.212722,[42 15] ; [20  9],[41.09302326 15.90697674] ; [20.90697674  8.09302326],0
p11,1,0.74078,0.109442,[275  64] ; [108  23],[276.24893617  62.75106383] ; [106.75106383  24.24893617],0
n5,1,0.832657,0.044645,[272  65] ; [103  26],[271.19098712  65.80901288] ; [103.80901288  25.19098712],0
v3,1,0.870475,0.026587,[162 165] ; [64 63],[162.77973568 164.22026432] ; [63.22026432 63.77973568],0
d2,1,0.891843,0.018488,[170 167] ; [67 64],[170.66025641 166.33974359] ; [66.33974359 64.66025641],0
n4,1,0.941766,0.005336,[274  64] ; [105  25],[273.72222222  64.27777778] ; [105.27777778  24.72222222],0
p5,1,0.983534,0.000426,[ 47 289] ; [ 18 110],[ 47.06896552 288.93103448] ; [ 17.93103448 110.06896552],0
p7,1,0.984604,0.000372,[225 103] ; [87 40],[224.91428571 103.08571429] ; [87.08571429 39.91428571],0
