Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,81.761476,[289  10] ; [56 34],[265.17994859  33.82005141] ; [79.82005141 10.17994859],1
a5,1,1e-06,24.526302,[233  66] ; [46 44],[214.44987147  84.55012853] ; [64.55012853 25.44987147],1
r3,1,2e-06,22.993225,[285  13] ; [72 18],[274.19072165  23.80927835] ; [82.80927835  7.19072165],1
v2,1,4e-06,21.427199,[175 114] ; [29 60],[155.96825397 133.03174603] ; [48.03174603 40.96825397],1
v1,1,0.00016,14.254711,[164 132] ; [29 60],[148.38441558 147.61558442] ; [44.61558442 44.38441558],1
v4,1,0.000322,12.936169,[289  10] ; [78 12],[282.08997429  16.91002571] ; [84.91002571  5.08997429],1
d1,1,0.001048,10.741219,[175 124] ; [35 55],[161.41388175 137.58611825] ; [48.58611825 41.41388175],0
a6,1,0.001141,10.582997,[220  79] ; [50 40],[207.53213368  91.46786632] ; [62.46786632 27.53213368],0
p2,1,0.001376,10.237417,[238  59] ; [56 32],[226.8  70.2] ; [67.2 20.8],0
d4,1,0.002134,9.430624,[244  54] ; [60 30],[233.48453608  64.51546392] ; [70.51546392 19.48453608],0
u1,1,0.005374,7.748932,[ 52 247] ; [ 5 85],[ 43.81233933 255.18766067] ; [13.18766067 76.81233933],0
a2,1,0.005838,7.599568,[ 74 225] ; [10 80],[ 64.5655527 234.4344473] ; [19.4344473 70.5655527],0
d3,1,0.006066,7.530556,[210  89] ; [48 40],[199.33333333  99.66666667] ; [58.66666667 29.33333333],0
a7,1,0.006202,7.490738,[225  73] ; [54 35],[214.8372093  83.1627907] ; [64.1627907 24.8372093],0
n4,1,0.007184,7.226379,[226  73] ; [55 35],[215.98714653  83.01285347] ; [65.01285347 24.98714653],0
p11,1,0.017921,5.60381,[230  69] ; [58 32],[221.36760925  77.63239075] ; [66.63239075 23.36760925],0
s8,1,0.021872,5.25592,[ 81 214] ; [14 76],[ 72.79220779 222.20779221] ; [22.20779221 67.79220779],0
p3,1,0.023233,5.15103,[144 153] ; [31 58],[134.65025907 162.34974093] ; [40.34974093 48.65025907],0
a8,1,0.028184,4.816786,[ 35 227] ; [ 4 81],[ 29.44668588 232.55331412] ; [ 9.55331412 75.44668588],0
d5,1,0.03082,4.662951,[249  50] ; [65 24],[241.9742268  57.0257732] ; [72.0257732 16.9742268],0
a1,1,0.044386,4.041817,[ 11 288] ; [ 8 82],[ 14.60411311 284.39588689] ; [ 4.39588689 85.60411311],0
p4,1,0.051725,3.784625,[165 132] ; [39 50],[156.96373057 140.03626943] ; [47.03626943 41.96373057],0
s5,1,0.054974,3.682876,[ 71 219] ; [13 75],[ 64.44444444 225.55555556] ; [19.55555556 68.44444444],0
s6,1,0.065286,3.397723,[134 158] ; [31 58],[126.45669291 165.54330709] ; [38.54330709 50.45669291],0
p8,1,0.071163,3.255996,[149 141] ; [36 53],[141.55672823 148.44327177] ; [43.44327177 45.55672823],0
s2,1,0.07676,3.132203,[ 37 258] ; [18 72],[ 42.14285714 252.85714286] ; [12.85714286 77.14285714],0
p10,1,0.082758,3.009897,[225  70] ; [59 29],[218.74673629  76.25326371] ; [65.25326371 22.74673629],0
p7,1,0.084523,2.975713,[174 120] ; [44 46],[166.90625 127.09375] ; [51.09375 38.90625],0
u3,1,0.086621,2.93608,[55 37] ; [15 20],[50.70866142 41.29133858] ; [19.29133858 15.70866142],0
v3,1,0.099276,2.717131,[110 176] ; [26 64],[103.44680851 182.55319149] ; [32.55319149 57.44680851],0
p12,1,0.126624,2.333409,[ 14 282] ; [ 1 87],[ 11.5625 284.4375] ; [ 3.4375 84.5625],0
d2,1,0.129411,2.299559,[139 159] ; [33 55],[132.78756477 165.21243523] ; [39.21243523 48.78756477],0
a3,1,0.138113,2.198858,[207  91] ; [55 35],[201.22680412  96.77319588] ; [60.77319588 29.22680412],0
s4,1,0.155947,2.013089,[ 27 266] ; [13 77],[ 30.60052219 262.39947781] ; [ 9.39947781 80.60052219],0
a4,1,0.169594,1.886525,[135 163] ; [33 56],[129.36434109 168.63565891] ; [38.63565891 50.36434109],0
n6,1,0.188622,1.728348,[247  52] ; [68 21],[242.74484536  56.25515464] ; [72.25515464 16.74484536],0
u2,1,0.207414,1.589387,[49 42] ; [14 20],[45.864 45.136] ; [17.136 16.864],0
n5,1,0.259362,1.272158,[210  87] ; [58 32],[205.6744186  91.3255814] ; [62.3255814 27.6744186],0
n3,1,0.265961,1.237462,[48 19] ; [20 13],[45.56 21.44] ; [22.44 10.56],0
p9,1,0.310453,1.028748,[233  62] ; [65 23],[229.53002611  65.46997389] ; [68.46997389 19.53002611],0
p1,1,0.357992,0.844927,[ 21 277] ; [ 9 81],[ 23.04123711 274.95876289] ; [ 6.95876289 83.04123711],0
b2,1,0.40362,0.697516,[ 64 116] ; [21 29],[ 66.52173913 113.47826087] ; [18.47826087 31.52173913],0
b3,1,0.40362,0.697516,[ 64 116] ; [21 29],[ 66.52173913 113.47826087] ; [18.47826087 31.52173913],0
b1,1,0.467266,0.528434,[107 192] ; [36 54],[109.9151671 189.0848329] ; [33.0848329 56.9151671],0
s1,1,0.472054,0.517163,[  6 290] ; [ 3 87],[  6.9015544 289.0984456] ; [ 2.0984456 87.9015544],0
n1,1,0.485534,0.486408,[22 46] ; [13 20],[23.56435644 44.43564356] ; [11.43564356 21.56435644],0
b4,1,0.554965,0.348498,[170 129] ; [48 42],[167.56298201 131.43701799] ; [50.43701799 39.56298201],0
n2,1,0.653448,0.201581,[45 24] ; [23 10],[46. 23.] ; [22. 11.],0
u4,1,0.674159,0.176775,[  2 297] ; [ 1 89],[  2.3059126 296.6940874] ; [ 0.6940874 89.3059126],0
s7,1,0.795604,0.067102,[ 77 205] ; [22 63],[ 76.07084469 205.92915531] ; [22.92915531 62.07084469],0
b5,1,0.952281,0.003581,[185 114] ; [56 34],[185.24164524 113.75835476] ; [55.75835476 34.24164524],0
p6,1,0.966586,0.001755,[ 95 198] ; [28 59],[ 94.83947368 198.16052632] ; [28.16052632 58.83947368],0
p5,1,0.975422,0.000949,[ 26 270] ; [ 8 82],[ 26.07253886 269.92746114] ; [ 7.92746114 82.07253886],0
