Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,27.670456,[ 22 107] ; [64 71],[42.02272727 86.97727273] ; [43.97727273 91.02272727],1
v1,1,0.000293,13.115264,[43 87] ; [74 60],[57.61363636 72.38636364] ; [59.38636364 74.61363636],1
r3,1,0.001057,10.725697,[112  22] ; [132   6],[120.20588235  13.79411765] ; [123.79411765  14.20588235],0
p12,1,0.004416,8.104184,[  3 130] ; [ 15 123],[  8.83394834 124.16605166] ; [  9.16605166 128.83394834],0
s1,1,0.015179,5.895599,[ 10 123] ; [  2 136],[  5.88929889 127.11070111] ; [  6.11070111 131.88929889],0
s6,1,0.017411,5.654513,[67 66] ; [88 48],[76.63568773 56.36431227] ; [78.36431227 57.63568773],0
r1,1,0.019039,5.497921,[90 44] ; [110  28],[98.52941176 35.47058824] ; [101.47058824  36.52941176],0
n3,1,0.029198,4.755875,[25 22] ; [31 10],[29.90909091 17.09090909] ; [26.09090909 14.90909091],0
b1,1,0.034632,4.463226,[58 76] ; [43 96],[49.57509158 84.42490842] ; [51.42490842 87.57509158],0
a7,1,0.035672,4.412719,[93 41] ; [111  27],[100.5  33.5] ; [103.5  34.5],0
p9,1,0.039832,4.225016,[86 45] ; [104  31],[93.57142857 37.42857143] ; [96.42857143 38.57142857],0
d1,1,0.042395,4.119358,[84 50] ; [103  36],[91.78754579 42.21245421] ; [95.21245421 43.78754579],0
p1,1,0.089927,2.875686,[ 14 119] ; [  7 132],[ 10.26838235 122.73161765] ; [ 10.73161765 128.26838235],0
p6,1,0.103747,2.646985,[ 16 118] ; [ 26 110],[ 20.84444444 113.15555556] ; [ 21.15555556 114.84444444],0
d4,1,0.110874,2.541726,[114  20] ; [126  12],[118.23529412  15.76470588] ; [121.76470588  16.23529412],0
p10,1,0.112871,2.513554,[81 52] ; [96 41],[87.18888889 45.81111111] ; [89.81111111 47.18888889],0
p4,1,0.120935,2.405167,[54 80] ; [69 70],[60.37362637 73.62637363] ; [62.62637363 76.37362637],0
b2,1,0.137345,2.20746,[24 56] ; [33 47],[28.5 51.5] ; [28.5 51.5],0
b3,1,0.137345,2.20746,[24 56] ; [33 47],[28.5 51.5] ; [28.5 51.5],0
a5,1,0.159497,1.978988,[92 42] ; [106  33],[97.18681319 36.81318681] ; [100.81318681  38.18681319],0
s8,1,0.164771,1.929883,[42 92] ; [54 83],[47.46863469 86.53136531] ; [48.53136531 88.46863469],0
p11,1,0.172886,1.857736,[81 53] ; [95 44],[86.38827839 47.61172161] ; [89.61172161 49.38827839],0
p2,1,0.21093,1.565035,[88 46] ; [101  38],[92.76923077 41.23076923] ; [96.23076923 42.76923077],0
n6,1,0.238166,1.391416,[100  34] ; [112  27],[104.05860806  29.94139194] ; [107.94139194  31.05860806],0
n2,1,0.243819,1.358376,[27 21] ; [28 13],[29.66292135 18.33707865] ; [25.33707865 15.66292135],0
s2,1,0.285939,1.138645,[54 79] ; [64 72],[58.34200743 74.65799257] ; [59.65799257 76.34200743],0
p3,1,0.323042,0.97659,[48 85] ; [42 96],[44.1697417 88.8302583] ; [45.8302583 92.1697417],0
r4,1,0.364607,0.821962,[104  30] ; [114  25],[107.003663  26.996337] ; [110.996337  28.003663],0
p5,1,0.388767,0.742796,[ 10 122] ; [  7 132],[  8.2804428 123.7195572] ; [  8.7195572 130.2804428],0
a3,1,0.389471,0.740593,[92 42] ; [102  37],[95.22344322 38.77655678] ; [98.77655678 40.22344322],0
s7,1,0.443015,0.588462,[47 78] ; [55 75],[50. 75.] ; [52. 78.],0
d2,1,0.448435,0.574605,[72 60] ; [81 56],[75.07806691 56.92193309] ; [77.92193309 59.07806691],0
u2,1,0.480181,0.498453,[26 16] ; [20 17],[24.4556962 17.5443038] ; [21.5443038 15.4556962],0
s5,1,0.49573,0.464065,[30 98] ; [35 94],[32.37354086 95.62645914] ; [32.62645914 96.37354086],0
