Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.0,25.488641,[4 5] ; [74  3],[8.1627907 0.8372093] ; [69.8372093  7.1627907],1
r3,1,0.000943,10.935628,[8 3] ; [75  2],[10.375  0.625] ; [72.625  4.375],1
r1,1,0.00276,8.959941,[4 7] ; [60 16],[8.09195402 2.90804598] ; [55.90804598 20.09195402],0
n6,1,0.018911,5.509764,[6 5] ; [65 12],[8.875 2.125] ; [62.125 14.875],0
d5,1,0.052038,3.774548,[5 6] ; [57 20],[7.75 3.25] ; [54.25 22.75],0
n4,1,0.06655,3.36612,[5 6] ; [56 21],[7.625 3.375] ; [53.375 23.625],0
s6,1,0.072436,3.226944,[7 4] ; [65 11],[9.10344828 1.89655172] ; [62.89655172 13.10344828],0
v3,1,0.083687,2.991795,[2 9] ; [33 39],[4.63855422 6.36144578] ; [30.36144578 41.63855422],0
s1,1,0.109934,2.555168,[2 9] ; [ 4 73],[ 0.75 10.25] ; [ 5.25 71.75],0
a6,1,0.125656,2.345367,[3 8] ; [40 37],[5.375 5.625] ; [37.625 39.375],0
p9,1,0.138863,2.190513,[7 4] ; [62 13],[8.8255814 2.1744186] ; [60.1744186 14.8255814],0
n5,1,0.180207,1.795918,[6 5] ; [57 20],[7.875 3.125] ; [55.125 21.875],0
p6,1,0.193502,1.690754,[2 8] ; [31 44],[3.88235294 6.11764706] ; [29.11764706 45.88235294],0
p3,1,0.223751,1.480153,[3 8] ; [36 41],[4.875 6.125] ; [34.125 42.875],0
u2,1,0.227052,1.459236,[3 3] ; [26  9],[4.24390244 1.75609756] ; [24.75609756 10.24390244],0
s3,1,0.310669,1.02783,[7 4] ; [59 17],[8.34482759 2.65517241] ; [57.65517241 18.34482759],0
s2,1,0.31346,1.016039,[6 5] ; [53 23],[7.45977011 3.54022989] ; [51.54022989 24.45977011],0
a4,1,0.31786,0.997732,[ 1 10] ; [17 60],[2.25 8.75] ; [15.75 61.25],0
s4,1,0.35212,0.865801,[4 7] ; [18 59],[2.75 8.25] ; [19.25 57.75],0
n3,1,0.357197,0.847724,[3 3] ; [10  4],[3.9 2.1] ; [9.1 4.9],0
d1,1,0.365173,0.820023,[3 8] ; [32 45],[4.375 6.625] ; [30.625 46.375],0
n2,1,0.394305,0.725624,[5 1] ; [9 5],[4.2 1.8] ; [9.8 4.2],0
p2,1,0.403318,0.698413,[10  1] ; [62 15],[9. 2.] ; [63. 14.],0
u3,1,0.413598,0.668435,[5 1] ; [24 12],[4.14285714 1.85714286] ; [24.85714286 11.14285714],0
s7,1,0.419038,0.653012,[9 2] ; [49 21],[7.87654321 3.12345679] ; [50.12345679 19.87654321],0
p10,1,0.447315,0.577446,[9 1] ; [60 15],[8.11764706 1.88235294] ; [60.88235294 14.11764706],0
b1,1,0.465409,0.532855,[6 5] ; [33 44],[4.875 6.125] ; [34.125 42.875],0
p5,1,0.489243,0.478191,[ 1 10] ; [13 62],[1.79069767 9.20930233] ; [12.20930233 62.79069767],0
n1,1,0.492353,0.47138,[2 4] ; [7 7],[2.7 3.3] ; [6.3 7.7],0
d2,1,0.520936,0.41204,[2 9] ; [21 56],[2.875 8.125] ; [20.125 56.875],0
v4,1,0.53907,0.377266,[9 1] ; [73  4],[9.42528736 0.57471264] ; [72.57471264  4.42528736],0
p8,1,0.570202,0.322344,[7 4] ; [42 35],[6.125 4.875] ; [42.875 34.125],0
b2,1,0.600599,0.274094,[1 5] ; [13 36],[1.52727273 4.47272727] ; [12.47272727 36.52727273],0
b3,1,0.600599,0.274094,[1 5] ; [13 36],[1.52727273 4.47272727] ; [12.47272727 36.52727273],0
a3,1,0.62839,0.23425,[5 6] ; [41 36],[5.75 5.25] ; [40.25 36.75],0
s5,1,0.646023,0.210951,[2 7] ; [21 50],[2.5875 6.4125] ; [20.4125 50.5875],0
b5,1,0.680622,0.169426,[6 5] ; [47 30],[6.625 4.375] ; [46.375 30.625],0
v1,1,0.71512,0.133217,[5 6] ; [38 36],[5.56470588 5.43529412] ; [37.43529412 36.56470588],0
d3,1,0.804933,0.060993,[7 4] ; [46 31],[6.625 4.375] ; [46.375 30.625],0
p4,1,0.806561,0.059959,[6 5] ; [45 32],[6.375 4.625] ; [44.625 32.375],0
a7,1,0.819562,0.052033,[7 4] ; [51 25],[7.33333333 3.66666667] ; [50.66666667 25.33333333],0
b4,1,0.871832,0.026028,[6 5] ; [40 37],[5.75 5.25] ; [40.25 36.75],0
v2,1,0.949452,0.004019,[6 5] ; [38 33],[5.90243902 5.09756098] ; [38.09756098 32.90243902],0
p7,1,0.974471,0.001024,[6 4] ; [46 30],[6.04651163 3.95348837] ; [45.95348837 30.04651163],0
d4,1,1.0,0.0,[8 3] ; [56 21],[8. 3.] ; [56. 21.],0
p11,1,1.0,0.0,[8 3] ; [56 21],[8. 3.] ; [56. 21.],0
