Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.00189,9.653774,[34 34] ; [25  5],[40.93877551 27.06122449] ; [18.06122449 11.93877551],0
u1,1,0.007157,7.233019,[15 54] ; [15 16],[20.7 48.3] ; [ 9.3 21.7],0
n4,1,0.009949,6.644064,[52 17] ; [30  1],[56.58 12.42] ; [25.42  5.58],0
s7,1,0.01197,6.315356,[37 28] ; [25  5],[42.42105263 22.57894737] ; [19.57894737 10.42105263],0
a5,1,0.017418,5.653716,[44 25] ; [27  4],[48.99 20.01] ; [22.01  8.99],0
d2,1,0.022493,5.207258,[32 37] ; [22  9],[37.26 31.74] ; [16.74 14.26],0
s8,1,0.029165,4.757862,[30 38] ; [21 10],[35.03030303 32.96969697] ; [15.96969697 15.03030303],0
d1,1,0.043267,4.084929,[34 35] ; [22  9],[38.64 30.36] ; [17.36 13.64],0
d5,1,0.056182,3.646646,[53 15] ; [29  2],[56.32323232 11.67676768] ; [25.67676768  5.32323232],0
a3,1,0.10074,2.693782,[47 22] ; [26  5],[50.37 18.63] ; [22.63  8.37],0
n6,1,0.108567,2.574962,[56 13] ; [29  2],[58.65 10.35] ; [26.35  4.65],0
n5,1,0.109503,2.561373,[44 24] ; [25  6],[47.39393939 20.60606061] ; [21.60606061  9.39393939],0
a6,1,0.131455,2.275239,[48 21] ; [26  5],[51.06 17.94] ; [22.94  8.06],0
p3,1,0.137294,2.208024,[29 40] ; [18 13],[32.43 36.57] ; [14.57 16.43],0
p12,1,0.175027,1.839347,[ 1 68] ; [ 2 29],[ 2.07 66.93] ; [ 0.93 30.07],0
s5,1,0.182752,1.775101,[26 38] ; [ 7 20],[23.20879121 40.79120879] ; [ 9.79120879 17.20879121],0
n2,1,0.218089,1.516901,[15  7] ; [4 5],[13.48387097  8.51612903] ; [5.51612903 3.48387097],0
p1,1,0.238178,1.391345,[ 7 62] ; [ 1 30],[ 5.52 63.48] ; [ 2.48 28.52],0
s3,1,0.240546,1.377391,[41 28] ; [14 16],[38.33333333 30.66666667] ; [16.66666667 13.33333333],0
a2,1,0.261505,1.260772,[21 48] ; [13 18],[23.46 45.54] ; [10.54 20.46],0
s4,1,0.292477,1.108185,[12 55] ; [ 3 28],[10.25510204 56.74489796] ; [ 4.74489796 26.25510204],0
v1,1,0.29484,1.097386,[33 35] ; [18 12],[35.3877551 32.6122449] ; [15.6122449 14.3877551],0
b1,1,0.308866,1.035518,[32 37] ; [11 20],[29.67 39.33] ; [13.33 17.67],0
p9,1,0.31773,0.998267,[57 12] ; [28  3],[58.65 10.35] ; [26.35  4.65],0
p10,1,0.324812,0.96947,[51 17] ; [26  5],[52.88888889 15.11111111] ; [24.11111111  6.88888889],0
d3,1,0.325543,0.966546,[43 24] ; [23  8],[45.12244898 21.87755102] ; [20.87755102 10.12244898],0
r1,1,0.338921,0.914508,[53 16] ; [21 10],[51.06 17.94] ; [22.94  8.06],0
d4,1,0.34213,0.902432,[52 17] ; [26  5],[53.82 15.18] ; [24.18  6.82],0
p2,1,0.413658,0.668262,[60  9] ; [25  6],[58.65 10.35] ; [26.35  4.65],0
a4,1,0.438144,0.601139,[36 32] ; [19 12],[37.77777778 30.22222222] ; [17.22222222 13.77777778],0
n1,1,0.500184,0.454545,[ 8 14] ; [4 4],[ 8.8 13.2] ; [3.2 4.8],0
r4,1,0.532863,0.388929,[61  8] ; [26  5],[60.03  8.97] ; [26.97  4.03],0
b4,1,0.561332,0.337403,[38 31] ; [19 12],[39.33 29.67] ; [17.67 13.33],0
p7,1,0.57359,0.316713,[47 21] ; [19 11],[45.79591837 22.20408163] ; [20.20408163  9.79591837],0
u3,1,0.601389,0.272907,[15  7] ; [4 1],[15.48148148  6.51851852] ; [3.51851852 1.48148148],0
a8,1,0.626631,0.236657,[ 7 56] ; [ 2 24],[ 6.37078652 56.62921348] ; [ 2.62921348 23.37078652],0
b2,1,0.647217,0.209427,[24 19] ; [12 12],[23.10447761 19.89552239] ; [12.89552239 11.10447761],0
b3,1,0.647217,0.209427,[24 19] ; [12 12],[23.10447761 19.89552239] ; [12.89552239 11.10447761],0
a1,1,0.655282,0.199306,[ 3 66] ; [ 2 29],[ 3.45 65.55] ; [ 1.55 29.45],0
b5,1,0.669791,0.181847,[46 23] ; [22  9],[46.92 22.08] ; [21.08  9.92],0
s2,1,0.726761,0.122106,[42 26] ; [18 13],[41.21212121 26.78787879] ; [18.78787879 12.21212121],0
r2,1,0.781069,0.077243,[65  3] ; [30  1],[65.25252525  2.74747475] ; [29.74747475  1.25252525],0
a7,1,0.790689,0.070446,[50 18] ; [22  9],[49.45454545 18.54545455] ; [22.54545455  8.45454545],0
p5,1,0.791153,0.070126,[ 3 66] ; [ 1 30],[ 2.76 66.24] ; [ 1.24 29.76],0
r3,1,0.791153,0.070126,[66  3] ; [30  1],[66.24  2.76] ; [29.76  1.24],0
s1,1,0.803615,0.061838,[ 3 65] ; [ 1 29],[ 2.7755102 65.2244898] ; [ 1.2244898 28.7755102],0
p11,1,0.805313,0.060751,[45 24] ; [21 10],[45.54 23.46] ; [20.46 10.54],0
p4,1,0.833289,0.044304,[43 26] ; [20 11],[43.47 25.53] ; [19.53 11.47],0
u2,1,0.89466,0.017532,[17  5] ; [4 1],[17.11111111  4.88888889] ; [3.88888889 1.11111111],0
v4,1,0.898574,0.016247,[65  4] ; [29  2],[64.86  4.14] ; [29.14  1.86],0
s6,1,0.953114,0.003457,[48 20] ; [21  9],[47.87755102 20.12244898] ; [21.12244898  8.87755102],0
