Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,32.572375,[11 28] ; [76 19],[25.32089552 13.67910448] ; [61.67910448 33.32089552],1
d3,1,7.9e-05,15.578268,[16 23] ; [72 22],[25.80451128 13.19548872] ; [62.19548872 31.80451128],1
a3,1,0.006158,7.503453,[19 20] ; [69 25],[25.80451128 13.19548872] ; [62.19548872 31.80451128],0
u1,1,0.00749,7.151547,[ 1 38] ; [20 75],[ 6.1119403 32.8880597] ; [14.8880597 80.1119403],0
s5,1,0.008925,6.837873,[14 22] ; [16 77],[ 8.37209302 27.62790698] ; [21.62790698 71.37209302],0
p2,1,0.014665,5.956331,[31  8] ; [89  6],[34.92537313  4.07462687] ; [85.07462687  9.92537313],0
u2,1,0.040844,4.182488,[ 7 13] ; [17  9],[10.43478261  9.56521739] ; [13.56521739 12.43478261],0
p11,1,0.046447,3.965311,[28 11] ; [82 13],[32.01492537  6.98507463] ; [77.98507463 17.01492537],0
b1,1,0.053589,3.725453,[21 18] ; [34 61],[16.00746269 22.99253731] ; [38.99253731 56.00746269],0
n6,1,0.058512,3.579077,[30  9] ; [85 10],[33.47014925  5.52985075] ; [81.52985075 13.47014925],0
a5,1,0.067675,3.338533,[22 17] ; [69 26],[26.48507463 12.51492537] ; [64.51492537 30.48507463],0
s4,1,0.085438,2.958292,[ 8 31] ; [ 9 85],[ 4.98496241 34.01503759] ; [12.01503759 81.98496241],0
v2,1,0.109466,2.56191,[17 21] ; [57 38],[21.14285714 16.85714286] ; [52.85714286 42.14285714],0
r3,1,0.121127,2.402689,[36  3] ; [93  2],[37.54477612  1.45522388] ; [91.45522388  3.54477612],0
b5,1,0.153509,2.037029,[19 20] ; [59 36],[22.70149254 16.29850746] ; [55.29850746 39.70149254],0
v1,1,0.153509,2.037029,[19 20] ; [59 36],[22.70149254 16.29850746] ; [55.29850746 39.70149254],0
d4,1,0.179316,1.803281,[27 12] ; [76 19],[29.97761194  9.02238806] ; [73.02238806 21.97761194],0
u3,1,0.182314,1.778656,[ 8 12] ; [15 10],[10.22222222  9.77777778] ; [12.77777778 12.22222222],0
a4,1,0.202518,1.624123,[13 25] ; [44 51],[16.28571429 21.71428571] ; [40.71428571 54.28571429],0
p4,1,0.237161,1.39739,[28 11] ; [77 18],[30.55970149  8.44029851] ; [74.44029851 20.55970149],0
s6,1,0.241277,1.373115,[21 14] ; [45 48],[18.046875 16.953125] ; [47.953125 45.046875],0
p7,1,0.250212,1.322118,[35  4] ; [76 17],[32.79545455  6.20454545] ; [78.20454545 14.79545455],0
d5,1,0.309883,1.031176,[29 10] ; [78 17],[31.14179104  7.85820896] ; [75.85820896 19.14179104],0
