Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,116.217006,[ 42 251] ; [198 160],[108.01843318 184.98156682] ; [131.98156682 226.01843318],1
v1,1,0.0,58.512264,[107 186] ; [239 120],[155.48773006 137.51226994] ; [190.51226994 168.48773006],1
d1,1,5e-06,20.993428,[141 155] ; [241 128],[170.03308271 125.96691729] ; [211.96691729 157.03308271],1
r1,1,3.1e-05,17.335347,[211  83] ; [312  55],[232.62027231  61.37972769] ; [290.37972769  76.62027231],1
a5,1,5.9e-05,16.144821,[193 103] ; [292  77],[215.87969925  80.12030075] ; [269.12030075  99.87969925],1
r3,1,0.000291,13.127074,[271  23] ; [359   7],[280.63636364  13.36363636] ; [349.36363636  16.63636364],1
a3,1,0.00033,12.891368,[186 108] ; [280  88],[206.95468278  87.04531722] ; [259.04531722 108.95468278],1
d5,1,0.000651,11.625361,[223  71] ; [318  51],[239.90045249  54.09954751] ; [301.09954751  67.90045249],1
s4,1,0.000668,11.575636,[ 67 225] ; [ 47 319],[ 50.58966565 241.41033435] ; [ 63.41033435 302.58966565],1
d4,1,0.000748,11.365833,[224  71] ; [317  51],[240.71644042  54.28355958] ; [300.28355958  67.71644042],1
a2,1,0.001489,10.091823,[ 53 243] ; [105 264],[ 70.32781955 225.67218045] ; [ 87.67218045 281.32781955],0
u1,1,0.001727,9.819419,[ 36 260] ; [ 79 290],[ 51.18796992 244.81203008] ; [ 63.81203008 305.18796992],0
d3,1,0.001879,9.663809,[188 106] ; [277  92],[206.19909502  87.80090498] ; [258.80090498 110.19909502],0
d2,1,0.003172,8.70552,[120 176] ; [191 176],[138.84766214 157.15233786] ; [172.15233786 194.84766214],0
r4,1,0.004164,8.210834,[251  45] ; [339  30],[262.61654135  33.38345865] ; [327.38345865  41.61654135],0
n3,1,0.005801,7.611127,[51 27] ; [58 10],[58.23287671 19.76712329] ; [50.76712329 17.23287671],0
n4,1,0.007249,7.210251,[209  86] ; [293  74],[223.70090634  71.29909366] ; [278.29909366  88.70090634],0
p9,1,0.007471,7.156148,[238  56] ; [321  42],[250.14611872  43.85388128] ; [308.85388128  54.14611872],0
p3,1,0.008476,6.930058,[124 171] ; [193 176],[140.83584337 154.16415663] ; [176.16415663 192.83584337],0
