Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,293.949858,[631  33] ; [59 91],[562.85012285 101.14987715] ; [127.14987715  22.85012285],1
p11,1,0.0,73.78334,[571  94] ; [85 69],[532.64957265 132.35042735] ; [123.35042735  30.64957265],1
n5,1,0.0,39.330512,[522 140] ; [83 70],[491.42331288 170.57668712] ; [113.57668712  39.42331288],1
n6,1,0.0,38.121707,[586  76] ; [105  48],[561.27852761 100.72147239] ; [129.72147239  23.27852761],1
p2,1,0.0,33.510467,[576  87] ; [104  50],[551.82374541 111.17625459] ; [128.17625459  25.82374541],1
p8,1,0.0,25.899322,[375 282] ; [ 52 100],[346.77255871 310.22744129] ; [80.22744129 71.77255871],1
p4,1,2e-06,22.666301,[424 238] ; [66 87],[398.01226994 263.98773006] ; [91.98773006 61.01226994],1
p7,1,3e-06,21.710616,[446 203] ; [74 78],[421.32334582 227.67665418] ; [98.67665418 53.32334582],1
s8,1,9e-06,19.661578,[323 339] ; [ 44 108],[298.46928747 363.53071253] ; [68.53071253 83.46928747],1
s6,1,1.6e-05,18.63141,[465 186] ; [81 71],[442.64757161 208.35242839] ; [103.35242839  48.64757161],1
p3,1,2.3e-05,17.918402,[358 305] ; [ 54 100],[334.34026928 328.65973072] ; [77.65973072 76.34026928],1
n4,1,4.9e-05,16.498493,[532 133] ; [99 54],[512.97677262 152.02322738] ; [118.02322738  34.97677262],1
v1,1,4.9e-05,16.46821,[373 273] ; [61 93],[350.455 295.545] ; [83.545 70.455],1
a5,1,9.3e-05,15.265859,[512 153] ; [95 59],[492.86324786 172.13675214] ; [114.13675214  39.86324786],1
s2,1,0.000124,14.732774,[359 301] ; [56 95],[337.73119605 322.26880395] ; [77.26880395 73.73119605],1
s5,1,0.000158,14.280039,[238 400] ; [ 31 117],[218.34860051 419.65139949] ; [50.65139949 97.34860051],1
v2,1,0.000182,14.008013,[382 253] ; [65 85],[361.58598726 273.41401274] ; [85.41401274 64.58598726],1
s7,1,0.00022,13.652836,[333 304] ; [52 95],[312.8125 324.1875] ; [72.1875 74.8125],1
p12,1,0.000643,11.647602,[ 64 599] ; [  2 151],[ 53.625 609.375] ; [ 12.375 140.625],1
v4,1,0.001124,10.611548,[652  12] ; [143  10],[646.11995104  17.88004896] ; [148.88004896   4.11995104],0
d1,1,0.002855,8.898183,[411 254] ; [75 79],[394.61538462 270.38461538] ; [91.38461538 62.61538462],0
p6,1,0.003904,8.327719,[258 399] ; [ 40 110],[242.60966543 414.39033457] ; [55.39033457 94.60966543],0
v3,1,0.005756,7.62508,[274 366] ; [ 44 101],[259.2611465 380.7388535] ; [58.7388535 86.2611465],0
a3,1,0.007643,7.115332,[485 178] ; [96 58],[471.48470012 191.51529988] ; [109.51529988  44.48470012],0
p5,1,0.007851,7.067057,[ 84 576] ; [  8 146],[ 74.59459459 585.40540541] ; [ 17.40540541 136.59459459],0
d5,1,0.00906,6.810956,[553 109] ; [114  39],[541.78404908 120.21595092] ; [125.21595092  27.78404908],0
d3,1,0.016475,5.751427,[473 190] ; [94 59],[460.6875 202.3125] ; [106.3125  46.6875],0
a7,1,0.024607,5.051359,[498 165] ; [102  52],[486.90330477 176.09669523] ; [113.09669523  40.90330477],0
a6,1,0.02495,5.027361,[469 194] ; [94 59],[457.4375 205.5625] ; [105.5625  47.4375],0
s3,1,0.032306,4.582165,[386 273] ; [74 77],[374.24691358 284.75308642] ; [85.75308642 65.24691358],0
b1,1,0.044848,4.024346,[236 429] ; [68 86],[246.83760684 418.16239316] ; [57.16239316 96.83760684],0
d4,1,0.059968,3.538267,[557 106] ; [118  34],[549.11042945 113.88957055] ; [125.88957055  26.11042945],0
s1,1,0.111913,2.527002,[ 18 639] ; [  8 144],[ 21.11495674 635.88504326] ; [  4.88504326 147.11495674],0
u4,1,0.149302,2.079365,[ 13 652] ; [  6 148],[ 15.42735043 649.57264957] ; [  3.57264957 150.42735043],0
b3,1,0.157237,2.0006,[156 237] ; [32 68],[149.86612576 243.13387424] ; [38.13387424 61.86612576],0
b2,1,0.157237,2.0006,[156 237] ; [32 68],[149.86612576 243.13387424] ; [38.13387424 61.86612576],0
u2,1,0.196553,1.667805,[107  72] ; [28 28],[102.82978723  76.17021277] ; [32.17021277 23.82978723],0
n3,1,0.247165,1.339258,[94 26] ; [35 15],[91.05882353 28.94117647] ; [37.94117647 12.05882353],0
b4,1,0.252703,1.308296,[381 284] ; [96 58],[387.30769231 277.69230769] ; [89.69230769 64.30769231],0
s4,1,0.309685,1.032018,[114 544] ; [ 21 130],[109.80222497 548.19777503] ; [ 25.19777503 125.80222497],0
p1,1,0.380519,0.769024,[ 58 604] ; [ 10 142],[ 55.3022113 606.6977887] ; [ 12.6977887 139.3022113],0
b5,1,0.386251,0.750711,[398 267] ; [98 56],[402.73504274 262.26495726] ; [93.26495726 60.73504274],0
a2,1,0.452776,0.563692,[166 499] ; [ 34 120],[162.39316239 502.60683761] ; [ 37.60683761 116.39316239],0
d2,1,0.504443,0.445576,[322 340] ; [79 74],[325.7202454 336.2797546] ; [75.2797546 77.7202454],0
n2,1,0.567137,0.327497,[92 28] ; [37 14],[90.52631579 29.47368421] ; [38.47368421 12.52631579],0
u1,1,0.581026,0.304579,[125 540] ; [ 26 128],[122.60683761 542.39316239] ; [ 28.39316239 125.60683761],0
