Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,40.486948,[85  8] ; [29 35],[67.52866242 25.47133758] ; [46.47133758 17.52866242],1
s7,1,0.0,39.901031,[78 11] ; [23 37],[60.32885906 28.67114094] ; [40.67114094 19.32885906],1
s6,1,1e-06,24.366126,[82  8] ; [34 26],[69.6 20.4] ; [46.4 13.6],1
p10,1,0.000102,15.099856,[80 12] ; [37 25],[69.8961039 22.1038961] ; [47.1038961 14.8961039],1
p9,1,0.000128,14.667874,[82 10] ; [40 23],[72.41290323 19.58709677] ; [49.58709677 13.41290323],1
p8,1,0.000217,13.674659,[55 36] ; [19 44],[43.72727273 47.27272727] ; [30.27272727 32.72727273],1
n6,1,0.000281,13.193013,[79 13] ; [38 25],[69.44516129 22.55483871] ; [47.55483871 15.44516129],1
n5,1,0.000912,10.997886,[78 14] ; [38 24],[69.2987013 22.7012987] ; [46.7012987 15.2987013],1
v3,1,0.00108,10.684707,[46 45] ; [15 47],[36.28104575 54.71895425] ; [24.71895425 37.28104575],0
p11,1,0.001299,10.344274,[80 13] ; [41 23],[71.67515924 21.32484076] ; [49.32484076 14.67515924],0
a3,1,0.00175,9.794696,[77 16] ; [38 25],[68.55769231 24.44230769] ; [46.44230769 16.55769231],0
v1,1,0.001832,9.710914,[60 30] ; [26 37],[50.58823529 39.41176471] ; [35.41176471 27.58823529],0
a5,1,0.002121,9.441908,[70 23] ; [33 31],[61.01273885 31.98726115] ; [41.98726115 22.01273885],0
n4,1,0.002941,8.843898,[80 12] ; [43 21],[72.53846154 19.46153846] ; [50.46153846 13.53846154],0
b4,1,0.003521,8.515578,[42 51] ; [44 20],[50.94267516 42.05732484] ; [35.05732484 28.94267516],0
p3,1,0.00444,8.094569,[57 36] ; [24 39],[48.28846154 44.71153846] ; [32.71153846 30.28846154],0
v4,1,0.005974,7.558261,[88  4] ; [51 11],[83.03896104  8.96103896] ; [55.96103896  6.03896104],0
p6,1,0.007108,7.245397,[42 49] ; [15 46],[34.125 56.875] ; [22.875 38.125],0
d5,1,0.007347,7.186107,[74 18] ; [39 25],[66.64102564 25.35897436] ; [46.35897436 17.64102564],0
r3,1,0.00907,6.808961,[91  2] ; [56  8],[87.07643312  5.92356688] ; [59.92356688  4.07643312],0
n1,1,0.014152,6.019097,[16  7] ; [ 6 13],[12.04761905 10.95238095] ; [9.95238095 9.04761905],0
p4,1,0.014635,5.959864,[59 34] ; [27 35],[51.6 41.4] ; [34.4 27.6],0
v2,1,0.017931,5.602844,[47 41] ; [21 41],[39.89333333 48.10666667] ; [28.10666667 33.89333333],0
r4,1,0.01828,5.569084,[83 10] ; [48 16],[77.59872611 15.40127389] ; [53.40127389 10.59872611],0
b2,1,0.020255,5.389811,[37 34] ; [11 27],[31.26605505 39.73394495] ; [16.73394495 21.26605505],0
b3,1,0.020255,5.389811,[37 34] ; [11 27],[31.26605505 39.73394495] ; [16.73394495 21.26605505],0
p12,1,0.024804,5.037498,[10 80] ; [ 1 62],[ 6.47058824 83.52941176] ; [ 4.52941176 58.47058824],0
b5,1,0.05766,3.603445,[38 55] ; [36 28],[43.8343949 49.1656051] ; [30.1656051 33.8343949],0
p7,1,0.058887,3.568459,[67 24] ; [36 25],[61.66447368 29.33552632] ; [41.33552632 19.66447368],0
b1,1,0.069966,3.283808,[50 43] ; [25 39],[44.42675159 48.57324841] ; [30.57324841 33.42675159],0
a2,1,0.085282,2.961248,[12 81] ; [ 3 61],[ 8.88535032 84.11464968] ; [ 6.11464968 57.88535032],0
d1,1,0.092826,2.824676,[49 44] ; [25 39],[43.8343949 49.1656051] ; [30.1656051 33.8343949],0
r1,1,0.11298,2.512031,[73 20] ; [43 21],[68.7133758 24.2866242] ; [47.2866242 16.7133758],0
r2,1,0.116304,2.466403,[87  5] ; [56  8],[84.33333333  7.66666667] ; [58.66666667  5.33333333],0
p5,1,0.120828,2.406557,[15 76] ; [ 5 58],[11.81818182 79.18181818] ; [ 8.18181818 54.81818182],0
d4,1,0.128613,2.309172,[74 18] ; [44 19],[70.03870968 21.96129032] ; [47.96129032 15.03870968],0
s5,1,0.198489,1.653458,[43 46] ; [23 38],[39.16 49.84] ; [26.84 34.16],0
p2,1,0.208773,1.579912,[75 17] ; [46 17],[71.81935484 20.18064516] ; [49.18064516 13.81935484],0
a8,1,0.3268,0.961538,[14 76] ; [ 6 54],[12. 78.] ; [ 8. 52.],0
s4,1,0.360731,0.835347,[20 72] ; [18 46],[22.41025641 69.58974359] ; [15.58974359 48.41025641],0
d2,1,0.437752,0.602169,[48 45] ; [29 35],[45.61146497 47.38853503] ; [31.38853503 32.61146497],0
a6,1,0.449955,0.570766,[39 54] ; [23 41],[36.72611465 56.27388535] ; [25.27388535 38.72611465],0
a4,1,0.496623,0.462146,[45 48] ; [27 36],[42.92307692 50.07692308] ; [29.07692308 33.92307692],0
u2,1,0.52511,0.403846,[9 7] ; [12 14],[8. 8.] ; [13. 13.],0
u3,1,0.52511,0.403846,[9 7] ; [12 14],[8. 8.] ; [13. 13.],0
s1,1,0.610074,0.260067,[ 3 90] ; [ 3 59],[ 3.6 89.4] ; [ 2.4 59.6],0
d3,1,0.632172,0.229126,[40 53] ; [30 34],[41.46496815 51.53503185] ; [28.53503185 35.46496815],0
p1,1,0.671948,0.179331,[ 9 83] ; [ 5 59],[ 8.25641026 83.74358974] ; [ 5.74358974 58.25641026],0
n2,1,0.672962,0.178156,[19  5] ; [16  3],[19.53488372  4.46511628] ; [15.46511628  3.53488372],0
a1,1,0.758078,0.094868,[ 7 86] ; [ 4 60],[ 6.51592357 86.48407643] ; [ 4.48407643 59.51592357],0
n3,1,0.772537,0.083554,[17  7] ; [12  6],[16.57142857  7.42857143] ; [12.42857143  5.57142857],0
u1,1,0.959459,0.002584,[ 6 87] ; [ 4 60],[ 5.92356688 87.07643312] ; [ 4.07643312 59.92356688],0
