Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,2.2e-05,17.982118,[44 18] ; [105 151],[29.05031447 32.94968553] ; [119.94968553 136.05031447],1
s6,1,0.000327,12.911595,[50 11] ; [145 109],[37.76190476 23.23809524] ; [157.23809524  96.76190476],1
s5,1,0.000844,11.141796,[30 28] ; [ 73 180],[19.20900322 38.79099678] ; [ 83.79099678 169.20900322],1
s3,1,0.000932,10.958761,[45 17] ; [126 130],[33.33962264 28.66037736] ; [137.66037736 118.33962264],1
s7,1,0.001172,10.534458,[37 22] ; [ 96 148],[25.89768977 33.10231023] ; [107.10231023 136.89768977],0
p6,1,0.005406,7.738248,[30 32] ; [ 76 179],[20.7318612 41.2681388] ; [ 85.2681388 169.7318612],0
a8,1,0.007976,7.038877,[ 1 60] ; [ 33 209],[ 6.84488449 54.15511551] ; [ 27.15511551 214.84488449],0
n4,1,0.008694,6.884666,[36 26] ; [193  65],[44.36875 17.63125] ; [184.63125  73.36875],0
p3,1,0.012203,6.281174,[36 26] ; [104 153],[27.21003135 34.78996865] ; [112.78996865 144.21003135],0
s8,1,0.015816,5.823214,[32 30] ; [ 90 167],[23.71159875 38.28840125] ; [ 98.28840125 158.71159875],0
p4,1,0.050259,3.832799,[41 21] ; [134 122],[34.11949686 27.88050314] ; [140.88050314 115.11949686],0
d3,1,0.070819,3.263929,[51 11] ; [183  75],[45.3375 16.6625] ; [188.6625  69.3375],0
r1,1,0.116407,2.46501,[41 21] ; [195  62],[45.86833856 16.13166144] ; [190.13166144  66.86833856],0
p8,1,0.129363,2.30013,[35 27] ; [118 140],[29.64375 32.35625] ; [123.35625 134.64375],0
s1,1,0.165833,1.920213,[ 5 57] ; [ 10 246],[ 2.9245283 59.0754717] ; [ 12.0754717 243.9245283],0
v4,1,0.19697,1.664699,[59  3] ; [232  26],[56.38125  5.61875] ; [234.61875  23.38125],0
n2,1,0.212109,1.556975,[17  5] ; [44 26],[14.58695652  7.41304348] ; [46.41304348 23.58695652],0
a7,1,0.218231,1.515966,[39 23] ; [183  75],[43.0125 18.9875] ; [178.9875  79.0125],0
r2,1,0.239411,1.384057,[57  3] ; [230  25],[54.66666667  5.33333333] ; [232.33333333  22.66666667],0
u3,1,0.283819,1.148712,[14  5] ; [49 32],[11.97  7.03] ; [51.03 29.97],0
d1,1,0.289473,1.122069,[42 20] ; [156 102],[38.3625 23.6375] ; [159.6375  98.3625],0
n3,1,0.308136,1.038649,[15  7] ; [38 30],[12.95555556  9.04444444] ; [40.04444444 27.95555556],0
b3,1,0.394927,0.723719,[12 24] ; [64 92],[14.25 21.75] ; [61.75 94.25],0
b2,1,0.394927,0.723719,[12 24] ; [64 92],[14.25 21.75] ; [61.75 94.25],0
p5,1,0.399372,0.710217,[ 5 57] ; [ 30 224],[ 6.86708861 55.13291139] ; [ 28.13291139 225.86708861],0
p2,1,0.435705,0.607569,[51 11] ; [199  57],[48.74213836 13.25786164] ; [201.25786164  54.74213836],0
p1,1,0.479113,0.500882,[ 6 56] ; [ 18 238],[ 4.67924528 57.32075472] ; [ 19.32075472 236.67924528],0
v3,1,0.520959,0.411994,[13 49] ; [ 44 208],[11.25477707 50.74522293] ; [ 45.74522293 206.25477707],0
a1,1,0.544238,0.367742,[ 2 60] ; [ 13 245],[ 2.90625 59.09375] ; [ 12.09375 245.90625],0
n1,1,0.547972,0.360963,[10 12] ; [26 42],[ 8.8 13.2] ; [27.2 40.8],0
b4,1,0.559134,0.341206,[34 28] ; [152 106],[36.0375 25.9625] ; [149.9625 108.0375],0
a2,1,0.575282,0.313925,[11 51] ; [ 54 204],[12.59375 49.40625] ; [ 52.40625 205.59375],0
a5,1,0.580945,0.304709,[45 17] ; [178  80],[43.20625 18.79375] ; [179.79375  78.20625],0
v1,1,0.592819,0.285963,[25 37] ; [ 92 159],[23.17571885 38.82428115] ; [ 93.82428115 157.17571885],0
d5,1,0.601655,0.272507,[52 10] ; [209  49],[50.56875 11.43125] ; [210.43125  47.56875],0
n5,1,0.60369,0.269466,[41 21] ; [178  78],[42.69811321 19.30188679] ; [176.30188679  79.69811321],0
r4,1,0.629289,0.233026,[53  9] ; [214  44],[51.73125 10.26875] ; [215.26875  42.73125],0
a6,1,0.653656,0.201321,[38 24] ; [166  92],[39.525 22.475] ; [164.475  93.525],0
p12,1,0.671333,0.180047,[ 4 58] ; [ 13 242],[ 3.32492114 58.67507886] ; [ 13.67507886 241.32492114],0
p7,1,0.67874,0.171548,[35 25] ; [139 112],[33.56913183 26.43086817] ; [140.43086817 110.56913183],0
a4,1,0.689067,0.160097,[26 36] ; [115 142],[27.40438871 34.59561129] ; [113.59561129 143.40438871],0
b5,1,0.729002,0.12003,[36 26] ; [156 102],[37.2 24.8] ; [154.8 103.2],0
p9,1,0.744779,0.105971,[49 12] ; [200  55],[48.0664557 12.9335443] ; [200.9335443  54.0664557],0
r3,1,0.747145,0.103946,[54  7] ; [232  26],[54.68965517  6.31034483] ; [231.31034483  26.68965517],0
b1,1,0.748397,0.102883,[26 36] ; [114 144],[27.125 34.875] ; [112.875 145.125],0
p10,1,0.749351,0.102077,[47 15] ; [189  67],[46.01257862 15.98742138] ; [189.98742138  66.01257862],0
p11,1,0.796548,0.06647,[45 17] ; [183  75],[44.175 17.825] ; [183.825  74.175],0
u1,1,0.846231,0.037609,[ 9 53] ; [ 40 218],[ 9.49375 52.50625] ; [ 39.50625 218.49375],0
a3,1,0.879605,0.022943,[43 19] ; [175  81],[42.50314465 19.49685535] ; [175.49685535  80.50314465],0
d2,1,0.917672,0.010685,[30 32] ; [122 134],[29.63522013 32.36477987] ; [122.36477987 133.63522013],0
n6,1,0.929066,0.007925,[49 13] ; [201  55],[48.74213836 13.25786164] ; [201.25786164  54.74213836],0
u2,1,0.983302,0.000438,[12  7] ; [52 30],[12.03960396  6.96039604] ; [51.96039604 30.03960396],0
