Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s4,1,0.001117,10.623102,[ 8 53] ; [11 13],[13.63529412 47.36470588] ; [ 5.36470588 18.63529412],0
u1,1,0.540782,0.374092,[ 5 56] ; [ 3 21],[ 5.74117647 55.25882353] ; [ 2.25882353 21.74117647],0
p10,1,0.545908,0.364699,[39 22] ; [17  7],[40.18823529 20.81176471] ; [15.81176471  8.18823529],0
r2,1,0.55855,0.342222,[52  7] ; [20  4],[51.18072289  7.81927711] ; [20.81927711  3.18072289],0
s2,1,0.570056,0.322589,[34 27] ; [15  9],[35.16470588 25.83529412] ; [13.83529412 10.16470588],0
n4,1,0.582329,0.302485,[32 29] ; [11 13],[30.85882353 30.14117647] ; [12.14117647 11.85882353],0
s8,1,0.582329,0.302485,[29 32] ; [13 11],[30.14117647 30.85882353] ; [11.85882353 12.14117647],0
v2,1,0.58788,0.293668,[30 25] ; [11 12],[28.91025641 26.08974359] ; [12.08974359 10.91025641],0
p2,1,0.588368,0.2929,[49 12] ; [18  6],[48.08235294 12.91764706] ; [18.91764706  5.08235294],0
d4,1,0.606369,0.265496,[47 13] ; [20  4],[47.85714286 12.14285714] ; [19.14285714  4.85714286],0
s5,1,0.615629,0.252059,[18 41] ; [ 8 14],[18.9382716 40.0617284] ; [ 7.0617284 14.9382716],0
n2,1,0.627072,0.236053,[18  4] ; [8 1],[18.4516129  3.5483871] ; [7.5483871 1.4516129],0
u3,1,0.632142,0.229167,[18  6] ; [6 3],[17.45454545  6.54545455] ; [6.54545455 2.45454545],0
p5,1,0.66176,0.191392,[ 4 56] ; [ 1 23],[ 3.57142857 56.42857143] ; [ 1.42857143 22.57142857],0
n5,1,0.668407,0.183471,[26 35] ; [11 12],[26.86904762 34.13095238] ; [10.13095238 12.86904762],0
n1,1,0.675014,0.175793,[ 8 14] ; [4 5],[ 8.51612903 13.48387097] ; [3.48387097 5.51612903],0
b5,1,0.706238,0.142063,[38 23] ; [16  8],[38.75294118 22.24705882] ; [15.24705882  8.75294118],0
d3,1,0.711834,0.136452,[40 20] ; [17  7],[40.71428571 19.28571429] ; [16.28571429  7.71428571],0
a3,1,0.76791,0.08709,[36 25] ; [15  9],[36.6 24.4] ; [14.4  9.6],0
p1,1,0.773534,0.082803,[ 4 57] ; [ 2 22],[ 4.30588235 56.69411765] ; [ 1.69411765 22.30588235],0
p11,1,0.789517,0.071256,[40 21] ; [15  9],[39.47058824 21.52941176] ; [15.52941176  8.47058824],0
r1,1,0.875284,0.024633,[44 16] ; [18  6],[44.28571429 15.71428571] ; [17.71428571  6.28571429],0
a6,1,0.882534,0.021832,[41 19] ; [16  8],[40.71428571 19.28571429] ; [16.28571429  7.71428571],0
a8,1,0.892543,0.018249,[ 7 49] ; [ 3 19],[ 7.17948718 48.82051282] ; [ 2.82051282 19.17948718],0
b4,1,0.895667,0.017197,[34 27] ; [13 11],[33.72941176 27.27058824] ; [13.27058824 10.72941176],0
a2,1,0.904104,0.014515,[12 49] ; [ 5 19],[12.2 48.8] ; [ 4.8 19.2],0
u2,1,0.930736,0.007555,[19  5] ; [7 2],[18.90909091  5.09090909] ; [7.09090909 1.90909091],0
s3,1,0.949758,0.00397,[42 19] ; [16  7],[42.11904762 18.88095238] ; [15.88095238  7.11904762],0
s7,1,0.966982,0.001713,[29 31] ; [11 12],[28.91566265 31.08433735] ; [11.08433735 11.91566265],0
p9,1,0.968543,0.001555,[46 15] ; [18  6],[45.92941176 15.07058824] ; [18.07058824  5.92941176],0
