Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,35.838624,[12 85] ; [20 10],[24.44094488 72.55905512] ; [ 7.55905512 22.44094488],1
s8,1,2e-06,22.52695,[ 7 90] ; [13 17],[15.27559055 81.72440945] ; [ 4.72440945 25.27559055],1
s3,1,3e-06,21.731322,[24 72] ; [21  8],[34.56 61.44] ; [10.44 18.56],1
s6,1,4e-06,21.099868,[26 71] ; [22  8],[36.66141732 60.33858268] ; [11.33858268 18.66141732],1
u1,1,0.000623,11.705769,[ 5 93] ; [ 8 22],[ 9.953125 88.046875] ; [ 3.046875 26.953125],1
v3,1,0.004684,7.997609,[17 77] ; [12 15],[22.52892562 71.47107438] ; [ 6.47107438 20.52892562],0
u3,1,0.010841,6.491175,[16 30] ; [6 1],[19.09433962 26.90566038] ; [2.90566038 4.09433962],0
s5,1,0.012654,6.216792,[11 84] ; [ 9 20],[15.32258065 79.67741935] ; [ 4.67741935 24.32258065],0
n4,1,0.027819,4.839263,[55 42] ; [23  6],[60.04761905 36.95238095] ; [17.95238095 11.04761905],0
v1,1,0.027882,4.835351,[30 67] ; [15 13],[34.92 62.08] ; [10.08 17.92],0
d4,1,0.028625,4.790015,[63 34] ; [25  4],[67.74603175 29.25396825] ; [20.25396825  8.74603175],0
a3,1,0.032561,4.568713,[52 43] ; [23  7],[57. 38.] ; [18. 12.],0
a8,1,0.034651,4.462314,[ 9 81] ; [ 7 20],[12.30769231 77.69230769] ; [ 3.69230769 23.30769231],0
s4,1,0.042613,4.110687,[ 9 88] ; [ 7 23],[12.22047244 84.77952756] ; [ 3.77952756 26.22047244],0
d1,1,0.067106,3.352426,[34 64] ; [16 14],[38.28125 59.71875] ; [11.71875 18.28125],0
a5,1,0.072636,3.222429,[47 51] ; [20 10],[51.296875 46.703125] ; [15.703125 14.296875],0
p7,1,0.100957,2.690355,[37 60] ; [ 6 22],[33.368 63.632] ; [ 9.632 18.368],0
p9,1,0.103783,2.646427,[30 66] ; [13 14],[33.56097561 62.43902439] ; [ 9.43902439 17.56097561],0
