Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,87.829028,[51 87] ; [257  58],[93.82781457 44.17218543] ; [214.17218543 100.82781457],1
n6,1,4e-06,21.293259,[84 55] ; [254  60],[103.71302428  35.28697572] ; [234.28697572  79.71302428],1
p11,1,7.1e-05,15.78034,[82 57] ; [244  72],[99.59120879 39.40879121] ; [226.40879121  89.59120879],1
a4,1,7.3e-05,15.732892,[ 34 105] ; [138 175],[52.89380531 86.10619469] ; [119.10619469 193.89380531],1
a5,1,0.000201,13.825547,[75 64] ; [227  89],[92.25934066 46.74065934] ; [209.74065934 106.25934066],1
a8,1,0.00157,9.995028,[  6 123] ; [ 45 243],[ 15.77697842 113.22302158] ; [ 35.22302158 252.77697842],0
s7,1,0.0022,9.374615,[ 30 102] ; [113 186],[43.79582367 88.20417633] ; [ 99.20417633 199.79582367],0
n1,1,0.00251,9.133525,[10 43] ; [35 44],[18.06818182 34.93181818] ; [26.93181818 52.06818182],0
p10,1,0.00369,8.430599,[84 53] ; [235  79],[96.90243902 40.09756098] ; [222.09756098  91.90243902],0
a2,1,0.004186,8.201437,[ 15 124] ; [ 70 246],[ 25.96703297 113.03296703] ; [ 59.03296703 256.96703297],0
d2,1,0.004657,8.008172,[44 95] ; [144 170],[57.68653422 81.31346578] ; [130.31346578 183.68653422],0
p3,1,0.007629,7.118463,[ 36 103] ; [122 192],[48.4812362 90.5187638] ; [109.5187638 204.4812362],0
d5,1,0.01152,6.383338,[93 46] ; [246  69],[103.7907489  35.2092511] ; [235.2092511  79.7907489],0
r2,1,0.011712,6.353942,[115  24] ; [282  28],[122.90200445  16.09799555] ; [274.09799555  35.90200445],0
u1,1,0.012012,6.309078,[  9 130] ; [ 47 269],[ 17.10769231 121.89230769] ; [ 38.89230769 277.10769231],0
r1,1,0.012339,6.261446,[90 49] ; [239  75],[100.95143488  38.04856512] ; [228.04856512  85.95143488],0
s8,1,0.014967,5.920291,[ 29 110] ; [101 214],[39.80176211 99.19823789] ; [ 90.19823789 224.80176211],0
d1,1,0.023509,5.130515,[57 82] ; [166 150],[68.12527473 70.87472527] ; [154.87472527 161.12527473],0
s6,1,0.024484,5.059995,[58 81] ; [167 147],[69.0397351 69.9602649] ; [155.9602649 158.0397351],0
s2,1,0.026345,4.933226,[ 37 101] ; [118 196],[47.32300885 90.67699115] ; [107.67699115 206.32300885],0
r4,1,0.030176,4.699234,[102  37] ; [260  56],[110.58901099  28.41098901] ; [251.41098901  64.58901099],0
v3,1,0.035551,4.418513,[34 97] ; [110 193],[43.46543779 87.53456221] ; [100.53456221 202.46543779],0
a1,1,0.0413,4.163643,[  2 137] ; [ 18 298],[  6.10989011 132.89010989] ; [ 13.89010989 302.10989011],0
s3,1,0.04431,4.044717,[52 86] ; [149 162],[61.77728285 76.22271715] ; [139.22271715 171.77728285],0
a3,1,0.079626,3.072523,[82 57] ; [212 102],[90.21192053 48.78807947] ; [203.78807947 110.21192053],0
a6,1,0.093144,2.819174,[85 54] ; [218  97],[92.76872247 46.23127753] ; [210.23127753 104.76872247],0
r3,1,0.104357,2.637665,[118  21] ; [284  31],[123.07929515  15.92070485] ; [278.92070485  36.07929515],0
v1,1,0.109586,2.560187,[50 86] ; [137 168],[57.66893424 78.33106576] ; [129.33106576 175.66893424],0
p4,1,0.121797,2.394057,[51 87] ; [141 174],[58.49006623 79.50993377] ; [133.50993377 181.49006623],0
p1,1,0.131279,2.277312,[  4 134] ; [ 20 295],[  7.31125828 130.68874172] ; [ 16.68874172 298.31125828],0
s4,1,0.132766,2.259865,[ 22 117] ; [ 34 281],[ 17.14537445 121.85462555] ; [ 38.85462555 276.14537445],0
u3,1,0.149054,2.081905,[32 23] ; [48 56],[27.67295597 27.32704403] ; [52.32704403 51.67295597],0
p9,1,0.152375,2.048309,[93 43] ; [233  78],[99.18568233 36.81431767] ; [226.81431767  84.18568233],0
b3,1,0.159307,1.980792,[15 51] ; [ 64 137],[19.52808989 46.47191011] ; [ 59.47191011 141.52808989],0
b2,1,0.159307,1.980792,[15 51] ; [ 64 137],[19.52808989 46.47191011] ; [ 59.47191011 141.52808989],0
v2,1,0.164033,1.936649,[54 75] ; [148 153],[60.6 68.4] ; [141.4 159.6],0
d4,1,0.244015,1.357248,[98 40] ; [240  75],[102.96688742  35.03311258] ; [235.03311258  79.96688742],0
p2,1,0.292985,1.105855,[95 43] ; [232  83],[99.61589404 38.38410596] ; [227.38410596  87.61589404],0
b4,1,0.33741,0.920247,[85 54] ; [178 138],[80.34505495 58.65494505] ; [182.65494505 133.34505495],0
u4,1,0.346475,0.886325,[  1 138] ; [  6 310],[  2.13846154 136.86153846] ; [  4.86153846 311.13846154],0
p8,1,0.362499,0.829217,[48 90] ; [123 190],[52.32372506 85.67627494] ; [118.67627494 194.32372506],0
p7,1,0.549347,0.358487,[61 76] ; [148 163],[63.91294643 73.08705357] ; [145.08705357 165.91294643],0
n2,1,0.581021,0.304588,[34 19] ; [55 25],[35.46616541 17.53383459] ; [53.53383459 26.46616541],0
p5,1,0.625823,0.237768,[  4 133] ; [ 12 300],[  4.88195991 132.11804009] ; [ 11.11804009 300.88195991],0
v4,1,0.64454,0.212853,[121  17] ; [280  34],[122.42920354  15.57079646] ; [278.57079646  35.42920354],0
b1,1,0.651601,0.203888,[51 88] ; [123 193],[53.15604396 85.84395604] ; [120.84395604 195.15604396],0
a7,1,0.683433,0.166287,[95 44] ; [222  94],[96.84175824 42.15824176] ; [220.15824176  95.84175824],0
n3,1,0.720595,0.127924,[36 18] ; [49 28],[35.03816794 18.96183206] ; [49.96183206 27.03816794],0
u2,1,0.788267,0.072126,[29 26] ; [52 51],[28.19620253 26.80379747] ; [52.80379747 50.19620253],0
b5,1,0.846471,0.03749,[84 55] ; [194 122],[84.92747253 54.07252747] ; [193.07252747 122.92747253],0
d3,1,0.905336,0.014143,[87 52] ; [199 116],[87.56387665 51.43612335] ; [198.43612335 116.56387665],0
s1,1,0.907679,0.013448,[  5 134] ; [ 12 302],[  5.21633554 133.78366446] ; [ 11.78366446 302.21633554],0
