Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,214.74566,[ 81 337] ; [280 118],[184.92401961 233.07598039] ; [176.07598039 221.92401961],1
s2,1,0.0,168.217498,[122 291] ; [300 100],[214.37392374 198.62607626] ; [207.62607626 192.37392374],1
s3,1,0.0,115.93351,[158 252] ; [302  95],[233.70508055 176.29491945] ; [226.29491945 170.70508055],1
s6,1,0.0,106.107795,[208 201] ; [336  60],[276.39254658 132.60745342] ; [267.60745342 128.39254658],1
s5,1,0.0,45.637542,[ 92 310] ; [176 209],[136.89453621 265.10546379] ; [131.10546379 253.89453621],1
a3,1,0.0,43.146537,[255 162] ; [327  72],[297.41911765 119.58088235] ; [284.58088235 114.41911765],1
p6,1,0.0,36.427528,[109 301] ; [186 209],[150.2484472 259.7515528] ; [144.7515528 250.2484472],1
n4,1,0.0,29.772791,[285 133] ; [337  62],[318.23255814  99.76744186] ; [303.76744186  95.23255814],1
p4,1,0.0,28.538359,[202 211] ; [269 130],[239.56034483 173.43965517] ; [231.43965517 167.56034483],1
p5,1,0.0,27.181338,[ 22 394] ; [ 66 330],[ 45.08374384 370.91625616] ; [ 42.91625616 353.08374384],1
u1,1,0.0,26.795103,[ 48 371] ; [102 299],[ 76.64634146 342.35365854] ; [ 73.35365854 327.64634146],1
n5,1,1e-06,23.878635,[278 137] ; [327  72],[308.44594595 106.55405405] ; [296.55405405 102.44594595],1
p3,1,1e-06,23.58348,[168 248] ; [229 170],[202.6404908 213.3595092] ; [194.3595092 204.6404908],1
d2,1,1.7e-05,18.451482,[172 244] ; [225 174],[202.6404908 213.3595092] ; [194.3595092 204.6404908],1
p9,1,2.5e-05,17.799902,[324  87] ; [356  41],[345.89108911  65.10891089] ; [334.10891089  62.89108911],1
p7,1,5.4e-05,16.292428,[231 178] ; [272 115],[258.45100503 150.54899497] ; [244.54899497 142.45100503],1
a5,1,5.5e-05,16.273932,[281 138] ; [319  82],[306.58536585 112.41463415] ; [293.41463415 107.58536585],1
v3,1,6.9e-05,15.831706,[131 269] ; [180 206],[158.2697201 241.7302799] ; [152.7302799 233.2697201],1
p10,1,0.00017,14.132005,[311 101] ; [342  56],[332.14320988  79.85679012] ; [320.85679012  77.14320988],1
a2,1,0.000285,13.165513,[ 78 341] ; [118 283],[100.15121951 318.84878049] ; [ 95.84878049 305.15121951],1
n6,1,0.000328,12.902538,[334  83] ; [355  43],[352.53128834  64.46871166] ; [336.46871166  61.53128834],1
d1,1,0.000429,12.400871,[222 197] ; [261 140],[246.80121951 172.19878049] ; [236.19878049 164.80121951],1
a4,1,0.000806,11.226703,[163 254] ; [203 197],[186.80783354 230.19216646] ; [179.19216646 220.80783354],1
u4,1,0.001839,9.704041,[  3 416] ; [ 16 385],[  9.70853659 409.29146341] ; [  9.29146341 391.70853659],0
a8,1,0.002716,8.989288,[ 38 350] ; [ 62 297],[ 51.94109772 336.05890228] ; [ 48.05890228 310.94109772],0
p8,1,0.004012,8.278461,[192 219] ; [224 170],[212.39254658 198.60745342] ; [203.60745342 190.39254658],0
n1,1,0.006094,7.522419,[31 68] ; [44 42],[40.13513514 58.86486486] ; [34.86486486 51.13513514],0
p12,1,0.006937,7.289151,[ 21 394] ; [ 40 358],[ 31.13776138 383.86223862] ; [ 29.86223862 368.13776138],0
s4,1,0.009078,6.807512,[ 57 354] ; [ 83 316],[ 71.03703704 339.96296296] ; [ 68.96296296 330.03703704],0
r1,1,0.009906,6.651739,[328  88] ; [343  57],[342.07843137  73.92156863] ; [328.92156863  71.07843137],0
v2,1,0.010006,6.633743,[202 192] ; [235 154],[219.89527458 174.10472542] ; [217.10472542 171.89527458],0
s1,1,0.013039,6.163812,[  7 403] ; [ 19 377],[ 13.22580645 396.77419355] ; [ 12.77419355 383.22580645],0
v1,1,0.017024,5.693919,[202 205] ; [227 164],[218.80075188 188.19924812] ; [210.19924812 180.80075188],0
d4,1,0.020661,5.355186,[330  88] ; [339  59],[342.69852941  75.30147059] ; [326.30147059  71.69852941],0
d3,1,0.021517,5.284387,[272 145] ; [290 109],[287.19852941 129.80147059] ; [274.80147059 124.19852941],0
b2,1,0.040336,4.203716,[ 73 145] ; [119 161],[ 84.04819277 133.95180723] ; [107.95180723 172.04819277],0
b3,1,0.040336,4.203716,[ 73 145] ; [119 161],[ 84.04819277 133.95180723] ; [107.95180723 172.04819277],0
a1,1,0.04684,3.951126,[ 13 406] ; [ 24 377],[ 18.90609756 400.09390244] ; [ 18.09390244 382.90609756],0
p2,1,0.04823,3.901943,[332  83] ; [341  59],[342.69325153  72.30674847] ; [330.30674847  69.69325153],0
r4,1,0.04934,3.863757,[385  34] ; [382  19],[391.91829268  27.08170732] ; [375.08170732  25.91829268],0
p1,1,0.054305,3.703309,[ 29 388] ; [ 43 356],[ 36.79411765 380.20588235] ; [ 35.20588235 363.79411765],0
u2,1,0.055264,3.674107,[82 79] ; [47 26],[88.75641026 72.24358974] ; [40.24358974 32.75641026],0
r3,1,0.056011,3.651716,[394  24] ; [388  12],[399.60391198  18.39608802] ; [382.39608802  17.60391198],0
d5,1,0.072376,3.228293,[328  90] ; [332  66],[338.08823529  79.91176471] ; [321.91176471  76.08823529],0
u3,1,0.110663,2.544733,[94 68] ; [51 23],[99.53389831 62.46610169] ; [45.46610169 28.53389831],0
b5,1,0.196527,1.668,[264 155] ; [235 166],[254.97682927 164.02317073] ; [244.02317073 156.97682927],0
