Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,3.1e-05,17.373449,[6 4] ; [10 86],[1.50943396 8.49056604] ; [14.49056604 81.50943396],1
p12,1,0.001628,9.927993,[3 7] ; [ 4 93],[0.65420561 9.34579439] ; [ 6.34579439 90.65420561],0
p1,1,0.012195,6.282344,[4 6] ; [11 87],[1.38888889 8.61111111] ; [13.61111111 84.38888889],0
p4,1,0.012274,6.270861,[9 1] ; [46 49],[5.23809524 4.76190476] ; [49.76190476 45.23809524],0
r2,1,0.0166,5.738168,[8 2] ; [93  3],[9.52830189 0.47169811] ; [91.47169811  4.52830189],0
p3,1,0.049784,3.848722,[8 2] ; [46 51],[5.04672897 4.95327103] ; [48.95327103 48.04672897],0
p8,1,0.080474,3.055296,[8 2] ; [49 47],[5.37735849 4.62264151] ; [51.62264151 44.37735849],0
b5,1,0.146549,2.107804,[3 7] ; [53 45],[5.18518519 4.81481481] ; [50.81481481 47.18518519],0
a5,1,0.187629,1.736138,[9 1] ; [69 29],[7.22222222 2.77777778] ; [70.77777778 27.22222222],0
n4,1,0.193672,1.689463,[7 3] ; [84 14],[8.42592593 1.57407407] ; [82.57407407 15.42592593],0
b3,1,0.199823,1.643669,[6 3] ; [29 37],[4.2 4.8] ; [30.8 35.2],0
b2,1,0.199823,1.643669,[6 3] ; [29 37],[4.2 4.8] ; [30.8 35.2],0
b4,1,0.21702,1.523965,[4 6] ; [59 39],[5.83333333 4.16666667] ; [57.16666667 40.83333333],0
s3,1,0.238018,1.392296,[1 9] ; [26 70],[2.54716981 7.45283019] ; [24.45283019 71.54716981],0
s8,1,0.240519,1.377551,[5 5] ; [31 67],[3.33333333 6.66666667] ; [32.66666667 65.33333333],0
a3,1,0.268161,1.22613,[9 1] ; [72 25],[7.57009346 2.42990654] ; [73.42990654 23.57009346],0
p7,1,0.281611,1.159299,[8 2] ; [61 36],[6.44859813 3.55140187] ; [62.55140187 34.44859813],0
a4,1,0.298698,1.08,[6 4] ; [42 56],[4.44444444 5.55555556] ; [43.55555556 54.44444444],0
d5,1,0.300738,1.070918,[9 1] ; [74 24],[7.68518519 2.31481481] ; [75.31481481 22.68518519],0
s2,1,0.352676,0.863804,[1 9] ; [22 75],[2.14953271 7.85046729] ; [20.85046729 76.14953271],0
n6,1,0.359678,0.839017,[9 1] ; [76 22],[7.87037037 2.12962963] ; [77.12962963 20.87037037],0
n3,1,0.360585,0.835855,[1 1] ; [15  4],[1.52380952 0.47619048] ; [14.47619048  4.52380952],0
s7,1,0.385556,0.752913,[4 6] ; [24 65],[2.82828283 7.17171717] ; [25.17171717 63.82828283],0
r1,1,0.428249,0.627566,[9 1] ; [78 20],[8.05555556 1.94444444] ; [78.94444444 19.05555556],0
b1,1,0.449272,0.572489,[5 5] ; [37 61],[3.88888889 6.11111111] ; [38.11111111 59.88888889],0
d1,1,0.46804,0.5266,[7 3] ; [57 41],[5.92592593 4.07407407] ; [58.07407407 39.92592593],0
p6,1,0.539324,0.376794,[4 6] ; [29 66],[3.14285714 6.85714286] ; [29.85714286 65.14285714],0
r4,1,0.60077,0.273836,[9 1] ; [82 16],[8.42592593 1.57407407] ; [82.57407407 15.42592593],0
d2,1,0.610322,0.259706,[6 4] ; [50 47],[5.23364486 4.76635514] ; [50.76635514 46.23364486],0
a6,1,0.688001,0.161258,[6 4] ; [65 33],[6.57407407 3.42592593] ; [64.42592593 33.57407407],0
u1,1,0.708923,0.139355,[1 9] ; [14 84],[1.38888889 8.61111111] ; [13.61111111 84.38888889],0
n5,1,0.751742,0.100073,[8 2] ; [74 24],[7.59259259 2.40740741] ; [74.40740741 23.59259259],0
d3,1,0.838598,0.041489,[6 4] ; [62 36],[6.2962963 3.7037037] ; [61.7037037 36.2962963],0
a2,1,0.89925,0.01603,[2 8] ; [18 80],[1.85185185 8.14814815] ; [18.14814815 79.85185185],0
a7,1,0.940001,0.005665,[7 3] ; [69 28],[7.10280374 2.89719626] ; [68.89719626 28.10280374],0
r3,1,0.940495,0.005572,[9 1] ; [88  9],[9.06542056 0.93457944] ; [87.93457944  9.06542056],0
d4,1,0.963244,0.002124,[8 2] ; [77 20],[7.94392523 2.05607477] ; [77.05607477 19.94392523],0
