Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,76.780727,[50 81] ; [251  60],[89.21040724 41.78959276] ; [211.78959276  99.21040724],1
d2,1,0.597571,0.278675,[67 64] ; [151 161],[64.46501129 66.53498871] ; [153.53498871 158.46501129],0
u4,1,0.61348,0.255139,[  4 127] ; [  7 306],[  3.2454955 127.7545045] ; [  7.7545045 305.2454955],0
s1,1,0.619411,0.246696,[  4 126] ; [  7 302],[  3.25740319 126.74259681] ; [  7.74259681 301.25740319],0
n3,1,0.628144,0.234586,[21  9] ; [36 12],[21.92307692  8.07692308] ; [35.07692308 12.92307692],0
s2,1,0.64731,0.209308,[70 61] ; [173 137],[72.18367347 58.81632653] ; [170.81632653 139.18367347],0
s3,1,0.654277,0.20055,[81 50] ; [184 125],[78.89772727 52.10227273] ; [186.10227273 122.89772727],0
p2,1,0.678025,0.172358,[115  14] ; [284  30],[116.18735892  12.81264108] ; [282.81264108  31.18735892],0
p6,1,0.704887,0.143438,[64 65] ; [162 152],[65.81038375 63.18961625] ; [160.18961625 153.81038375],0
n6,1,0.738584,0.111375,[117  14] ; [281  30],[117.95927602  13.04072398] ; [280.04072398  30.95927602],0
n4,1,0.778883,0.078835,[116  15] ; [280  33],[116.83783784  14.16216216] ; [279.16216216  33.83783784],0
n1,1,0.919798,0.010138,[12 17] ; [20 27],[12.21052632 16.78947368] ; [19.78947368 27.21052632],0
a1,1,0.976061,0.0009,[  7 124] ; [ 17 297],[  7.06516854 123.93483146] ; [ 16.93483146 297.06516854],0
