Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,49.673111,[17 54] ; [115  41],[41.28634361 29.71365639] ; [90.71365639 65.28634361],1
d5,1,4e-06,21.196756,[35 36] ; [124  32],[49.73127753 21.26872247] ; [109.26872247  46.73127753],1
d4,1,1.7e-05,18.457592,[39 32] ; [128  28],[52.23348018 18.76651982] ; [114.76651982  41.23348018],1
d1,1,6.3e-05,16.010567,[18 53] ; [84 72],[31.9030837 39.0969163] ; [70.0969163 85.9030837],1
r3,1,7.4e-05,15.704283,[50 21] ; [141  14],[60.00442478 10.99557522] ; [130.99557522  24.00442478],1
r4,1,0.000785,11.27631,[43 28] ; [127  29],[53.17180617 17.82819383] ; [116.82819383  39.17180617],1
u3,1,0.000916,10.989899,[10 26] ; [41 25],[18. 18.] ; [33. 33.],1
a6,1,0.001392,10.216784,[36 35] ; [113  43],[46.60352423 24.39647577] ; [102.39647577  53.60352423],0
a5,1,0.003942,8.310429,[33 38] ; [104  52],[42.85022026 28.14977974] ; [94.14977974 61.85022026],0
r1,1,0.005792,7.613953,[37 34] ; [110  45],[46.18141593 24.81858407] ; [100.81858407  54.18141593],0
v4,1,0.008255,6.97734,[53 18] ; [138  18],[59.74008811 11.25991189] ; [131.25991189  24.74008811],0
p2,1,0.016811,5.715955,[36 35] ; [105  51],[44.10132159 26.89867841] ; [96.89867841 59.10132159],0
p4,1,0.026879,4.898588,[16 55] ; [58 97],[23.24778761 47.75221239] ; [ 50.75221239 104.24778761],0
p10,1,0.027324,4.870204,[37 33] ; [105  49],[44.375 25.625] ; [97.625 56.375],0
b1,1,0.036388,4.378808,[33 38] ; [ 50 106],[25.96035242 45.03964758] ; [57.03964758 98.96035242],0
u2,1,0.054098,3.709685,[13 23] ; [37 29],[17.64705882 18.35294118] ; [32.35294118 33.64705882],0
r2,1,0.058811,3.570593,[57 13] ; [141  15],[61.32743363  8.67256637] ; [136.67256637  19.32743363],0
v2,1,0.060527,3.522892,[21 43] ; [70 80],[27.21495327 36.78504673] ; [63.78504673 86.21495327],0
a2,1,0.063897,3.43322,[ 5 66] ; [ 25 131],[ 9.38325991 61.61674009] ; [ 20.61674009 135.38325991],0
p6,1,0.078101,3.103986,[ 3 67] ; [ 18 136],[ 6.5625 63.4375] ; [ 14.4375 139.5625],0
b5,1,0.103666,2.648223,[36 35] ; [97 59],[41.59911894 29.40088106] ; [91.40088106 64.59911894],0
s2,1,0.141305,2.163685,[13 56] ; [ 43 110],[17.40540541 51.59459459] ; [ 38.59459459 114.40540541],0
v3,1,0.143043,2.144915,[13 52] ; [ 45 107],[17.37327189 47.62672811] ; [ 40.62672811 111.37327189],0
d2,1,0.15415,2.030693,[22 47] ; [65 90],[26.79910714 42.20089286] ; [60.20089286 94.79910714],0
a3,1,0.199471,1.646241,[35 36] ; [90 64],[39.44444444 31.55555556] ; [85.55555556 68.44444444],0
v1,1,0.243403,1.360774,[23 48] ; [62 91],[26.94196429 44.05803571] ; [58.05803571 94.94196429],0
s3,1,0.2548,1.296794,[19 50] ; [54 99],[22.68918919 46.31081081] ; [ 50.31081081 102.68918919],0
n5,1,0.273239,1.200415,[48 23] ; [93 62],[44.29646018 26.70353982] ; [96.70353982 58.29646018],0
p3,1,0.319124,0.992535,[14 57] ; [ 40 115],[16.96460177 54.03539823] ; [ 37.03539823 117.96460177],0
s4,1,0.32779,0.957608,[ 8 63] ; [ 25 129],[10.41333333 60.58666667] ; [ 22.58666667 131.41333333],0
p11,1,0.331649,0.942447,[45 26] ; [109  47],[48.16740088 22.83259912] ; [105.83259912  50.16740088],0
p9,1,0.351697,0.867326,[45 24] ; [110  44],[47.95964126 21.04035874] ; [107.04035874  46.95964126],0
n3,1,0.366757,0.814622,[15 12] ; [33 17],[16.83116883 10.16883117] ; [31.16883117 18.83116883],0
n6,1,0.397868,0.714759,[48 23] ; [114  42],[50.66960352 20.33039648] ; [111.33039648  44.66960352],0
p8,1,0.40514,0.693017,[13 58] ; [ 36 119],[15.39380531 55.60619469] ; [ 33.60619469 121.39380531],0
p5,1,0.431434,0.618961,[ 2 69] ; [  8 148],[ 3.1277533 67.8722467] ; [  6.8722467 149.1277533],0
s1,1,0.500857,0.453121,[ 3 67] ; [  4 150],[ 2.1875 67.8125] ; [  4.8125 149.1875],0
a4,1,0.525338,0.403401,[24 46] ; [60 95],[26.13333333 43.86666667] ; [57.86666667 97.13333333],0
b3,1,0.536495,0.382074,[17 24] ; [26 47],[15.46491228 25.53508772] ; [27.53508772 45.46491228],0
b2,1,0.536495,0.382074,[17 24] ; [26 47],[15.46491228 25.53508772] ; [27.53508772 45.46491228],0
