Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,60.158072,[321   9] ; [44 19],[306.48854962  23.51145038] ; [58.51145038  4.48854962],1
v4,1,4.9e-05,16.487653,[323   7] ; [54  8],[317.37244898  12.62755102] ; [59.62755102  2.37244898],1
r2,1,5.3e-05,16.35177,[321   7] ; [54  8],[315.38461538  12.61538462] ; [59.61538462  2.38461538],1
a5,1,6.6e-05,15.933242,[269  61] ; [37 26],[256.94656489  73.05343511] ; [49.05343511 13.94656489],1
r3,1,0.000317,12.968393,[320   9] ; [54  8],[314.69565217  14.30434783] ; [59.30434783  2.69565217],1
u1,1,0.000387,12.591846,[ 82 248] ; [ 3 60],[ 71.3740458 258.6259542] ; [13.6259542 49.3740458],1
a6,1,0.000575,11.856002,[234  94] ; [31 32],[222.30179028 105.69820972] ; [42.69820972 20.30179028],1
d4,1,0.001238,10.433397,[283  45] ; [44 19],[274.31202046  53.68797954] ; [52.68797954 10.31202046],0
a2,1,0.001713,9.834087,[100 230] ; [ 7 56],[ 89.84732824 240.15267176] ; [17.15267176 45.84732824],0
d3,1,0.001806,9.737212,[242  87] ; [34 29],[231.64285714  97.35714286] ; [44.35714286 18.64285714],0
d1,1,0.004661,8.006395,[219 111] ; [30 33],[209.08396947 120.91603053] ; [39.91603053 23.08396947],0
a4,1,0.004934,7.903565,[167 160] ; [20 43],[156.79230769 170.20769231] ; [30.20769231 32.79230769],0
a7,1,0.00517,7.818999,[245  84] ; [36 27],[235.83928571  93.16071429] ; [45.16071429 17.83928571],0
s8,1,0.005255,7.789378,[181 144] ; [23 40],[170.87628866 154.12371134] ; [33.12371134 29.87628866],0
a3,1,0.005723,7.635552,[260  67] ; [40 23],[251.53846154  75.46153846] ; [48.46153846 14.53846154],0
d2,1,0.016504,5.748343,[179 149] ; [24 39],[170.2915601 157.7084399] ; [32.7084399 30.2915601],0
d5,1,0.023515,5.13008,[278  50] ; [46 17],[271.79539642  56.20460358] ; [52.20460358 10.79539642],0
p2,1,0.030256,4.6947,[291  36] ; [49 13],[285.80976864  41.19023136] ; [54.19023136  7.80976864],0
a8,1,0.034119,4.48871,[ 52 239] ; [ 4 55],[ 46.56 244.44] ; [ 9.44 49.56],0
p7,1,0.040848,4.18233,[234  82] ; [38 24],[227.38624339  88.61375661] ; [44.61375661 17.38624339],0
n4,1,0.046439,3.96561,[300  30] ; [52 11],[295.57251908  34.42748092] ; [56.42748092  6.57251908],0
s5,1,0.046932,3.947825,[133 188] ; [16 42],[126.19788918 194.80211082] ; [22.80211082 35.19788918],0
s7,1,0.047656,3.92208,[179 134] ; [25 33],[172.10781671 140.89218329] ; [31.89218329 26.10781671],0
u3,1,0.058726,3.573003,[46 24] ; [10 13],[42.15053763 27.84946237] ; [13.84946237  9.15053763],0
p8,1,0.083708,2.991391,[201 120] ; [31 30],[194.95287958 126.04712042] ; [37.04712042 23.95287958],0
n6,1,0.085567,2.955855,[303  25] ; [54  9],[299.47826087  28.52173913] ; [57.52173913  5.47826087],0
b3,1,0.117275,2.453344,[ 96 126] ; [12 28],[ 91.51145038 130.48854962] ; [16.48854962 23.51145038],0
b2,1,0.117275,2.453344,[ 96 126] ; [12 28],[ 91.51145038 130.48854962] ; [16.48854962 23.51145038],0
p12,1,0.123728,2.369486,[ 37 290] ; [ 3 59],[ 33.62467866 293.37532134] ; [ 6.37532134 55.62467866],0
p6,1,0.201364,1.632453,[150 172] ; [23 38],[145.4464752 176.5535248] ; [27.5535248 33.4464752],0
u2,1,0.225279,1.470425,[39 31] ; [ 9 13],[36.52173913 33.47826087] ; [11.47826087 10.52173913],0
v3,1,0.27087,1.212335,[172 149] ; [28 33],[168.06282723 152.93717277] ; [31.93717277 29.06282723],0
n3,1,0.308667,1.03637,[40 13] ; [10  6],[38.4057971 14.5942029] ; [11.5942029  4.4057971],0
p4,1,0.311288,1.025205,[232  95] ; [40 22],[228.64781491  98.35218509] ; [43.35218509 18.64781491],0
p11,1,0.339678,0.911647,[278  52] ; [50 13],[275.41984733  54.58015267] ; [52.58015267 10.41984733],0
s2,1,0.342812,0.899886,[185 138] ; [32 31],[181.58290155 141.41709845] ; [35.41709845 27.58290155],0
b1,1,0.350777,0.870646,[126 204] ; [28 35],[129.3129771 200.6870229] ; [24.6870229 38.3129771],0
s6,1,0.355411,0.854043,[240  86] ; [40 19],[237.09090909  88.90909091] ; [42.90909091 16.09090909],0
s4,1,0.364257,0.823165,[ 47 276] ; [12 51],[ 49.37046632 273.62953368] ; [ 9.62953368 53.37046632],0
u4,1,0.404661,0.694433,[ 12 318] ; [ 1 62],[ 10.91603053 319.08396947] ; [ 2.08396947 60.91603053],0
p10,1,0.519179,0.415523,[292  33] ; [54  8],[290.56847545  34.43152455] ; [55.43152455  6.56847545],0
s1,1,0.58152,0.303784,[  9 313] ; [ 1 62],[  8.36363636 313.63636364] ; [ 1.63636364 61.36363636],0
p1,1,0.651323,0.204236,[ 32 296] ; [ 5 58],[ 31.03836317 296.96163683] ; [ 5.96163683 57.03836317],0
p3,1,0.817763,0.053095,[190 137] ; [37 25],[190.82005141 136.17994859] ; [36.17994859 25.82005141],0
a1,1,0.822756,0.050177,[ 18 312] ; [ 3 60],[ 17.63358779 312.36641221] ; [ 3.36641221 59.63358779],0
b5,1,0.836964,0.042345,[205 125] ; [40 23],[205.72519084 124.27480916] ; [39.27480916 23.72519084],0
p5,1,0.845854,0.037796,[ 55 271] ; [10 53],[ 54.47300771 271.52699229] ; [10.52699229 52.47300771],0
b4,1,0.855911,0.032972,[195 135] ; [38 25],[195.64885496 134.35114504] ; [37.35114504 25.64885496],0
n2,1,0.870044,0.026766,[44  9] ; [13  3],[43.7826087  9.2173913] ; [13.2173913  2.7826087],0
s3,1,0.906295,0.013856,[186 135] ; [36 27],[185.578125 135.421875] ; [36.421875 26.578125],0
p9,1,0.94151,0.005384,[295  30] ; [57  6],[294.84536082  30.15463918] ; [57.15463918  5.84536082],0
n1,1,0.947257,0.004376,[26 27] ; [8 8],[26.11594203 26.88405797] ; [7.88405797 8.11594203],0
v2,1,0.99937,1e-06,[221 100] ; [42 19],[221.0026178  99.9973822] ; [41.9973822 19.0026178],0
