Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,130.256904,[ 93 237] ; [205  69],[162.81456954 167.18543046] ; [135.18543046 138.81456954],1
s2,1,0.0,83.765632,[114 228] ; [196  83],[170.72463768 171.27536232] ; [139.27536232 139.72463768],1
s3,1,0.0,67.343134,[143 196] ; [208  69],[193.16396104 145.83603896] ; [157.83603896 119.16396104],1
s6,1,0.0,57.462462,[181 154] ; [232  48],[224.96747967 110.03252033] ; [188.03252033  91.96747967],1
p3,1,3e-06,21.967083,[153 191] ; [179 104],[182.14992026 161.85007974] ; [149.85007974 133.14992026],1
p6,1,3e-06,21.548222,[107 233] ; [139 140],[135.12116317 204.87883683] ; [110.87883683 168.12116317],1
v3,1,6e-06,20.471568,[107 228] ; [137 137],[134.22003284 200.77996716] ; [109.77996716 164.22003284],1
p8,1,9e-06,19.800572,[180 160] ; [196  82],[206.86084142 133.13915858] ; [169.13915858 108.86084142],1
p7,1,9e-06,19.769093,[215 123] ; [220  55],[239.85318108  98.14681892] ; [195.14681892  79.85318108],1
a3,1,3.1e-05,17.330026,[229 116] ; [229  53],[252.00956938  92.99043062] ; [205.99043062  76.00956938],1
s5,1,3.4e-05,17.19776,[ 91 247] ; [116 154],[115.07565789 222.92434211] ; [ 91.92434211 178.07565789],1
d1,1,7e-05,15.810808,[180 165] ; [192  91],[204.36305732 140.63694268] ; [167.63694268 115.36305732],1
d2,1,7.4e-05,15.710192,[137 206] ; [158 125],[161.63738019 181.36261981] ; [133.36261981 149.63738019],1
a5,1,0.000455,12.292623,[241 104] ; [232  51],[259.84872611  85.15127389] ; [213.15127389  69.84872611],1
p4,1,0.00055,11.938275,[202 142] ; [203  79],[222.55591054 121.44408946] ; [182.44408946  99.55591054],1
v1,1,0.00068,11.543011,[168 168] ; [174  99],[188.68965517 147.31034483] ; [153.31034483 119.68965517],1
b2,1,0.001293,10.35179,[ 60 136] ; [ 91 105],[ 75.5 120.5] ; [ 75.5 120.5],0
b3,1,0.001293,10.35179,[ 60 136] ; [ 91 105],[ 75.5 120.5] ; [ 75.5 120.5],0
u4,1,0.002085,9.473238,[  1 343] ; [ 10 273],[  6.03508772 337.96491228] ; [  4.96491228 278.03508772],0
