Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.002148,9.418764,[11  3] ; [ 8 20],[6.33333333 7.66666667] ; [12.66666667 15.33333333],0
p10,1,0.008533,6.918027,[9 5] ; [ 7 23],[5.09090909 8.90909091] ; [10.90909091 19.09090909],0
d2,1,0.028782,4.780635,[ 3 11] ; [17 13],[6.36363636 7.63636364] ; [13.63636364 16.36363636],0
v3,1,0.034437,4.472887,[5 9] ; [ 3 28],[ 2.48888889 11.51111111] ; [ 5.51111111 25.48888889],0
n4,1,0.042051,4.133164,[6 8] ; [23  8],[9.02222222 4.97777778] ; [19.97777778 11.02222222],0
s6,1,0.053427,3.730501,[6 8] ; [ 5 26],[ 3.42222222 10.57777778] ; [ 7.57777778 23.42222222],0
p8,1,0.061664,3.492063,[6 8] ; [ 5 25],[ 3.5 10.5] ; [ 7.5 22.5],0
n2,1,0.074982,3.170437,[3 1] ; [ 4 11],[1.47368421 2.52631579] ; [5.52631579 9.47368421],0
p4,1,0.110972,2.540323,[7 7] ; [ 8 23],[4.66666667 9.33333333] ; [10.33333333 20.66666667],0
a7,1,0.114682,2.488479,[8 6] ; [10 21],[5.6 8.4] ; [12.4 18.6],0
u3,1,0.123778,2.368852,[3 2] ; [ 4 13],[1.59090909 3.40909091] ; [ 5.40909091 11.59090909],0
n3,1,0.133696,2.249053,[3 1] ; [ 5 10],[1.68421053 2.31578947] ; [6.31578947 8.68421053],0
p3,1,0.143466,2.140388,[5 9] ; [ 5 26],[ 3.11111111 10.88888889] ; [ 6.88888889 24.11111111],0
b1,1,0.149854,2.073733,[10  4] ; [15 16],[7.77777778 6.22222222] ; [17.22222222 13.77777778],0
n5,1,0.16474,1.930167,[8 6] ; [24  7],[9.95555556 4.04444444] ; [22.04444444  8.95555556],0
s3,1,0.166478,1.914376,[ 2 12] ; [10 19],[ 3.90697674 10.09302326] ; [ 8.09302326 20.90697674],0
r4,1,0.168529,1.895984,[ 2 12] ; [ 1 30],[ 0.93333333 13.06666667] ; [ 2.06666667 28.93333333],0
d3,1,0.173249,1.854605,[8 6] ; [11 20],[5.91111111 8.08888889] ; [13.08888889 17.91111111],0
p7,1,0.198959,1.65,[7 7] ; [ 9 21],[5.09090909 8.90909091] ; [10.90909091 19.09090909],0
v2,1,0.222225,1.489947,[ 4 10] ; [ 4 26],[ 2.54545455 11.45454545] ; [ 5.45454545 24.54545455],0
s5,1,0.222225,1.489947,[ 4 10] ; [ 4 26],[ 2.54545455 11.45454545] ; [ 5.45454545 24.54545455],0
d4,1,0.234782,1.411655,[9 5] ; [14 17],[7.15555556 6.84444444] ; [15.84444444 15.15555556],0
a3,1,0.234782,1.411655,[9 5] ; [14 17],[7.15555556 6.84444444] ; [15.84444444 15.15555556],0
s2,1,0.237134,1.397552,[5 9] ; [ 6 25],[ 3.42222222 10.57777778] ; [ 7.57777778 23.42222222],0
p2,1,0.249306,1.327189,[8 6] ; [12 19],[6.22222222 7.77777778] ; [13.77777778 17.22222222],0
n1,1,0.372374,0.795726,[2 2] ; [ 4 11],[1.26315789 2.73684211] ; [ 4.73684211 10.26315789],0
s4,1,0.389463,0.740619,[ 2 12] ; [ 8 23],[ 3.11111111 10.88888889] ; [ 6.88888889 24.11111111],0
s7,1,0.392113,0.73238,[ 4 10] ; [ 5 24],[ 2.93023256 11.06976744] ; [ 6.06976744 22.93023256],0
a2,1,0.392603,0.730864,[ 2 12] ; [ 2 29],[ 1.24444444 12.75555556] ; [ 2.75555556 28.24444444],0
r2,1,0.415529,0.662926,[10  4] ; [17 12],[8.79069767 5.20930233] ; [18.20930233 10.79069767],0
b4,1,0.456652,0.554088,[8 6] ; [14 17],[6.84444444 7.15555556] ; [15.15555556 15.84444444],0
b5,1,0.456652,0.554088,[8 6] ; [14 17],[6.84444444 7.15555556] ; [15.15555556 15.84444444],0
p11,1,0.49168,0.472847,[6 8] ; [10 21],[4.97777778 9.02222222] ; [11.02222222 19.97777778],0
n6,1,0.494515,0.466687,[5 9] ; [14 16],[6.04545455 7.95454545] ; [12.95454545 17.04545455],0
s8,1,0.569201,0.324021,[ 1 13] ; [ 4 27],[ 1.55555556 12.44444444] ; [ 3.44444444 27.55555556],0
p5,1,0.572044,0.319274,[ 1 13] ; [ 1 29],[ 0.63636364 13.36363636] ; [ 1.36363636 28.63636364],0
a6,1,0.586467,0.295896,[8 6] ; [15 16],[7.15555556 6.84444444] ; [15.84444444 15.15555556],0
a5,1,0.586467,0.295896,[8 6] ; [15 16],[7.15555556 6.84444444] ; [15.84444444 15.15555556],0
b3,1,0.598309,0.277555,[4 3] ; [11 13],[3.38709677 3.61290323] ; [11.61290323 12.38709677],0
b2,1,0.598309,0.277555,[4 3] ; [11 13],[3.38709677 3.61290323] ; [11.61290323 12.38709677],0
p6,1,0.702871,0.145503,[ 3 11] ; [ 5 25],[ 2.54545455 11.45454545] ; [ 5.45454545 24.54545455],0
d5,1,0.730668,0.118499,[8 6] ; [16 15],[7.46666667 6.53333333] ; [16.53333333 14.46666667],0
v4,1,0.730668,0.118499,[8 6] ; [16 15],[7.46666667 6.53333333] ; [16.53333333 14.46666667],0
u2,1,0.780512,0.077647,[2 3] ; [8 9],[2.27272727 2.72727273] ; [7.72727273 9.27272727],0
s1,1,0.782097,0.076501,[ 1 13] ; [ 3 28],[ 1.24444444 12.75555556] ; [ 2.75555556 28.24444444],0
a1,1,0.874499,0.024947,[ 2 12] ; [ 5 26],[ 2.17777778 11.82222222] ; [ 4.82222222 26.17777778],0
a4,1,0.876673,0.024083,[5 9] ; [10 20],[4.77272727 9.22727273] ; [10.22727273 19.77272727],0
p1,1,0.899494,0.015952,[ 2 12] ; [ 4 27],[ 1.86666667 12.13333333] ; [ 4.13333333 26.86666667],0
d1,1,0.974811,0.000997,[ 4 10] ; [ 9 22],[4.04444444 9.95555556] ; [ 8.95555556 22.04444444],0
