Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,1.5e-05,18.758306,[30 44] ; [48 14],[42.44117647 31.55882353] ; [35.55882353 26.44117647],1
p6,1,0.001196,10.496067,[15 58] ; [29 33],[23.79259259 49.20740741] ; [20.20740741 41.79259259],0
p8,1,0.004114,8.232617,[17 56] ; [29 33],[24.87407407 48.12592593] ; [21.12592593 40.87407407],0
p7,1,0.004671,8.002524,[30 42] ; [41 21],[38.14925373 33.85074627] ; [32.85074627 29.14925373],0
b1,1,0.036687,4.364865,[35 40] ; [40 22],[41.05839416 33.94160584] ; [33.94160584 28.05839416],0
a7,1,0.042251,4.125136,[61 14] ; [41 21],[55.83941606 19.16058394] ; [46.16058394 15.83941606],0
b4,1,0.048142,3.905018,[37 38] ; [41 21],[42.70072993 32.29927007] ; [35.29927007 26.70072993],0
d1,1,0.052858,3.748406,[36 39] ; [40 22],[41.60583942 33.39416058] ; [34.39416058 27.60583942],0
n1,1,0.06203,3.482248,[12 23] ; [11  7],[15.18867925 19.81132075] ; [ 7.81132075 10.18867925],0
p1,1,0.078493,3.095831,[ 6 69] ; [11 50],[ 9.375 65.625] ; [ 7.625 53.375],0
p2,1,0.107587,2.589313,[50 25] ; [49 13],[54.19708029 20.80291971] ; [44.80291971 17.19708029],0
d5,1,0.109425,2.562512,[58 16] ; [55  7],[61.48529412 12.51470588] ; [51.51470588 10.48529412],0
u3,1,0.127099,2.327586,[15 12] ; [14  4],[17.4  9.6] ; [11.6  6.4],0
p5,1,0.138054,2.199519,[ 5 69] ; [ 9 53],[ 7.61764706 66.38235294] ; [ 6.38235294 55.61764706],0
a8,1,0.182357,1.77831,[11 55] ; [ 5 53],[ 8.51612903 57.48387097] ; [ 7.48387097 50.51612903],0
d4,1,0.184072,1.764437,[58 16] ; [54  8],[60.94117647 13.05882353] ; [51.05882353 10.94117647],0
d2,1,0.210576,1.567464,[35 39] ; [36 26],[38.63235294 35.36764706] ; [32.36764706 29.63235294],0
a6,1,0.215377,1.534913,[46 28] ; [32 30],[42.44117647 31.55882353] ; [35.55882353 26.44117647],0
v1,1,0.22747,1.456612,[34 41] ; [34 27],[37.5 37.5] ; [30.5 30.5],0
a3,1,0.279682,1.168632,[46 28] ; [44 18],[48.97058824 25.02941176] ; [41.02941176 20.97058824],0
v2,1,0.286672,1.135187,[36 35] ; [36 24],[39.02290076 31.97709924] ; [32.97709924 27.02290076],0
v4,1,0.330586,0.9466,[71  4] ; [56  6],[69.52554745  5.47445255] ; [57.47445255  4.52554745],0
r1,1,0.356863,0.848902,[64 10] ; [50 12],[62.02941176 11.97058824] ; [51.97058824 10.02941176],0
n3,1,0.399269,0.710526,[24 12] ; [14  4],[25.33333333 10.66666667] ; [12.66666667  5.33333333],0
n4,1,0.416741,0.659486,[46 28] ; [42 19],[48.23703704 25.76296296] ; [39.76296296 21.23703704],0
a2,1,0.437491,0.602854,[20 55] ; [13 49],[18.06569343 56.93430657] ; [14.93430657 47.06569343],0
s3,1,0.445501,0.582072,[50 24] ; [38 24],[47.88235294 26.11764706] ; [40.11764706 21.88235294],0
s1,1,0.447094,0.578009,[ 6 67] ; [ 3 58],[ 4.90298507 68.09701493] ; [ 4.09701493 56.90298507],0
v3,1,0.455804,0.556179,[24 48] ; [23 35],[26.03076923 45.96923077] ; [20.96923077 37.03076923],0
s8,1,0.464061,0.536082,[34 41] ; [32 30],[36.13138686 38.86861314] ; [29.86861314 32.13138686],0
a1,1,0.516557,0.420761,[ 3 72] ; [ 4 58],[ 3.83211679 71.16788321] ; [ 3.16788321 58.83211679],0
a4,1,0.548592,0.359846,[32 42] ; [30 32],[33.73529412 40.26470588] ; [28.26470588 33.73529412],0
d3,1,0.55283,0.352271,[49 25] ; [44 18],[50.60294118 23.39705882] ; [42.39705882 19.60294118],0
p9,1,0.609553,0.260827,[49 23] ; [44 17],[50.34586466 21.65413534] ; [42.65413534 18.34586466],0
s5,1,0.614374,0.253855,[31 41] ; [28 31],[32.42748092 39.57251908] ; [26.57251908 32.42748092],0
n2,1,0.660549,0.192857,[26 10] ; [14  4],[26.66666667  9.33333333] ; [13.33333333  4.66666667],0
r4,1,0.664765,0.187786,[66  9] ; [56  6],[66.78832117  8.21167883] ; [55.21167883  6.78832117],0
b5,1,0.67387,0.177109,[47 28] ; [41 21],[48.17518248 26.82481752] ; [39.82481752 22.17518248],0
u2,1,0.689691,0.15942,[14 14] ; [9 7],[14.63636364 13.36363636] ; [8.36363636 7.63636364],0
p10,1,0.728995,0.120036,[44 27] ; [36 25],[43.03030303 27.96969697] ; [36.96969697 24.03030303],0
u1,1,0.736111,0.113574,[14 61] ; [13 49],[14.7810219 60.2189781] ; [12.2189781 49.7810219],0
