Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,30.870581,[174  75] ; [64 89],[147.41791045 101.58208955] ; [90.58208955 62.41791045],1
v3,1,0.0,30.5803,[138 109] ; [ 44 114],[110.99753086 136.00246914] ; [71.00246914 86.99753086],1
b3,1,0.00014,14.505332,[79 87] ; [20 67],[ 64.95652174 101.04347826] ; [34.04347826 52.95652174],1
b2,1,0.00014,14.505332,[79 87] ; [20 67],[ 64.95652174 101.04347826] ; [34.04347826 52.95652174],1
n5,1,0.000225,13.607595,[219  33] ; [115  44],[204.78832117  47.21167883] ; [129.21167883  29.78832117],1
d1,1,0.000574,11.858158,[171  82] ; [81 79],[154.37288136  98.62711864] ; [97.62711864 62.37288136],1
p4,1,0.000602,11.768364,[202  50] ; [104  56],[187.16504854  64.83495146] ; [118.83495146  41.16504854],1
d4,1,0.001567,9.99793,[220  31] ; [121  39],[208.25060827  42.74939173] ; [132.74939173  27.25060827],0
a3,1,0.002263,9.32281,[194  56] ; [102  58],[180.48780488  69.51219512] ; [115.51219512  44.48780488],0
n4,1,0.00343,8.563274,[216  37] ; [118  42],[204.60532688  48.39467312] ; [129.39467312  30.60532688],0
s5,1,0.006162,7.502285,[112 131] ; [ 50 105],[ 98.90954774 144.09045226] ; [63.09045226 91.90954774],0
a5,1,0.007206,7.220952,[206  47] ; [112  48],[194.80387409  58.19612591] ; [123.19612591  36.80387409],0
s8,1,0.009325,6.759517,[143 107] ; [70 89],[130.19559902 119.80440098] ; [82.80440098 76.19559902],0
n1,1,0.011388,6.403807,[19 16] ; [ 8 25],[13.89705882 21.10294118] ; [13.10294118 19.89705882],0
p10,1,0.012768,6.201012,[242  10] ; [142  16],[236.0195122  15.9804878] ; [147.9804878  10.0195122],0
p6,1,0.012826,6.192992,[139 112] ; [68 91],[126.72439024 124.27560976] ; [80.27560976 78.72439024],0
r1,1,0.024096,5.087722,[217  35] ; [124  36],[208.57281553  43.42718447] ; [132.42718447  27.57281553],0
r2,1,0.02582,4.968045,[241   8] ; [145  13],[236.15233415  12.84766585] ; [149.84766585   8.15233415],0
