Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,186.997744,[ 44 244] ; [212  85],[126.03076923 161.96923077] ; [129.96923077 167.03076923],1
d3,1,0.0,162.652563,[110 179] ; [265  34],[184.31122449 104.68877551] ; [190.68877551 108.31122449],1
d4,1,0.0,154.783336,[161 128] ; [293   4],[223.90102389  65.09897611] ; [230.09897611  66.90102389],1
d5,1,0.0,148.110933,[158 131] ; [291   8],[220.68197279  68.31802721] ; [228.31802721  70.68197279],1
a2,1,0.0,85.897645,[ 15 274] ; [109 191],[ 60.84210526 228.15789474] ; [ 63.15789474 236.84210526],1
a4,1,0.0,78.065981,[ 64 224] ; [173 125],[116.4778157 171.5221843] ; [120.5221843 177.4778157],1
u1,1,0.0,56.480727,[  9 280] ; [ 74 226],[ 40.72495756 248.27504244] ; [ 42.27504244 257.72495756],1
a5,1,0.0,44.775445,[160 129] ; [243  57],[197.73684211  91.26315789] ; [205.26315789  94.73684211],1
a3,1,0.0,34.107498,[157 129] ; [233  67],[190.34129693  95.65870307] ; [199.65870307 100.34129693],1
a6,1,0.0,29.804338,[162 127] ; [231  68],[193.15816327  95.84183673] ; [199.84183673  99.15816327],1
r1,1,0.0,26.945687,[190  96] ; [252  45],[216.83018868  69.16981132] ; [225.16981132  71.83018868],1
a7,1,0.0,26.515274,[172 116] ; [237  62],[200.66780239  87.33219761] ; [208.33219761  90.66780239],1
v2,1,2e-06,23.11021,[111 162] ; [175 112],[139.425 133.575] ; [146.575 140.425],1
r2,1,2.8e-05,17.538987,[245  40] ; [282  12],[259.40414508  25.59585492] ; [267.59585492  26.40414508],1
r3,1,0.000203,13.806094,[246  40] ; [284  15],[259.11111111  26.88888889] ; [270.88888889  28.11111111],1
s8,1,0.000434,12.379241,[ 75 214] ; [118 180],[ 95.02044293 193.97955707] ; [ 97.97955707 200.02044293],1
r4,1,0.000857,11.113752,[222  67] ; [262  38],[237.48047538  51.51952462] ; [246.51952462  53.48047538],1
s7,1,0.001741,9.804639,[ 85 191] ; [123 159],[102.88172043 173.11827957] ; [105.11827957 176.88172043],0
s2,1,0.002049,9.50531,[103 183] ; [144 152],[121.37800687 164.62199313] ; [125.62199313 170.37800687],0
v3,1,0.003856,8.350439,[ 81 201] ; [114 169],[ 97.32743363 184.67256637] ; [ 97.67256637 185.32743363],0
n6,1,0.008453,6.93486,[207  79] ; [243  55],[220.37671233  65.62328767] ; [229.62328767  68.37671233],0
n2,1,0.009761,6.678002,[67 16] ; [50 30],[59.57668712 23.42331288] ; [57.42331288 22.57668712],0
b5,1,0.013387,6.117292,[159 130] ; [195 105],[173.69439728 115.30560272] ; [180.30560272 119.69439728],0
n4,1,0.019823,5.427372,[185 101] ; [220  79],[198.  88.] ; [207.  92.],0
p4,1,0.022167,5.23265,[108 179] ; [140 158],[121.66837607 165.33162393] ; [126.33162393 171.66837607],0
p10,1,0.024195,5.080566,[194  91] ; [227  70],[206.15979381  78.84020619] ; [214.84020619  82.15979381],0
s5,1,0.027792,4.840898,[ 57 225] ; [ 82 210],[ 68.28919861 213.71080139] ; [ 70.71080139 221.28919861],0
v4,1,0.030938,4.656419,[249  35] ; [277  21],[256.67353952  27.32646048] ; [269.32646048  28.67353952],0
p11,1,0.042718,4.10652,[197  92] ; [227  73],[208.04074703  80.95925297] ; [215.95925297  84.04074703],0
s4,1,0.047492,3.927883,[ 55 233] ; [ 39 259],[ 46.19795222 241.80204778] ; [ 47.80204778 250.19795222],0
s6,1,0.05707,3.620557,[153 132] ; [182 114],[164.32874355 120.67125645] ; [170.67125645 125.32874355],0
b3,1,0.073601,3.200821,[ 40 116] ; [ 64 121],[ 47.57771261 108.42228739] ; [ 56.42228739 128.57771261],0
b2,1,0.073601,3.200821,[ 40 116] ; [ 64 121],[ 47.57771261 108.42228739] ; [ 56.42228739 128.57771261],0
p12,1,0.082672,3.011572,[  8 279] ; [ 17 282],[ 12.2440273 274.7559727] ; [ 12.7559727 286.2440273],0
b1,1,0.103578,2.649562,[116 173] ; [101 199],[106.47368421 182.52631579] ; [110.52631579 189.47368421],0
u4,1,0.10451,2.635333,[  2 287] ; [  7 293],[  4.41595925 284.58404075] ; [  4.58404075 295.41595925],0
u2,1,0.106833,2.600449,[60 68] ; [39 27],[65.31958763 62.68041237] ; [33.68041237 32.31958763],0
p3,1,0.132763,2.259895,[ 94 195] ; [115 184],[102.72278912 186.27721088] ; [106.27721088 192.72278912],0
u3,1,0.134571,2.238971,[63 67] ; [40 27],[67.96954315 62.03045685] ; [35.03045685 31.96954315],0
s1,1,0.142106,2.155,[ 13 270] ; [  7 289],[  9.77547496 273.22452504] ; [ 10.22452504 285.77547496],0
p9,1,0.1934,1.691528,[206  77] ; [227  66],[212.74131944  70.25868056] ; [220.25868056  72.74131944],0
p2,1,0.200204,1.640884,[208  81] ; [229  70],[214.78401361  74.21598639] ; [222.21598639  76.78401361],0
p7,1,0.252875,1.307352,[129 154] ; [148 146],[135.85961872 147.14038128] ; [141.14038128 152.85961872],0
p8,1,0.257042,1.284621,[104 184] ; [120 175],[110.65523156 177.34476844] ; [113.34476844 181.65523156],0
