Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,95.184302,[39 86] ; [247  61],[82.56351039 42.43648961] ; [203.43648961 104.56351039],1
a5,1,2e-06,22.968893,[64 63] ; [229  80],[85.34633028 41.65366972] ; [207.65366972 101.34633028],1
s7,1,4.1e-05,16.818879,[33 87] ; [146 149],[51.75903614 68.24096386] ; [127.24096386 167.75903614],1
p11,1,8e-05,15.566264,[73 54] ; [236  73],[90.00688073 36.99311927] ; [218.99311927  90.00688073],1
n6,1,8.7e-05,15.408525,[86 41] ; [260  48],[101.01609195  25.98390805] ; [244.98390805  63.01609195],1
v3,1,0.000967,10.889329,[26 94] ; [113 180],[40.3874092 79.6125908] ; [ 98.6125908 194.3874092],1
s4,1,0.002142,9.424035,[32 95] ; [ 40 265],[ 21.16666667 105.83333333] ; [ 50.83333333 254.16666667],0
s8,1,0.002837,8.909219,[33 93] ; [128 181],[46.63448276 79.36551724] ; [114.36551724 194.63448276],0
p4,1,0.003434,8.561052,[42 84] ; [150 158],[55.74193548 70.25806452] ; [136.25806452 171.74193548],0
d5,1,0.004574,8.040506,[89 37] ; [255  53],[99.87096774 26.12903226] ; [244.12903226  63.87096774],0
p3,1,0.00468,7.999102,[31 95] ; [120 189],[43.73793103 82.26206897] ; [107.26206897 201.73793103],0
s6,1,0.00496,7.894026,[65 60] ; [204 103],[77.83564815 47.16435185] ; [191.16435185 115.83564815],0
r1,1,0.005811,7.6081,[85 41] ; [246  62],[96.09677419 29.90322581] ; [234.90322581  73.09677419],0
a4,1,0.006687,7.355083,[45 82] ; [153 155],[57.80689655 69.19310345] ; [140.19310345 167.80689655],0
a2,1,0.007529,7.142127,[ 20 107] ; [ 86 223],[30.87614679 96.12385321] ; [ 75.12385321 233.87614679],0
u1,1,0.007666,7.109871,[ 14 113] ; [ 68 241],[ 23.8853211 103.1146789] ; [ 58.1146789 250.8853211],0
p10,1,0.008362,6.954278,[79 45] ; [234  73],[90.05104408 33.94895592] ; [222.94895592  84.05104408],0
p12,1,0.009405,6.744311,[  1 125] ; [ 21 287],[  6.38709677 119.61290323] ; [ 15.61290323 292.38709677],0
p6,1,0.011894,6.326651,[ 19 106] ; [ 81 225],[29.00232019 95.99767981] ; [ 70.99767981 235.00232019],0
r4,1,0.013902,6.050524,[105  22] ; [281  28],[112.43577982  14.56422018] ; [273.56422018  35.43577982],0
a8,1,0.017748,5.620873,[  8 116] ; [ 41 235],[ 15.19 108.81] ; [ 33.81 242.19],0
a3,1,0.020515,5.367511,[78 48] ; [226  83],[88.05517241 37.94482759] ; [215.94482759  93.05517241],0
d1,1,0.027099,4.884481,[58 69] ; [177 132],[68.45183486 58.54816514] ; [166.54816514 142.45183486],0
n1,1,0.040573,4.193763,[15 45] ; [31 43],[20.59701493 39.40298507] ; [25.40298507 48.59701493],0
d4,1,0.041575,4.152419,[94 32] ; [256  52],[101.61290323  24.38709677] ; [248.38709677  59.61290323],0
d2,1,0.042743,4.105552,[52 75] ; [158 148],[61.59353349 65.40646651] ; [148.40646651 157.59353349],0
