Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.000973,10.878861,[ 3 58] ; [13 34],[ 9.03703704 51.96296296] ; [ 6.96296296 40.03703704],1
p5,1,0.001611,9.947096,[ 2 58] ; [11 36],[ 7.28971963 52.71028037] ; [ 5.71028037 41.28971963],0
b3,1,0.003096,8.75,[ 4 36] ; [12 18],[ 9.14285714 30.85714286] ; [ 6.85714286 23.14285714],0
b2,1,0.003096,8.75,[ 4 36] ; [12 18],[ 9.14285714 30.85714286] ; [ 6.85714286 23.14285714],0
p12,1,0.019885,5.421981,[ 1 60] ; [ 6 41],[ 3.9537037 57.0462963] ; [ 3.0462963 43.9537037],0
d5,1,0.023855,5.105141,[36 25] ; [17 29],[30.21495327 30.78504673] ; [22.78504673 23.21495327],0
p4,1,0.052778,3.750946,[33 28] ; [34 13],[37.84259259 23.15740741] ; [29.15740741 17.84259259],0
s3,1,0.072925,3.215931,[36 24] ; [20 27],[31.40186916 28.59813084] ; [24.59813084 22.40186916],0
s7,1,0.088989,2.892562,[21 35] ; [24 20],[25.2 30.8] ; [19.8 24.2],0
b4,1,0.098803,2.724765,[24 37] ; [26 21],[28.24074074 32.75925926] ; [21.75925926 25.24074074],0
s5,1,0.103955,2.643798,[13 48] ; [16 29],[16.68867925 44.31132075] ; [12.31132075 32.68867925],0
a8,1,0.158159,1.991742,[ 4 54] ; [ 7 38],[ 6.19417476 51.80582524] ; [ 4.80582524 40.19417476],0
a6,1,0.176359,1.828041,[31 30] ; [30 17],[34.4537037 26.5462963] ; [26.5462963 20.4537037],0
v2,1,0.18821,1.731574,[24 34] ; [25 21],[27.32692308 30.67307692] ; [21.67307692 24.32692308],0
p3,1,0.214265,1.542372,[29 32] ; [28 19],[32.19444444 28.80555556] ; [24.80555556 22.19444444],0
u2,1,0.214547,1.540475,[15 19] ; [14  9],[17.29824561 16.70175439] ; [11.70175439 11.29824561],0
s4,1,0.234977,1.410477,[15 46] ; [ 7 39],[12.54205607 48.45794393] ; [ 9.45794393 36.54205607],0
n5,1,0.241091,1.374203,[43 18] ; [37  9],[45.60747664 15.39252336] ; [34.39252336 11.60747664],0
n3,1,0.282745,1.153846,[14  1] ; [12  3],[13.  2.] ; [13.  2.],0
r2,1,0.307859,1.039838,[51  9] ; [43  4],[52.71028037  7.28971963] ; [41.28971963  5.71028037],0
r1,1,0.323781,0.973611,[36 23] ; [33 14],[38.40566038 20.59433962] ; [30.59433962 16.40566038],0
p2,1,0.339686,0.911615,[49 12] ; [41  6],[50.83333333 10.16666667] ; [39.16666667  7.83333333],0
v3,1,0.357095,0.848085,[17 44] ; [17 30],[19.2037037 41.7962963] ; [14.7962963 32.2037037],0
b1,1,0.35718,0.847783,[27 34] ; [25 22],[29.37037037 31.62962963] ; [22.62962963 24.37037037],0
s6,1,0.403543,0.697744,[35 24] ; [23 22],[32.90384615 26.09615385] ; [25.09615385 19.90384615],0
n2,1,0.408961,0.681818,[12  3] ; [10  5],[11.  4.] ; [11.  4.],0
d1,1,0.446553,0.579387,[ 2 59] ; [ 3 44],[ 2.82407407 58.17592593] ; [ 2.17592593 44.82407407],0
u1,1,0.446553,0.579387,[ 2 59] ; [ 3 44],[ 2.82407407 58.17592593] ; [ 2.17592593 44.82407407],0
s1,1,0.461828,0.54146,[ 3 57] ; [ 1 44],[ 2.28571429 57.71428571] ; [ 1.71428571 43.28571429],0
a4,1,0.471442,0.518593,[16 45] ; [15 31],[17.6728972 43.3271028] ; [13.3271028 32.6728972],0
a3,1,0.482706,0.492743,[27 34] ; [24 23],[28.80555556 32.19444444] ; [22.19444444 24.80555556],0
n6,1,0.500097,0.454731,[46 15] ; [38  9],[47.44444444 13.55555556] ; [36.55555556 10.44444444],0
r4,1,0.517183,0.419507,[51 10] ; [37 10],[49.7037037 11.2962963] ; [38.2962963  8.7037037],0
v1,1,0.603766,0.269353,[23 35] ; [21 26],[24.3047619 33.6952381] ; [19.6952381 27.3047619],0
b5,1,0.605721,0.266453,[32 29] ; [27 20],[33.32407407 27.67592593] ; [25.67592593 21.32407407],0
p10,1,0.60893,0.261736,[43 17] ; [35 11],[44.1509434 15.8490566] ; [33.8490566 12.1509434],0
p8,1,0.635919,0.224119,[35 24] ; [30 17],[36.17924528 22.82075472] ; [28.82075472 18.17924528],0
n4,1,0.653212,0.201874,[41 19] ; [34 13],[42.05607477 17.94392523] ; [32.94392523 14.05607477],0
a2,1,0.664293,0.18835,[ 5 56] ; [ 5 42],[ 5.64814815 55.35185185] ; [ 4.35185185 42.64814815],0
v4,1,0.718906,0.129544,[56  4] ; [43  4],[55.51401869  4.48598131] ; [43.48598131  3.51401869],0
s8,1,0.724276,0.124432,[25 35] ; [18 29],[24.11214953 35.88785047] ; [18.88785047 28.11214953],0
a7,1,0.745636,0.105235,[39 22] ; [28 18],[38.19626168 22.80373832] ; [28.80373832 17.19626168],0
a5,1,0.767583,0.087343,[32 29] ; [26 21],[32.75925926 28.24074074] ; [25.24074074 21.75925926],0
s2,1,0.7737,0.082678,[23 38] ; [19 28],[23.72222222 37.27777778] ; [18.27777778 28.72222222],0
n1,1,0.836687,0.042491,[6 8] ; [7 8],[6.27586207 7.72413793] ; [6.72413793 8.27586207],0
d3,1,0.858973,0.031571,[18 43] ; [14 31],[18.41509434 42.58490566] ; [13.58490566 31.41509434],0
r3,1,0.891299,0.018676,[55  6] ; [42  5],[54.78703704  6.21296296] ; [42.21296296  4.78703704],0
d2,1,0.910779,0.012557,[15 46] ; [12 35],[15.25 45.75] ; [11.75 35.25],0
p11,1,0.934633,0.006727,[45 16] ; [35 12],[45.18518519 15.81481481] ; [34.81481481 12.18518519],0
p9,1,0.949871,0.003952,[45 15] ; [35 12],[44.85981308 15.14018692] ; [35.14018692 11.85981308],0
u3,1,0.961934,0.002278,[15 19] ; [10 13],[14.9122807 19.0877193] ; [10.0877193 12.9122807],0
