Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,62.080513,[33 44] ; [257  44],[59.07407407 17.92592593] ; [230.92592593  70.07407407],1
a4,1,0.0,29.893495,[18 60] ; [174 127],[39.51451187 38.48548813] ; [152.48548813 148.51451187],1
d2,1,0.0,28.816777,[22 56] ; [187 114],[43.01319261 34.98680739] ; [165.98680739 135.01319261],1
d1,1,1e-06,23.558726,[32 46] ; [213  89],[50.28947368 27.71052632] ; [194.71052632 107.28947368],1
u1,1,1e-05,19.476932,[ 4 74] ; [ 88 214],[18.88421053 59.11578947] ; [ 73.11578947 228.88421053],1
d4,1,1.7e-05,18.516245,[53 25] ; [265  36],[65.44591029 12.55408971] ; [252.55408971  48.44591029],1
a6,1,0.000176,14.067969,[41 37] ; [224  77],[54.53825858 23.46174142] ; [210.46174142  90.53825858],1
r1,1,0.000494,12.13736,[54 23] ; [261  40],[64.16666667 12.83333333] ; [250.83333333  50.16666667],1
p10,1,0.002091,9.467916,[60 17] ; [272  28],[67.80901857  9.19098143] ; [264.19098143  35.80901857],0
r2,1,0.002862,8.893534,[69  8] ; [290   8],[73.71466667  3.28533333] ; [285.28533333  12.71466667],0
s8,1,0.004787,7.95817,[30 48] ; [168 130],[41.07446809 36.92553191] ; [156.92553191 141.07446809],0
p9,1,0.005314,7.769259,[63 15] ; [275  25],[69.74603175  8.25396825] ; [268.25396825  31.74603175],0
v2,1,0.007343,7.187014,[37 39] ; [193 102],[47.11590296 28.88409704] ; [182.88409704 112.11590296],0
d5,1,0.007443,7.162765,[59 19] ; [264  37],[66.47493404 11.52506596] ; [256.52506596  44.47493404],0
p11,1,0.012413,6.250853,[58 20] ; [260  42],[65.27368421 12.72631579] ; [252.72631579  49.27368421],0
s7,1,0.013291,6.129921,[34 39] ; [177 106],[43.26685393 29.73314607] ; [167.73314607 115.26685393],0
s2,1,0.014557,5.969254,[33 44] ; [174 124],[42.504 34.496] ; [164.496 133.504],0
d3,1,0.032739,4.559399,[46 32] ; [216  86],[53.77894737 24.22105263] ; [208.22105263  93.77894737],0
b2,1,0.039986,4.218488,[14 35] ; [ 92 114],[20.36862745 28.63137255] ; [ 85.63137255 120.36862745],0
b3,1,0.039986,4.218488,[14 35] ; [ 92 114],[20.36862745 28.63137255] ; [ 85.63137255 120.36862745],0
s5,1,0.04379,4.064626,[21 51] ; [121 166],[28.47910864 43.52089136] ; [113.52089136 173.47910864],0
u3,1,0.064836,3.409153,[22 23] ; [30 14],[26.29213483 18.70786517] ; [25.70786517 18.29213483],0
p1,1,0.095301,2.782466,[14 64] ; [ 33 268],[ 9.67282322 68.32717678] ; [ 37.32717678 263.67282322],0
s1,1,0.146323,2.110169,[ 5 72] ; [  9 292],[ 2.85185185 74.14814815] ; [ 11.14814815 289.85185185],0
a1,1,0.147249,2.100521,[ 2 76] ; [ 21 281],[ 4.72105263 73.27894737] ; [ 18.27894737 283.72105263],0
p8,1,0.23265,1.424583,[47 31] ; [201  97],[51.44680851 26.55319149] ; [196.55319149 101.44680851],0
v3,1,0.245978,1.346001,[32 43] ; [147 146],[36.48097826 38.51902174] ; [142.51902174 150.48097826],0
p12,1,0.246653,1.342165,[ 6 72] ; [ 37 262],[ 8.89655172 69.10344828] ; [ 34.10344828 264.89655172],0
r4,1,0.273461,1.199303,[70  8] ; [282  20],[72.25263158  5.74736842] ; [279.74736842  22.25263158],0
p2,1,0.282044,1.157214,[66 12] ; [268  33],[68.73878628  9.26121372] ; [265.26121372  35.73878628],0
u4,1,0.286242,1.137211,[ 1 77] ; [ 11 290],[ 2.46965699 75.53034301] ; [  9.53034301 291.46965699],0
p6,1,0.3265,0.962728,[34 41] ; [155 145],[37.8 37.2] ; [151.2 148.8],0
r3,1,0.346903,0.884755,[72  5] ; [288  12],[73.52785146  3.47214854] ; [286.47214854  13.52785146],0
v1,1,0.363795,0.824749,[44 33] ; [184 109],[47.44864865 29.55135135] ; [180.55135135 112.44864865],0
s6,1,0.424739,0.637165,[52 25] ; [210  81],[54.82065217 22.17934783] ; [207.17934783  83.82065217],0
b1,1,0.42869,0.626369,[32 46] ; [139 163],[35.1 42.9] ; [135.9 166.1],0
s4,1,0.442084,0.590868,[15 62] ; [ 47 250],[12.76470588 64.23529412] ; [ 49.23529412 247.76470588],0
u2,1,0.461738,0.541678,[22 22] ; [26 19],[23.73033708 20.26966292] ; [24.26966292 20.73033708],0
b4,1,0.494655,0.466386,[47 31] ; [169 133],[44.33684211 33.66315789] ; [171.66315789 130.33684211],0
s3,1,0.495381,0.464817,[43 33] ; [182 117],[45.6 30.4] ; [179.4 119.6],0
p4,1,0.545053,0.366255,[62 16] ; [249  53],[63.83684211 14.16315789] ; [247.16315789  54.83684211],0
a7,1,0.560525,0.338796,[53 24] ; [218  84],[55.05804749 21.94195251] ; [215.94195251  86.05804749],0
n1,1,0.589882,0.290529,[8 7] ; [19 23],[7.10526316 7.89473684] ; [19.89473684 22.10526316],0
p5,1,0.590459,0.289627,[17 60] ; [ 58 242],[15.31830239 61.68169761] ; [ 59.68169761 240.31830239],0
a8,1,0.655466,0.199078,[ 9 62] ; [ 40 231],[10.17251462 60.82748538] ; [ 38.82748538 232.17251462],0
p7,1,0.683944,0.16572,[57 20] ; [228  71],[58.3643617 18.6356383] ; [226.6356383  72.3643617],0
n5,1,0.855816,0.033016,[69  9] ; [264  37],[68.53298153  9.46701847] ; [264.46701847  36.53298153],0
n3,1,0.936053,0.006437,[12  3] ; [34  8],[12.10526316  2.89473684] ; [33.89473684  8.10526316],0
b5,1,0.948268,0.00421,[45 33] ; [173 129],[44.74736842 33.25263158] ; [173.25263158 128.74736842],0
v4,1,0.950557,0.003845,[75  3] ; [288  12],[74.9047619  3.0952381] ; [288.0952381  11.9047619],0
n2,1,0.971321,0.001293,[11  4] ; [31 11],[11.05263158  3.94736842] ; [30.94736842 11.05263158],0
n6,1,0.999064,1e-06,[71  7] ; [274  27],[71.00263852  6.99736148] ; [273.99736148  27.00263852],0
