Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,35.128316,[281  29] ; [58 31],[263.38345865  46.61654135] ; [75.61654135 13.38345865],1
p9,1,7e-06,20.329915,[284  23] ; [67 22],[272.11363636  34.88636364] ; [78.88636364 10.11363636],1
p8,1,1.7e-05,18.488254,[182 123] ; [31 60],[164.0530303 140.9469697] ; [48.9469697 42.0530303],1
n5,1,2.8e-05,17.528463,[257  53] ; [56 34],[242.575  67.425] ; [70.425 19.575],1
p7,1,0.000129,14.659091,[213  84] ; [45 45],[198.  99.] ; [60. 30.],1
n4,1,0.000292,13.121393,[256  55] ; [58 32],[243.52618454  67.47381546] ; [70.47381546 19.52618454],1
b1,1,0.000691,11.512454,[111 200] ; [51 41],[125.01736973 185.98263027] ; [36.98263027 55.01736973],1
p2,1,0.001592,9.969261,[268  41] ; [67 25],[258.14214464  50.85785536] ; [76.85785536 15.14214464],0
s3,1,0.001941,9.604106,[282  25] ; [74 18],[273.91478697  33.08521303] ; [82.08521303  9.91478697],0
n6,1,0.002402,9.214038,[277  31] ; [70 20],[268.53266332  39.46733668] ; [78.46733668 11.53266332],0
p12,1,0.005852,7.595274,[ 42 267] ; [ 3 89],[ 34.67581047 274.32418953] ; [10.32418953 81.67581047],0
p3,1,0.041502,4.155411,[175 134] ; [41 51],[166.44389027 142.55610973] ; [49.55610973 42.44389027],0
p1,1,0.067724,3.33735,[ 27 281] ; [14 77],[ 31.64912281 276.35087719] ; [ 9.35087719 81.64912281],0
a5,1,0.0688,3.311411,[244  66] ; [64 28],[237.51243781  72.48756219] ; [70.48756219 21.51243781],0
p6,1,0.073531,3.202385,[143 162] ; [33 58],[135.55555556 169.44444444] ; [40.44444444 50.55555556],0
s1,1,0.076711,3.133241,[ 13 295] ; [ 8 81],[ 16.29219144 291.70780856] ; [ 4.70780856 84.29219144],0
p4,1,0.081988,3.025041,[214  94] ; [55 37],[207.13 100.87] ; [61.87 30.13],0
p5,1,0.092785,2.825379,[ 48 259] ; [ 8 84],[ 43.0877193 263.9122807] ; [12.9122807 79.0877193],0
v1,1,0.102462,2.666792,[180 119] ; [46 45],[173.26666667 125.73333333] ; [52.73333333 38.26666667],0
v4,1,0.117292,2.453109,[302   7] ; [87  5],[299.75311721   9.24688279] ; [89.24688279  2.75311721],0
s8,1,0.142902,2.146432,[207 102] ; [54 38],[201.11970075 107.88029925] ; [59.88029925 32.11970075],0
a3,1,0.166144,1.9174,[240  69] ; [65 27],[235.02493766  73.97506234] ; [69.97506234 22.02493766],0
d1,1,0.188415,1.729968,[209 102] ; [55 37],[203.73200993 107.26799007] ; [60.26799007 31.73200993],0
a6,1,0.209777,1.572964,[208 100] ; [55 36],[203.01754386 104.98245614] ; [59.98245614 31.01754386],0
