Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.0,25.283977,[335 208] ; [93 14],[357.54461538 185.45538462] ; [70.45538462 36.54461538],1
s2,1,2e-06,22.823098,[246 296] ; [75 31],[268.49074074 273.50925926] ; [52.50925926 53.49074074],1
s3,1,2e-06,22.55069,[278 260] ; [82 25],[300.27906977 237.72093023] ; [59.72093023 47.27906977],1
s5,1,4e-06,21.190811,[143 392] ; [51 52],[162.68025078 372.31974922] ; [31.31974922 71.68025078],1
b2,1,0.0012,10.490173,[127 203] ; [ 8 44],[116.62303665 213.37696335] ; [18.37696335 33.62303665],0
b3,1,0.0012,10.490173,[127 203] ; [ 8 44],[116.62303665 213.37696335] ; [18.37696335 33.62303665],0
a8,1,0.004589,8.034607,[ 77 411] ; [ 5 95],[ 68.05442177 419.94557823] ; [13.94557823 86.05442177],0
s7,1,0.006063,7.531624,[233 286] ; [62 42],[245.75441413 273.24558587] ; [49.24558587 54.75441413],0
d3,1,0.023913,5.100953,[377 169] ; [87 22],[386.78473282 159.21526718] ; [77.21526718 31.78473282],0
v2,1,0.030855,4.661004,[319 205] ; [52 53],[309.06836248 214.93163752] ; [61.93163752 43.06836248],0
n4,1,0.032757,4.558431,[423 123] ; [74 35],[414.29312977 131.70687023] ; [82.70687023 26.29312977],0
v3,1,0.033357,4.527338,[211 313] ; [31 75],[201.28253968 322.71746032] ; [40.71746032 65.28253968],0
p6,1,0.065535,3.391457,[166 374] ; [43 65],[174.16666667 365.83333333] ; [34.83333333 73.16666667],0
n3,1,0.066056,3.378399,[85 38] ; [21  3],[88.69387755 34.30612245] ; [17.30612245  6.69387755],0
p11,1,0.102778,2.661903,[426 121] ; [77 32],[419.4222561 127.5777439] ; [83.5777439 25.4222561],0
a1,1,0.107592,2.589234,[ 22 525] ; [  1 108],[ 19.17835366 527.82164634] ; [  3.82164634 105.17835366],0
p2,1,0.145607,2.117683,[452  93] ; [84 25],[446.66666667  98.33333333] ; [89.33333333 19.66666667],0
u2,1,0.159563,1.978367,[97 63] ; [13 15],[93.61702128 66.38297872] ; [16.38297872 11.61702128],0
v1,1,0.178425,1.810697,[290 244] ; [51 57],[283.63551402 250.36448598] ; [57.36448598 50.63551402],0
n5,1,0.196095,1.671219,[396 146] ; [73 36],[390.47311828 151.52688172] ; [78.52688172 30.47311828],0
p4,1,0.199257,1.647813,[298 246] ; [67 42],[304.07350689 239.92649311] ; [60.92649311 48.07350689],0
p10,1,0.237775,1.39374,[424 119] ; [89 18],[428.55230769 114.44769231] ; [84.44769231 22.55230769],0
p9,1,0.244877,1.352295,[434 107] ; [91 16],[438.31018519 102.68981481] ; [86.68981481 20.31018519],0
s8,1,0.264533,1.244879,[228 316] ; [52 57],[233.2618683 310.7381317] ; [46.7381317 62.2618683],0
p3,1,0.269503,1.219275,[244 302] ; [55 54],[249.24274809 296.75725191] ; [49.75725191 59.24274809],0
a7,1,0.28261,1.154495,[407 138] ; [76 33],[402.5 142.5] ; [80.5 28.5],0
n6,1,0.28831,1.127498,[439 104] ; [92 16],[442.9078341 100.0921659] ; [88.0921659 19.9078341],0
p12,1,0.300438,1.072249,[ 34 509] ; [  4 104],[ 31.69585253 511.30414747] ; [  6.30414747 101.69585253],0
d4,1,0.325082,0.968391,[459  84] ; [88 21],[455.55368098  87.44631902] ; [91.44631902 17.55368098],0
a6,1,0.382022,0.764186,[383 162] ; [72 37],[379.16666667 165.83333333] ; [75.83333333 33.16666667],0
d2,1,0.391527,0.734193,[269 275] ; [49 60],[264.91883614 279.08116386] ; [53.08116386 55.91883614],0
a3,1,0.426851,0.631377,[383 160] ; [81 28],[386.42944785 156.57055215] ; [77.57055215 31.42944785],0
