Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.000759,11.337864,[ 3 21] ; [21 17],[ 9.29032258 14.70967742] ; [14.70967742 23.29032258],1
s3,1,0.001711,9.835957,[ 8 16] ; [28 10],[13.93548387 10.06451613] ; [22.06451613 15.93548387],0
s2,1,0.00222,9.357871,[ 5 19] ; [23 15],[10.83870968 13.16129032] ; [17.16129032 20.83870968],0
p4,1,0.00224,9.341326,[ 9 15] ; [29  9],[14.70967742  9.29032258] ; [23.29032258 14.70967742],0
s5,1,0.005174,7.817443,[ 2 21] ; [15 20],[ 6.74137931 16.25862069] ; [10.25862069 24.74137931],0
n4,1,0.01124,6.426913,[18  6] ; [16 22],[13.16129032 10.83870968] ; [20.83870968 17.16129032],0
r3,1,0.018215,5.575371,[19  5] ; [37  1],[21.67741935  2.32258065] ; [34.32258065  3.67741935],0
p6,1,0.089521,2.882969,[ 5 18] ; [16 21],[ 8.05 14.95] ; [12.95 24.05],0
u2,1,0.111219,2.536813,[3 3] ; [11  2],[4.42105263 1.57894737] ; [9.57894737 3.42105263],0
v3,1,0.206551,1.595434,[ 9 14] ; [ 8 26],[ 6.85964912 16.14035088] ; [10.14035088 23.85964912],0
d1,1,0.212968,1.551133,[10 14] ; [22 16],[12.38709677 11.61290323] ; [19.61290323 18.38709677],0
b3,1,0.233751,1.417892,[2 9] ; [11 18],[3.575 7.425] ; [ 9.425 19.575],0
b2,1,0.233751,1.417892,[2 9] ; [11 18],[3.575 7.425] ; [ 9.425 19.575],0
n5,1,0.234103,1.41576,[10 14] ; [10 27],[ 7.86885246 16.13114754] ; [12.13114754 24.86885246],0
s4,1,0.27141,1.209606,[ 4 20] ; [11 27],[ 5.80645161 18.19354839] ; [ 9.19354839 28.80645161],0
a2,1,0.277597,1.178816,[ 3 21] ; [ 9 29],[ 4.64516129 19.35483871] ; [ 7.35483871 30.64516129],0
n2,1,0.287495,1.131313,[1 1] ; [10  2],[1.57142857 0.42857143] ; [9.42857143 2.57142857],0
b1,1,0.304294,1.055282,[17  7] ; [22 16],[15.09677419  8.90322581] ; [23.90322581 14.09677419],0
a3,1,0.331255,0.943985,[18  6] ; [24 14],[16.25806452  7.74193548] ; [25.74193548 12.25806452],0
d2,1,0.335371,0.928046,[ 9 15] ; [19 19],[10.83870968 13.16129032] ; [17.16129032 20.83870968],0
a4,1,0.360097,0.837556,[11 13] ; [13 25],[ 9.29032258 14.70967742] ; [14.70967742 23.29032258],0
u1,1,0.370367,0.802432,[ 1 23] ; [ 4 34],[ 1.93548387 22.06451613] ; [ 3.06451613 34.93548387],0
p2,1,0.371251,0.799474,[18  6] ; [32  6],[19.35483871  4.64516129] ; [30.64516129  7.35483871],0
s7,1,0.387534,0.746667,[ 6 14] ; [15 21],[ 7.5 12.5] ; [13.5 22.5],0
a7,1,0.408691,0.682606,[17  7] ; [23 15],[15.48387097  8.51612903] ; [24.51612903 13.48387097],0
d5,1,0.476961,0.505804,[19  5] ; [27 11],[17.80645161  6.19354839] ; [28.19354839  9.80645161],0
a5,1,0.476961,0.505804,[19  5] ; [27 11],[17.80645161  6.19354839] ; [28.19354839  9.80645161],0
r2,1,0.550229,0.356908,[21  3] ; [35  3],[21.67741935  2.32258065] ; [34.32258065  3.67741935],0
p9,1,0.553217,0.351586,[16  8] ; [28 10],[17.03225806  6.96774194] ; [26.96774194 11.03225806],0
u3,1,0.573138,0.31746,[4 2] ; [11  3],[4.5 1.5] ; [10.5  3.5],0
a8,1,0.627077,0.236045,[ 2 20] ; [ 2 33],[ 1.54385965 20.45614035] ; [ 2.45614035 32.54385965],0
d4,1,0.67027,0.181287,[20  4] ; [30  8],[19.35483871  4.64516129] ; [30.64516129  7.35483871],0
v1,1,0.673662,0.177348,[11 13] ; [19 18],[11.80327869 12.19672131] ; [18.19672131 18.80327869],0
r4,1,0.702444,0.145941,[20  4] ; [33  5],[20.51612903  3.48387097] ; [32.48387097  5.51612903],0
p1,1,0.720234,0.128269,[ 3 21] ; [ 6 32],[ 3.48387097 20.51612903] ; [ 5.51612903 32.48387097],0
r1,1,0.751439,0.100326,[19  5] ; [28  9],[18.49180328  5.50819672] ; [28.50819672  8.49180328],0
v2,1,0.788375,0.07205,[11 12] ; [18 17],[11.5 11.5] ; [17.5 17.5],0
p10,1,0.792026,0.069528,[15  9] ; [25 13],[15.48387097  8.51612903] ; [24.51612903 13.48387097],0
v4,1,0.810959,0.057211,[21  3] ; [34  4],[21.29032258  2.70967742] ; [33.70967742  4.29032258],0
n1,1,0.825498,0.048611,[1 1] ; [5 7],[0.85714286 1.14285714] ; [5.14285714 6.85714286],0
p8,1,0.839945,0.040789,[12 12] ; [20 18],[12.38709677 11.61290323] ; [19.61290323 18.38709677],0
b5,1,0.863864,0.029398,[14 10] ; [23 15],[14.32258065  9.67741935] ; [22.67741935 15.32258065],0
d3,1,0.8765,0.024152,[15  9] ; [23 15],[14.70967742  9.29032258] ; [23.29032258 14.70967742],0
p11,1,0.8765,0.024152,[15  9] ; [23 15],[14.70967742  9.29032258] ; [23.29032258 14.70967742],0
b4,1,0.90607,0.013923,[13 11] ; [20 18],[12.77419355 11.22580645] ; [20.22580645 17.77419355],0
p7,1,0.941629,0.005361,[16  8] ; [25 12],[16.13114754  7.86885246] ; [24.86885246 12.13114754],0
a6,1,0.943329,0.005053,[16  8] ; [25 13],[15.87096774  8.12903226] ; [25.12903226 12.87096774],0
