Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.000504,12.100604,[62 80] ; [ 7 39],[52.11702128 89.88297872] ; [16.88297872 29.11702128],1
p2,1,0.008871,6.848537,[123  18] ; [34 14],[117.12698413  23.87301587] ; [39.87301587  8.12698413],0
d3,1,0.011337,6.411717,[97 45] ; [23 25],[89.68421053 52.31578947] ; [30.31578947 17.68421053],0
p8,1,0.014785,5.941878,[96 46] ; [23 25],[88.93684211 53.06315789] ; [30.06315789 17.93684211],0
p10,1,0.016861,5.710753,[117  24] ; [32 16],[111.15873016  29.84126984] ; [37.84126984 10.15873016],0
p11,1,0.017161,5.679883,[120  22] ; [33 15],[114.34736842  27.65263158] ; [38.65263158  9.34736842],0
p5,1,0.021876,5.255628,[ 20 122] ; [ 1 47],[ 15.69473684 126.30526316] ; [ 5.30526316 42.69473684],0
n6,1,0.027893,4.834671,[120  21] ; [34 14],[114.88888889  26.11111111] ; [39.11111111  8.88888889],0
d1,1,0.035346,4.428379,[84 58] ; [20 28],[77.72631579 64.27368421] ; [26.27368421 21.72631579],0
r1,1,0.037504,4.327362,[113  27] ; [31 16],[107.80748663  32.19251337] ; [36.19251337 10.80748663],0
s6,1,0.044637,4.032284,[82 56] ; [20 27],[76.08648649 61.91351351] ; [25.91351351 21.08648649],0
s4,1,0.059102,3.562415,[ 24 114] ; [ 3 45],[ 20.03225806 117.96774194] ; [ 6.96774194 41.03225806],0
n4,1,0.068929,3.30833,[113  29] ; [32 16],[108.36842105  33.63157895] ; [36.63157895 11.36842105],0
p9,1,0.09615,2.768271,[119  23] ; [35 13],[115.09473684  26.90526316] ; [38.90526316  9.09473684],0
a7,1,0.116189,2.467958,[110  31] ; [32 16],[105.93650794  35.06349206] ; [36.06349206 11.93650794],0
d5,1,0.123557,2.371646,[118  24] ; [35 13],[114.34736842  27.65263158] ; [38.65263158  9.34736842],0
v3,1,0.144864,2.125511,[51 86] ; [12 35],[46.9076087 90.0923913] ; [16.0923913 30.9076087],0
r2,1,0.15528,2.019601,[128  11] ; [47  1],[130.0802139   8.9197861] ; [44.9197861  3.0802139],0
p12,1,0.170912,1.874924,[ 11 131] ; [ 1 46],[  9.01587302 132.98412698] ; [ 2.98412698 44.01587302],0
u1,1,0.200747,1.636929,[ 26 116] ; [ 5 43],[ 23.16842105 118.83157895] ; [ 7.83157895 40.16842105],0
v1,1,0.230581,1.437271,[80 58] ; [22 24],[76.5 61.5] ; [25.5 20.5],0
n5,1,0.264689,1.244065,[103  38] ; [31 17],[99.96825397 41.03174603] ; [34.03174603 13.96825397],0
a5,1,0.283637,1.149581,[106  36] ; [32 16],[103.13684211  38.86315789] ; [34.86315789 13.13684211],0
u2,1,0.31377,1.014738,[31 29] ; [ 6 10],[29.21052632 30.78947368] ; [7.78947368 8.21052632],0
p7,1,0.352054,0.86604,[98 43] ; [36 11],[100.5  40.5] ; [33.5 13.5],0
r3,1,0.356695,0.849495,[132   9] ; [43  5],[130.55555556  10.44444444] ; [44.44444444  3.55555556],0
b5,1,0.359946,0.838081,[78 64] ; [30 18],[80.71578947 61.28421053] ; [27.28421053 20.71578947],0
a4,1,0.359946,0.838081,[64 78] ; [18 30],[61.28421053 80.71578947] ; [20.71578947 27.28421053],0
r4,1,0.366827,0.814385,[128  14] ; [41  7],[126.30526316  15.69473684] ; [42.69473684  5.30526316],0
n1,1,0.397559,0.715697,[ 7 16] ; [1 6],[ 6.13333333 16.86666667] ; [1.86666667 5.13333333],0
n2,1,0.397559,0.715697,[16  7] ; [6 1],[16.86666667  6.13333333] ; [5.13333333 1.86666667],0
a3,1,0.40423,0.695707,[82 60] ; [31 17],[84.45263158 57.54736842] ; [28.54736842 19.45263158],0
a1,1,0.415731,0.662352,[  5 137] ; [ 3 45],[  5.97894737 136.02105263] ; [ 2.02105263 45.97894737],0
d2,1,0.420017,0.650269,[67 75] ; [19 28],[64.61375661 77.38624339] ; [21.38624339 25.61375661],0
b1,1,0.445667,0.581647,[62 80] ; [24 24],[64.27368421 77.72631579] ; [21.72631579 26.27368421],0
p1,1,0.478334,0.50266,[ 17 124] ; [ 4 44],[ 15.66666667 125.33333333] ; [ 5.33333333 42.66666667],0
u3,1,0.550526,0.356376,[36 23] ; [9 8],[34.93421053 24.06578947] ; [10.06578947  6.93421053],0
a6,1,0.559935,0.339817,[101  41] ; [32 16],[99.4 42.6] ; [33.6 14.4],0
b2,1,0.569458,0.32359,[27 57] ; [11 18],[28.24778761 55.75221239] ; [ 9.75221239 19.24778761],0
b3,1,0.569458,0.32359,[27 57] ; [11 18],[28.24778761 55.75221239] ; [ 9.75221239 19.24778761],0
s5,1,0.602593,0.271103,[ 36 100] ; [14 32],[37.36263736 98.63736264] ; [12.63736264 33.36263736],0
s3,1,0.636328,0.223576,[55 83] ; [21 27],[56.38709677 81.61290323] ; [19.61290323 28.38709677],0
v4,1,0.644688,0.212664,[132   9] ; [44  4],[131.3015873   9.6984127] ; [44.6984127  3.3015873],0
d4,1,0.650117,0.205753,[111  31] ; [36 12],[109.86315789  32.13684211] ; [37.13684211 10.86315789],0
a2,1,0.650806,0.204886,[ 31 111] ; [ 9 39],[ 29.89473684 112.10526316] ; [10.10526316 37.89473684],0
s2,1,0.70139,0.14703,[45 95] ; [14 34],[43.93617021 96.06382979] ; [15.06382979 32.93617021],0
b4,1,0.719182,0.129278,[87 55] ; [28 20],[85.94736842 56.05263158] ; [29.05263158 18.94736842],0
s8,1,0.739027,0.110983,[ 39 103] ; [12 36],[ 38.11578947 103.88421053] ; [12.88421053 35.11578947],0
v2,1,0.740696,0.109516,[79 57] ; [26 21],[78.03278689 57.96721311] ; [26.96721311 20.03278689],0
n3,1,0.846922,0.037267,[19  4] ; [6 1],[19.16666667  3.83333333] ; [5.83333333 1.16666667],0
a8,1,0.997373,1.1e-05,[ 13 109] ; [ 5 42],[ 12.99408284 109.00591716] ; [ 5.00591716 41.99408284],0
