Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,99.331338,[227 112] ; [ 30 128],[175.29778672 163.70221328] ; [81.70221328 76.29778672],1
s3,1,0.0,83.33964,[231 103] ; [ 40 118],[183.97154472 150.02845528] ; [87.02845528 70.97154472],1
s7,1,0.0,64.574902,[205 124] ; [ 33 114],[164.5 164.5] ; [73.5 73.5],1
s5,1,0.0,57.055815,[152 180] ; [ 17 139],[114.97540984 217.02459016] ; [ 54.02459016 101.97540984],1
s8,1,0.0,51.927323,[188 150] ; [ 34 126],[150.6746988 187.3253012] ; [71.3253012 88.6746988],1
r4,1,6e-06,20.600644,[325  16] ; [133  27],[311.73253493  29.26746507] ; [146.26746507  13.73253493],1
p9,1,6e-06,20.48782,[307  31] ; [118  38],[290.78947368  47.21052632] ; [134.21052632  21.78947368],1
r3,1,1e-05,19.528161,[333   7] ; [141  18],[322.96593186  17.03406814] ; [151.03406814   7.96593186],1
n6,1,8.6e-05,15.429615,[298  40] ; [118  41],[282.91348089  55.08651911] ; [133.08651911  25.91348089],1
p4,1,0.0001,15.13846,[237 101] ; [83 76],[217.62575453 120.37424547] ; [102.37424547  56.62575453],1
s4,1,0.000142,14.481861,[ 65 271] ; [ 10 150],[ 50.80645161 285.19354839] ; [ 24.19354839 135.80645161],1
v4,1,0.000197,13.858477,[331   8] ; [144  16],[322.69539078  16.30460922] ; [152.30460922   7.69539078],1
p10,1,0.000268,13.281357,[294  43] ; [117  41],[279.81212121  57.18787879] ; [131.18787879  26.81212121],1
p7,1,0.000526,12.021522,[226 103] ; [83 75],[208.74948665 120.25051335] ; [100.25051335  57.74948665],1
u1,1,0.001225,10.451692,[109 232] ; [ 29 131],[ 93.92814371 247.07185629] ; [ 44.07185629 115.92814371],0
r2,1,0.002213,9.363497,[327   9] ; [143  14],[320.32454361  15.67545639] ; [149.67545639   7.32454361],0
p2,1,0.002875,8.884883,[295  45] ; [121  38],[283.44689379  56.55310621] ; [132.55310621  26.44689379],0
r1,1,0.006209,7.488502,[300  39] ; [126  33],[289.98795181  49.01204819] ; [136.01204819  22.98795181],0
p6,1,0.006798,7.325458,[140 199] ; [ 45 112],[126.44153226 212.55846774] ; [58.55846774 98.44153226],0
v1,1,0.009453,6.735214,[200 132] ; [75 82],[186.70756646 145.29243354] ; [88.29243354 68.70756646],0
p12,1,0.009665,6.69571,[ 40 300] ; [  7 150],[ 32.15291751 307.84708249] ; [ 14.84708249 142.15291751],0
p5,1,0.020991,5.32751,[ 45 293] ; [ 10 148],[ 37.47983871 300.52016129] ; [ 17.52016129 140.47983871],0
d1,1,0.024656,5.047912,[247  94] ; [100  60],[236.18163673 104.81836327] ; [110.81836327  49.18163673],0
d4,1,0.034452,4.472151,[301  38] ; [131  29],[293.48296593  45.51703407] ; [138.51703407  21.48296593],0
b1,1,0.035645,4.414,[114 227] ; [69 91],[124.55688623 216.44311377] ; [ 58.44311377 101.55688623],0
u4,1,0.057474,3.608814,[ 12 329] ; [  1 159],[  8.84830339 332.15169661] ; [  4.15169661 155.84830339],0
d5,1,0.06674,3.361425,[300  39] ; [132  28],[293.48296593  45.51703407] ; [138.51703407  21.48296593],0
u3,1,0.071086,3.257755,[48 19] ; [20 17],[43.80769231 23.19230769] ; [24.19230769 12.80769231],0
u2,1,0.087229,2.924781,[43 25] ; [17 20],[38.85714286 29.14285714] ; [21.14285714 15.85714286],0
b5,1,0.089989,2.874565,[233 108] ; [97 63],[224.61077844 116.38922156] ; [105.38922156  54.61077844],0
p8,1,0.126076,2.340163,[189 146] ; [77 80],[181.11788618 153.88211382] ; [84.88211382 72.11788618],0
n5,1,0.13838,2.195881,[261  77] ; [113  46],[254.3501006  83.6498994] ; [119.6498994  39.3501006],0
n2,1,0.143221,2.14301,[57 17] ; [25 14],[53.69911504 20.30088496] ; [28.30088496 10.69911504],0
p11,1,0.151778,2.054289,[271  70] ; [118  42],[264.76846307  76.23153693] ; [124.23153693  35.76846307],0
v2,1,0.153976,2.032409,[209 118] ; [88 66],[201.91060291 125.08939709] ; [95.08939709 58.91060291],0
d2,1,0.161532,1.959825,[202 136] ; [85 75],[194.79116466 143.20883534] ; [92.20883534 67.79116466],0
a8,1,0.163949,1.937417,[ 49 254] ; [ 16 127],[ 44.15919283 258.84080717] ; [ 20.84080717 122.15919283],0
a2,1,0.167374,1.906304,[137 204] ; [ 54 106],[130.00199601 210.99800399] ; [60.99800399 99.00199601],0
p3,1,0.224796,1.473489,[178 162] ; [73 84],[171.71026157 168.28973843] ; [79.28973843 77.71026157],0
n3,1,0.360216,0.83714,[53 21] ; [24 14],[50.875 23.125] ; [26.125 11.875],0
a3,1,0.498469,0.458195,[272  68] ; [123  36],[269.13827655  70.86172345] ; [125.86172345  33.13827655],0
n4,1,0.522208,0.409531,[274  66] ; [125  35],[271.32  68.68] ; [127.68  32.32],0
a6,1,0.555866,0.346912,[278  60] ; [135  25],[280.30923695  57.69076305] ; [132.69076305  27.30923695],0
d3,1,0.591233,0.288423,[278  61] ; [128  32],[275.81963928  63.18036072] ; [130.18036072  29.81963928],0
b4,1,0.626808,0.236414,[206 135] ; [93 67],[203.51097804 137.48902196] ; [95.48902196 64.51097804],0
v3,1,0.633095,0.227887,[131 197] ; [58 96],[128.61410788 199.38589212] ; [60.38589212 93.61410788],0
b2,1,0.683841,0.165834,[ 77 133] ; [36 56],[ 78.57615894 131.42384106] ; [34.42384106 57.57615894],0
b3,1,0.683841,0.165834,[ 77 133] ; [36 56],[ 78.57615894 131.42384106] ; [34.42384106 57.57615894],0
a1,1,0.694305,0.154464,[ 20 321] ; [  8 152],[ 19.05788423 321.94211577] ; [  8.94211577 151.05788423],0
p1,1,0.74718,0.103916,[ 29 310] ; [ 15 144],[ 29.95180723 309.04819277] ; [ 14.04819277 144.95180723],0
s1,1,0.958521,0.002705,[ 11 325] ; [  5 152],[ 10.90466531 325.09533469] ; [  5.09533469 151.90466531],0
n1,1,0.960237,0.002486,[26 47] ; [13 24],[25.88181818 47.11818182] ; [13.11818182 23.88181818],0
a4,1,0.987726,0.000237,[183 157] ; [86 74],[182.92 157.08] ; [86.08 73.92],0
