Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.001604,9.955636,[64 11] ; [2 4],[61.11111111 13.88888889] ; [4.88888889 1.11111111],0
d4,1,0.002704,8.997231,[63 12] ; [2 4],[60.18518519 14.81481481] ; [4.81481481 1.18518519],0
s1,1,0.004067,8.253474,[ 3 72] ; [2 4],[ 4.62962963 70.37037037] ; [0.37037037 5.62962963],0
d3,1,0.013215,6.140066,[59 16] ; [2 4],[56.48148148 18.51851852] ; [4.51851852 1.48148148],0
s3,1,0.023759,5.112111,[57 18] ; [2 4],[54.62962963 20.37037037] ; [4.37037037 1.62962963],0
n5,1,0.039108,4.256182,[63 12] ; [3 3],[61.11111111 13.88888889] ; [4.88888889 1.11111111],0
p12,1,0.045349,4.005616,[ 6 69] ; [2 4],[ 7.40740741 67.59259259] ; [0.59259259 5.40740741],0
v4,1,0.080584,3.053077,[73  2] ; [5 1],[72.22222222  2.77777778] ; [5.77777778 0.22222222],0
d1,1,0.13698,2.211561,[48 27] ; [2 4],[46.2962963 28.7037037] ; [3.7037037 2.2962963],0
a3,1,0.202809,1.622028,[45 30] ; [2 4],[43.51851852 31.48148148] ; [3.48148148 2.51851852],0
s5,1,0.240661,1.37672,[36 32] ; [4 1],[37.26027397 30.73972603] ; [2.73972603 2.26027397],0
s7,1,0.276989,1.181803,[52 21] ; [3 3],[50.82278481 22.17721519] ; [4.17721519 1.82278481],0
b5,1,0.283482,1.150319,[42 33] ; [2 4],[40.74074074 34.25925926] ; [3.25925926 2.74074074],0
u2,1,0.287065,1.133333,[16 14] ; [1 3],[15. 15.] ; [2. 2.],0
p3,1,0.291645,1.112014,[53 22] ; [3 3],[51.85185185 23.14814815] ; [4.14814815 1.85185185],0
v2,1,0.393158,0.729153,[30 44] ; [3 2],[30.91139241 43.08860759] ; [2.08860759 2.91139241],0
v3,1,0.422953,0.642097,[24 50] ; [1 5],[23.125 50.875] ; [1.875 4.125],0
d2,1,0.45039,0.56967,[37 38] ; [2 4],[36.11111111 38.88888889] ; [2.88888889 3.11111111],0
v1,1,0.469979,0.522026,[38 36] ; [4 2],[38.85 35.15] ; [3.15 2.85],0
r1,1,0.552953,0.352054,[58 17] ; [4 2],[57.40740741 17.59259259] ; [4.59259259 1.40740741],0
s6,1,0.559145,0.341186,[63  8] ; [4 1],[62.59210526  8.40789474] ; [4.40789474 0.59210526],0
r2,1,0.562351,0.335651,[68  7] ; [5 1],[67.59259259  7.40740741] ; [5.40740741 0.59259259],0
p1,1,0.562351,0.335651,[ 7 68] ; [1 5],[ 7.40740741 67.59259259] ; [0.59259259 5.40740741],0
s2,1,0.565942,0.329519,[54 21] ; [3 2],[53.4375 21.5625] ; [3.5625 1.4375],0
a6,1,0.584771,0.298584,[46 29] ; [3 3],[45.37037037 29.62962963] ; [3.62962963 2.37037037],0
b1,1,0.655774,0.198698,[32 43] ; [2 4],[31.48148148 43.51851852] ; [2.51851852 3.48148148],0
p7,1,0.672291,0.178934,[65  8] ; [5 1],[64.6835443  8.3164557] ; [5.3164557 0.6835443],0
a4,1,0.701155,0.147273,[31 44] ; [2 4],[30.55555556 44.44444444] ; [2.44444444 3.55555556],0
s8,1,0.727142,0.121752,[43 32] ; [3 3],[42.59259259 32.40740741] ; [3.40740741 2.59259259],0
b3,1,0.746668,0.104352,[ 9 31] ; [1 5],[ 8.69565217 31.30434783] ; [1.30434783 4.69565217],0
b2,1,0.746668,0.104352,[ 9 31] ; [1 5],[ 8.69565217 31.30434783] ; [1.30434783 4.69565217],0
b4,1,0.775947,0.081,[42 33] ; [3 3],[41.66666667 33.33333333] ; [3.33333333 2.66666667],0
n4,1,0.78041,0.077721,[54 21] ; [4 2],[53.7037037 21.2962963] ; [4.2962963 1.7037037],0
p4,1,0.787075,0.07296,[59 16] ; [5 1],[59.25925926 15.74074074] ; [4.74074074 1.25925926],0
r4,1,0.818604,0.052597,[65 10] ; [5 1],[64.81481481 10.18518519] ; [5.18518519 0.81481481],0
p5,1,0.818604,0.052597,[10 65] ; [1 5],[10.18518519 64.81481481] ; [0.81481481 5.18518519],0
a7,1,0.895693,0.017188,[48 27] ; [4 2],[48.14814815 26.85185185] ; [3.85185185 2.14814815],0
p6,1,0.895693,0.017188,[48 27] ; [4 2],[48.14814815 26.85185185] ; [3.85185185 2.14814815],0
a5,1,1.0,0.0,[50 25] ; [4 2],[50. 25.] ; [4. 2.],0
