Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,36.974868,[107 154] ; [85 28],[133.98930481 127.01069519] ; [58.01069519 54.98930481],1
p7,1,0.0,35.438287,[127 132] ; [92 20],[152.88679245 106.11320755] ; [66.11320755 45.88679245],1
p3,1,0.0,32.961357,[ 86 177] ; [73 40],[111.21542553 151.78457447] ; [47.78457447 65.21542553],1
p8,1,6e-06,20.486529,[100 161] ; [72 41],[120.03208556 140.96791444] ; [51.96791444 61.03208556],1
p5,1,3.2e-05,17.281517,[ 11 253] ; [19 94],[ 21.00795756 242.99204244] ; [  8.99204244 104.00795756],1
p1,1,4.9e-05,16.489665,[  9 253] ; [17 96],[ 18.16533333 243.83466667] ; [  7.83466667 105.16533333],1
s7,1,0.000799,11.243008,[ 93 156] ; [62 48],[107.50696379 141.49303621] ; [47.49303621 62.50696379],1
b3,1,0.001141,10.584089,[ 32 109] ; [30 37],[42.02884615 98.97115385] ; [19.97115385 47.02884615],0
b2,1,0.001141,10.584089,[ 32 109] ; [30 37],[42.02884615 98.97115385] ; [19.97115385 47.02884615],0
p2,1,0.001271,10.384886,[194  70] ; [100  13],[205.87798408  58.12201592] ; [88.12201592 24.87798408],0
s2,1,0.00388,8.339111,[106 156] ; [64 49],[118.77333333 143.22666667] ; [51.22666667 61.77333333],0
p12,1,0.00394,8.311223,[ 10 253] ; [13 99],[ 16.13066667 246.86933333] ; [  6.86933333 105.13066667],0
s5,1,0.005527,7.698475,[ 65 192] ; [43 65],[ 76.04383562 180.95616438] ; [31.95616438 76.04383562],0
s6,1,0.011492,6.387637,[153 107] ; [80 30],[163.72972973  96.27027027] ; [69.27027027 40.72972973],0
n6,1,0.011605,6.370172,[207  57] ; [101  12],[215.68169761  48.31830239] ; [92.31830239 20.68169761],0
s4,1,0.022562,5.201949,[ 41 222] ; [28 81],[ 48.78225806 214.21774194] ; [20.21774194 88.78225806],0
s8,1,0.039101,4.256471,[ 87 176] ; [50 63],[ 95.82712766 167.17287234] ; [41.17287234 71.82712766],0
a1,1,0.043877,4.061297,[  7 257] ; [  8 105],[ 10.50397878 253.49602122] ; [  4.49602122 108.50397878],0
u3,1,0.048071,3.9075,[46 45] ; [22  9],[50.72131148 40.27868852] ; [17.27868852 13.72131148],0
p9,1,0.051659,3.786765,[196  62] ; [96 17],[203.06199461  54.93800539] ; [88.93800539 24.06199461],0
n4,1,0.054444,3.699038,[179  84] ; [88 25],[186.75797872  76.24202128] ; [80.24202128 32.75797872],0
a4,1,0.084904,2.968438,[101 163] ; [54 59],[108.54111406 155.45888594] ; [46.45888594 66.54111406],0
a7,1,0.129026,2.304181,[197  67] ; [75 37],[190.9787234  73.0212766] ; [81.0212766 30.9787234],0
a3,1,0.14004,2.177523,[171  93] ; [82 31],[177.16710875  86.83289125] ; [75.83289125 37.16710875],0
b4,1,0.143434,2.140723,[157 107] ; [58 55],[150.55702918 113.44297082] ; [64.44297082 48.55702918],0
s3,1,0.150101,2.071226,[136 125] ; [68 45],[142.36363636 118.63636364] ; [61.63636364 51.36363636],0
n5,1,0.156859,2.00425,[165  96] ; [80 33],[170.97593583  90.02406417] ; [74.02406417 38.97593583],0
d2,1,0.18514,1.755877,[115 147] ; [58 55],[120.86933333 141.13066667] ; [52.13066667 60.86933333],0
v2,1,0.209336,1.576014,[110 140] ; [41 70],[104.57063712 145.42936288] ; [46.42936288 64.57063712],0
u2,1,0.213662,1.546438,[47 44] ; [20 11],[49.97540984 41.02459016] ; [17.02459016 13.97540984],0
u1,1,0.259971,1.268913,[ 37 227] ; [21 92],[ 40.61538462 223.38461538] ; [17.38461538 95.61538462],0
d5,1,0.289737,1.120845,[208  55] ; [83 29],[204.088  58.912] ; [86.912 25.088],0
a6,1,0.313555,1.015644,[186  77] ; [74 39],[181.86170213  81.13829787] ; [78.13829787 34.86170213],0
r1,1,0.342997,0.899198,[218  45] ; [89 24],[214.73670213  48.26329787] ; [92.26329787 20.73670213],0
b5,1,0.372054,0.796792,[151 113] ; [59 54],[147.05570292 116.94429708] ; [62.94429708 50.05570292],0
p10,1,0.37728,0.779545,[192  69] ; [88 25],[195.40106952  65.59893048] ; [84.59893048 28.40106952],0
v4,1,0.386115,0.751141,[251  12] ; [110   3],[252.50797872  10.49202128] ; [108.49202128   4.50797872],0
d1,1,0.422426,0.643556,[140 124] ; [65 48],[143.55437666 120.44562334] ; [61.44562334 51.55437666],0
n3,1,0.534194,0.386408,[54 18] ; [25  6],[55.22330097 16.77669903] ; [23.77669903  7.22330097],0
r2,1,0.626083,0.23741,[254   9] ; [107   5],[253.18133333   9.81866667] ; [107.81866667   4.18133333],0
b1,1,0.639437,0.21948,[103 161] ; [47 66],[105.0397878 158.9602122] ; [44.9602122 68.0397878],0
a8,1,0.669032,0.182736,[ 28 216] ; [14 93],[ 29.1965812 214.8034188] ; [12.8034188 94.1965812],0
n1,1,0.690039,0.159044,[27 45] ; [10 20],[26.11764706 45.88235294] ; [10.88235294 19.11764706],0
p11,1,0.702556,0.145826,[196  68] ; [86 27],[197.47480106  66.52519894] ; [84.52519894 28.47480106],0
a2,1,0.715209,0.13313,[ 54 210] ; [25 88],[ 55.32095491 208.67904509] ; [23.67904509 89.32095491],0
d3,1,0.783455,0.075526,[177  86] ; [77 35],[178.13866667  84.86133333] ; [75.86133333 36.13866667],0
