Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n6,1,0.01796,5.600011,[5 4] ; [38  5],[7.44230769 1.55769231] ; [35.55769231  7.44230769],0
u1,1,0.059916,3.539719,[4 5] ; [ 7 36],[1.90384615 7.09615385] ; [ 9.09615385 33.90384615],0
r3,1,0.072036,3.236003,[7 2] ; [41  2],[8.30769231 0.69230769] ; [39.69230769  3.30769231],0
s5,1,0.086253,2.94295,[4 3] ; [10 30],[2.08510638 4.91489362] ; [11.91489362 28.08510638],0
v2,1,0.097779,2.741399,[3 6] ; [26 15],[5.22 3.78] ; [23.78 17.22],0
n4,1,0.100762,2.693446,[6 3] ; [38  5],[7.61538462 1.38461538] ; [36.38461538  6.61538462],0
b1,1,0.103121,2.656601,[1 8] ; [17 26],[3.11538462 5.88461538] ; [14.88461538 28.11538462],0
a6,1,0.103121,2.656601,[8 1] ; [26 17],[5.88461538 3.11538462] ; [28.11538462 14.88461538],0
v3,1,0.109429,2.562449,[1 8] ; [16 25],[3.06 5.94] ; [13.94 27.06],0
b5,1,0.12907,2.303659,[8 1] ; [27 16],[6.05769231 2.94230769] ; [28.94230769 14.05769231],0
a4,1,0.143766,2.137179,[7 2] ; [22 21],[5.01923077 3.98076923] ; [23.98076923 19.01923077],0
d3,1,0.159977,1.974447,[8 1] ; [28 15],[6.23076923 2.76923077] ; [29.76923077 13.23076923],0
a2,1,0.162263,1.953008,[3 6] ; [ 6 37],[1.55769231 7.44230769] ; [ 7.44230769 35.55769231],0
v1,1,0.169518,1.8872,[3 6] ; [24 17],[4.86 4.14] ; [22.14 18.86],0
s7,1,0.184324,1.762408,[7 2] ; [22 19],[5.22 3.78] ; [23.78 17.22],0
n5,1,0.192514,1.698277,[5 4] ; [33 10],[6.57692308 2.42307692] ; [31.42307692 11.57692308],0
r1,1,0.192618,1.697481,[4 5] ; [29 14],[5.71153846 3.28846154] ; [27.28846154 15.71153846],0
s2,1,0.202956,1.620975,[7 2] ; [23 19],[5.29411765 3.70588235] ; [24.70588235 17.29411765],0
b4,1,0.222023,1.491246,[7 2] ; [24 19],[5.36538462 3.63461538] ; [25.63461538 17.36538462],0
a7,1,0.348787,0.877864,[8 1] ; [32 11],[6.92307692 2.07692308] ; [33.07692308  9.92307692],0
p11,1,0.408512,0.683126,[5 4] ; [30 13],[6.05769231 2.94230769] ; [28.94230769 14.05769231],0
s6,1,0.408512,0.683126,[5 4] ; [30 13],[6.05769231 2.94230769] ; [28.94230769 14.05769231],0
s8,1,0.469153,0.523971,[6 3] ; [23 20],[5.01923077 3.98076923] ; [23.98076923 19.01923077],0
p1,1,0.588944,0.291996,[1 8] ; [ 8 35],[1.55769231 7.44230769] ; [ 7.44230769 35.55769231],0
a8,1,0.624311,0.239854,[1 7] ; [ 3 38],[0.65306122 7.34693878] ; [ 3.34693878 37.65306122],0
d5,1,0.668238,0.18367,[7 2] ; [36  7],[7.44230769 1.55769231] ; [35.55769231  7.44230769],0
n1,1,0.681777,0.168132,[2 2] ; [8 5],[2.35294118 1.64705882] ; [7.64705882 5.35294118],0
s1,1,0.687803,0.161474,[1 8] ; [ 3 39],[0.70588235 8.29411765] ; [ 3.29411765 38.70588235],0
n2,1,0.6885,0.160714,[3 1] ; [9 5],[2.66666667 1.33333333] ; [9.33333333 4.66666667],0
p3,1,0.713947,0.134367,[4 5] ; [22 21],[4.5 4.5] ; [21.5 21.5],0
a3,1,0.743855,0.106767,[6 3] ; [31 12],[6.40384615 2.59615385] ; [30.59615385 12.40384615],0
d2,1,0.784879,0.074511,[5 4] ; [26 17],[5.36538462 3.63461538] ; [25.63461538 17.36538462],0
r4,1,0.820278,0.051614,[8 1] ; [37  6],[7.78846154 1.21153846] ; [37.21153846  5.78846154],0
p8,1,0.826194,0.048218,[3 6] ; [16 27],[3.28846154 5.71153846] ; [15.71153846 27.28846154],0
a5,1,0.832393,0.044789,[7 2] ; [32 11],[6.75 2.25] ; [32.25 10.75],0
d1,1,0.854578,0.033592,[6 3] ; [30 13],[6.23076923 2.76923077] ; [29.76923077 13.23076923],0
b3,1,0.854813,0.033482,[3 3] ; [13 11],[3.2 2.8] ; [12.8 11.2],0
b2,1,0.854813,0.033482,[3 3] ; [13 11],[3.2 2.8] ; [12.8 11.2],0
s3,1,0.86253,0.029982,[5 4] ; [22 20],[4.76470588 4.23529412] ; [22.23529412 19.76470588],0
n3,1,0.879563,0.022959,[3 1] ; [11  3],[3.11111111 0.88888889] ; [10.88888889  3.11111111],0
p2,1,0.946642,0.004479,[7 2] ; [33 10],[6.92307692 2.07692308] ; [33.07692308  9.92307692],0
p4,1,0.964041,0.002032,[6 3] ; [29 14],[6.05769231 2.94230769] ; [28.94230769 14.05769231],0
p10,1,0.964041,0.002032,[6 3] ; [29 14],[6.05769231 2.94230769] ; [28.94230769 14.05769231],0
u3,1,1.0,0.0,[2 1] ; [8 4],[2. 1.] ; [8. 4.],0
u2,1,1.0,0.0,[2 1] ; [8 4],[2. 1.] ; [8. 4.],0
