Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.0,37.349303,[29  8] ; [14 61],[14.20535714 22.79464286] ; [28.79464286 46.20535714],1
s3,1,0.0,36.115442,[28 10] ; [12 62],[13.57142857 24.42857143] ; [26.42857143 47.57142857],1
s5,1,0.0,26.029972,[17 17] ; [ 5 67],[ 7.05660377 26.94339623] ; [14.94339623 57.05660377],1
s8,1,1e-06,23.314655,[17 21] ; [ 5 70],[ 7.39823009 30.60176991] ; [14.60176991 60.39823009],1
v1,1,0.000521,12.039404,[20 15] ; [17 56],[11.99074074 23.00925926] ; [25.00925926 47.99074074],1
s4,1,0.001062,10.715517,[13 25] ; [ 7 68],[ 6.72566372 31.27433628] ; [13.27433628 61.72566372],0
s7,1,0.003534,8.508948,[16 20] ; [13 59],[ 9.66666667 26.33333333] ; [19.33333333 52.66666667],0
p9,1,0.003925,8.318419,[33  4] ; [44 26],[26.62616822 10.37383178] ; [50.37383178 19.62616822],0
u3,1,0.004473,8.080975,[11  5] ; [ 8 23],[6.46808511 9.53191489] ; [12.53191489 18.46808511],0
p2,1,0.006299,7.462846,[28 10] ; [35 40],[21.18584071 16.81415929] ; [41.81415929 33.18584071],0
r2,1,0.008396,6.946923,[33  4] ; [48 25],[27.24545455  9.75454545] ; [53.75454545 19.24545455],0
p10,1,0.009061,6.810818,[29  9] ; [37 36],[22.59459459 15.40540541] ; [43.40540541 29.59459459],0
r3,1,0.011247,6.425794,[34  4] ; [50 24],[28.5  9.5] ; [55.5 18.5],0
d4,1,0.012964,6.173993,[32  6] ; [46 29],[26.2300885 11.7699115] ; [51.7699115 23.2300885],0
r4,1,0.013714,6.074595,[24 14] ; [29 46],[17.82300885 20.17699115] ; [35.17699115 39.82300885],0
p3,1,0.014369,5.992208,[14 24] ; [12 62],[ 8.82142857 29.17857143] ; [17.17857143 56.82142857],0
d1,1,0.018279,5.569228,[22 16] ; [26 49],[16.14159292 21.85840708] ; [31.85840708 43.14159292],0
v4,1,0.021763,5.264655,[33  5] ; [50 25],[27.91150442 10.08849558] ; [55.08849558 19.91150442],0
p4,1,0.024304,5.072778,[17 21] ; [18 57],[11.7699115 26.2300885] ; [23.2300885 51.7699115],0
a5,1,0.054302,3.70339,[25 13] ; [35 40],[20.17699115 17.82300885] ; [39.82300885 35.17699115],0
d5,1,0.059429,3.553249,[30  8] ; [46 29],[25.55752212 12.44247788] ; [50.44247788 24.55752212],0
u2,1,0.068928,3.308363,[9 7] ; [ 9 22],[6.12765957 9.87234043] ; [11.87234043 19.12765957],0
b2,1,0.080055,3.063779,[ 7 15] ; [22 18],[10.29032258 11.70967742] ; [18.70967742 21.29032258],0
b3,1,0.080055,3.063779,[ 7 15] ; [22 18],[10.29032258 11.70967742] ; [18.70967742 21.29032258],0
p11,1,0.092759,2.825829,[27 11] ; [41 34],[22.86725664 15.13274336] ; [45.13274336 29.86725664],0
n6,1,0.096469,2.762972,[31  7] ; [50 25],[27.23893805 10.76106195] ; [53.76106195 21.23893805],0
n2,1,0.098514,2.729443,[11  2] ; [17 12],[8.66666667 4.33333333] ; [19.33333333  9.66666667],0
b4,1,0.121063,2.403513,[27 11] ; [42 33],[23.20353982 14.79646018] ; [45.79646018 29.20353982],0
d3,1,0.126993,2.328877,[23 15] ; [34 41],[19.16814159 18.83185841] ; [37.83185841 37.16814159],0
u1,1,0.146672,2.106529,[ 5 33] ; [ 4 71],[ 3.02654867 34.97345133] ; [ 5.97345133 69.02654867],0
d2,1,0.155273,2.019669,[21 17] ; [30 43],[17.45945946 20.54054054] ; [33.54054054 39.45945946],0
a7,1,0.162293,1.952732,[25 13] ; [39 36],[21.52212389 16.47787611] ; [42.47787611 32.52212389],0
p6,1,0.185069,1.756445,[ 9 29] ; [10 63],[ 6.5045045 31.4954955] ; [12.4954955 60.5045045],0
v2,1,0.186893,1.741943,[14 21] ; [20 53],[11.01851852 23.98148148] ; [22.98148148 50.01851852],0
b1,1,0.205686,1.601532,[13 25] ; [35 40],[16.14159292 21.85840708] ; [31.85840708 43.14159292],0
p8,1,0.288419,1.126985,[ 9 28] ; [12 63],[ 6.9375 30.0625] ; [14.0625 60.9375],0
n1,1,0.308456,1.037277,[ 3 10] ; [11 17],[4.43902439 8.56097561] ; [ 9.56097561 18.43902439],0
a6,1,0.318416,0.995442,[17 21] ; [41 34],[19.50442478 18.49557522] ; [38.49557522 36.50442478],0
v3,1,0.339703,0.911552,[ 6 29] ; [19 56],[ 7.95454545 27.04545455] ; [17.04545455 57.95454545],0
p5,1,0.363803,0.824722,[ 3 34] ; [ 3 72],[ 1.98214286 35.01785714] ; [ 4.01785714 70.98214286],0
b5,1,0.381501,0.765858,[26 12] ; [45 30],[23.87610619 14.12389381] ; [47.12389381 27.87610619],0
p1,1,0.391994,0.732746,[ 3 35] ; [10 65],[ 4.37168142 33.62831858] ; [ 8.62831858 66.37168142],0
n4,1,0.439502,0.597582,[22 16] ; [49 26],[23.87610619 14.12389381] ; [47.12389381 27.87610619],0
s1,1,0.489352,0.477952,[ 2 36] ; [ 2 72],[ 1.35714286 36.64285714] ; [ 2.64285714 71.35714286],0
a8,1,0.684871,0.164695,[ 3 32] ; [ 8 64],[ 3.59813084 31.40186916] ; [ 7.40186916 64.59813084],0
n3,1,0.699933,0.148541,[8 5] ; [16 13],[7.42857143 5.57142857] ; [16.57142857 12.42857143],0
a4,1,0.757187,0.09559,[15 23] ; [27 47],[14.25 23.75] ; [27.75 46.25],0
n5,1,0.812995,0.055963,[25 13] ; [51 24],[25.55752212 12.44247788] ; [50.44247788 24.55752212],0
a2,1,0.839827,0.040851,[ 4 34] ; [ 7 68],[ 3.69911504 34.30088496] ; [ 7.30088496 67.69911504],0
a3,1,0.937308,0.006186,[22 16] ; [44 31],[22.19469027 15.80530973] ; [43.80530973 31.19469027],0
p12,1,0.98239,0.000487,[ 1 37] ; [ 2 72],[ 1.01785714 36.98214286] ; [ 1.98214286 72.01785714],0
a1,1,0.984422,0.000381,[ 3 35] ; [ 6 69],[ 3.02654867 34.97345133] ; [ 5.97345133 69.02654867],0
