Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,30.430917,[3 5] ; [372  30],[7.31707317 0.68292683] ; [367.68292683  34.31707317],1
r2,1,9e-05,15.330427,[5 3] ; [375  20],[7.54342432 0.45657568] ; [372.45657568  22.54342432],1
r1,1,0.000326,12.913493,[3 5] ; [339  61],[6.70588235 1.29411765] ; [335.29411765  64.70588235],1
b1,1,0.011158,6.44001,[6 2] ; [130 272],[2.65365854 5.34634146] ; [133.34634146 268.65365854],0
n4,1,0.022734,5.188723,[4 4] ; [328  73],[6.49388753 1.50611247] ; [325.50611247  75.49388753],0
p10,1,0.024322,5.07153,[5 3] ; [349  45],[7.04477612 0.95522388] ; [346.95522388  47.04477612],0
n6,1,0.025741,4.973347,[5 3] ; [352  46],[7.03448276 0.96551724] ; [349.96551724  48.03448276],0
d4,1,0.056822,3.627783,[5 3] ; [345  55],[6.8627451 1.1372549] ; [343.1372549  56.8627451],0
s3,1,0.078054,3.104972,[2 6] ; [220 171],[4.45112782 3.54887218] ; [217.54887218 173.45112782],0
s6,1,0.080228,3.060277,[3 5] ; [264 130],[5.31343284 2.68656716] ; [261.68656716 132.31343284],0
p9,1,0.129947,2.293139,[6 2] ; [357  36],[7.24189526 0.75810474] ; [355.75810474  37.24189526],0
p6,1,0.160639,1.968196,[5 3] ; [149 242],[3.0877193 4.9122807] ; [150.9122807 240.0877193],0
n1,1,0.165439,1.923794,[2 1] ; [20 49],[0.91666667 2.08333333] ; [21.08333333 47.91666667],0
s5,1,0.175774,1.832997,[1 7] ; [137 248],[2.80916031 5.19083969] ; [135.19083969 249.80916031],0
s8,1,0.19258,1.69777,[2 6] ; [192 206],[3.8226601 4.1773399] ; [190.1773399 207.8226601],0
v3,1,0.257686,1.281148,[3 5] ; [226 167],[4.56857855 3.43142145] ; [224.43142145 168.56857855],0
v4,1,0.288914,1.124674,[7 1] ; [381  18],[7.62653563 0.37346437] ; [380.37346437  18.62653563],0
p2,1,0.31109,1.026044,[6 2] ; [347  51],[6.95566502 1.04433498] ; [346.04433498  51.95566502],0
p5,1,0.323166,0.97609,[2 6] ; [ 52 347],[1.06142506 6.93857494] ; [ 52.93857494 346.06142506],0
b5,1,0.333109,0.936774,[6 2] ; [233 169],[4.66341463 3.33658537] ; [234.33658537 167.66341463],0
p8,1,0.375697,0.784734,[6 2] ; [232 158],[4.7839196 3.2160804] ; [233.2160804 156.7839196],0
a7,1,0.388318,0.744203,[5 3] ; [303  97],[6.03921569 1.96078431] ; [301.96078431  98.03921569],0
d2,1,0.457976,0.550837,[3 5] ; [203 197],[4.03921569 3.96078431] ; [201.96078431 198.03921569],0
d5,1,0.505932,0.442472,[6 2] ; [336  65],[6.68948655 1.31051345] ; [335.31051345  65.68948655],0
p4,1,0.522293,0.409362,[6 2] ; [253 142],[5.14143921 2.85856079] ; [253.85856079 141.14143921],0
b2,1,0.571502,0.320176,[3 3] ; [100 159],[2.33207547 3.66792453] ; [100.66792453 158.33207547],0
b3,1,0.571502,0.320176,[3 3] ; [100 159],[2.33207547 3.66792453] ; [100.66792453 158.33207547],0
u1,1,0.602674,0.270982,[1 7] ; [ 80 322],[1.5804878 6.4195122] ; [ 79.4195122 322.5804878],0
n3,1,0.614918,0.253076,[2 1] ; [56 15],[2.35135135 0.64864865] ; [55.64864865 15.35135135],0
a6,1,0.638949,0.22012,[5 3] ; [280 119],[5.6019656 2.3980344] ; [279.3980344 119.6019656],0
v1,1,0.643945,0.21362,[6 2] ; [263 128],[5.39348371 2.60651629] ; [263.60651629 127.39348371],0
a4,1,0.71357,0.134738,[4 4] ; [174 226],[3.49019608 4.50980392] ; [174.50980392 225.49019608],0
p3,1,0.738543,0.111411,[4 4] ; [222 175],[4.46419753 3.53580247] ; [221.53580247 175.46419753],0
n5,1,0.775371,0.081429,[6 2] ; [315  83],[6.32512315 1.67487685] ; [314.67487685  83.32512315],0
p7,1,0.79435,0.067947,[6 2] ; [276 114],[5.66834171 2.33165829] ; [276.33165829 113.66834171],0
u3,1,0.836604,0.042535,[1 1] ; [55 41],[1.14285714 0.85714286] ; [54.85714286 41.14285714],0
d3,1,0.839679,0.040927,[6 2] ; [287 113],[5.74509804 2.25490196] ; [287.25490196 112.74509804],0
a5,1,0.863871,0.029395,[6 2] ; [311  90],[6.200489 1.799511] ; [310.799511  90.200489],0
u2,1,0.870435,0.026604,[1 1] ; [53 42],[1.11340206 0.88659794] ; [52.88659794 42.11340206],0
s7,1,0.889989,0.019132,[4 4] ; [202 183],[4.19338422 3.80661578] ; [201.80661578 183.19338422],0
a2,1,0.914837,0.011436,[2 6] ; [ 94 308],[1.87317073 6.12682927] ; [ 94.12682927 307.87317073],0
b4,1,0.917621,0.010698,[5 3] ; [244 158],[4.85853659 3.14146341] ; [244.14146341 157.85853659],0
p12,1,0.920202,0.010036,[1 7] ; [ 45 351],[0.91089109 7.08910891] ; [ 45.08910891 350.91089109],0
a3,1,0.921111,0.009808,[6 2] ; [306  94],[6.11764706 1.88235294] ; [305.88235294  94.11764706],0
d1,1,0.933527,0.006957,[5 3] ; [257 145],[5.11219512 2.88780488] ; [256.88780488 145.11219512],0
s2,1,0.949369,0.004032,[4 4] ; [203 194],[4.08888889 3.91111111] ; [202.91111111 194.08888889],0
s4,1,0.995765,2.8e-05,[1 7] ; [ 50 348],[1.00492611 6.99507389] ; [ 49.99507389 348.00492611],0
