Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,40.739545,[60 75] ; [107  23],[85.0754717 49.9245283] ; [81.9245283 48.0754717],1
v1,1,0.000186,13.964309,[73 61] ; [100  31],[87.47924528 46.52075472] ; [85.52075472 45.47924528],1
d4,1,0.003178,8.702075,[107  31] ; [118  12],[115.85820896  22.14179104] ; [109.14179104  20.85820896],0
p5,1,0.010944,6.474452,[ 17 120] ; [32 99],[ 25.04850746 111.95149254] ; [ 23.95149254 107.04850746],0
n6,1,0.016988,5.697624,[116  21] ; [121   8],[122.06390977  14.93609023] ; [114.93609023  14.06390977],0
a1,1,0.017938,5.602216,[  4 134] ; [ 13 118],[  8.72118959 129.27881041] ; [  8.27881041 122.72118959],0
p3,1,0.018062,5.590171,[80 58] ; [94 37],[89.26394052 48.73605948] ; [84.73605948 46.26394052],0
s6,1,0.023273,5.148017,[122  14] ; [102  26],[115.39393939  20.60606061] ; [108.60606061  19.39393939],0
d5,1,0.032136,4.591244,[110  28] ; [116  14],[116.37313433  21.62686567] ; [109.62686567  20.37313433],0
n4,1,0.042285,4.12376,[108  28] ; [116  15],[114.09737828  21.90262172] ; [109.90262172  21.09737828],0
d1,1,0.046628,3.958762,[82 56] ; [93 38],[89.77695167 48.22304833] ; [85.22304833 45.77695167],0
s7,1,0.055092,3.679287,[97 35] ; [105  21],[103.34883721  28.65116279] ; [98.65116279 27.34883721],0
s4,1,0.05542,3.669398,[ 35 102] ; [ 21 110],[ 28.62686567 108.37313433] ; [ 27.37313433 103.62686567],0
n5,1,0.058538,3.57832,[107  30] ; [113  17],[112.88389513  24.11610487] ; [107.11610487  22.88389513],0
p8,1,0.068219,3.325373,[92 46] ; [99 30],[98.71910112 39.28089888] ; [92.28089888 36.71910112],0
d3,1,0.083017,3.004822,[91 47] ; [99 32],[97.47211896 40.52788104] ; [92.52788104 38.47211896],0
s5,1,0.094878,2.789605,[60 74] ; [70 57],[66.74329502 67.25670498] ; [63.25670498 63.74329502],0
p1,1,0.112993,2.511857,[ 10 128] ; [ 17 113],[ 13.90298507 124.09701493] ; [ 13.09701493 116.90298507],0
r4,1,0.149907,2.0732,[127  11] ; [126   5],[129.79182156   8.20817844] ; [123.20817844   7.79182156],0
p2,1,0.16263,1.949599,[123  15] ; [123   8],[126.20074349  11.79925651] ; [119.79925651  11.20074349],0
a7,1,0.166555,1.913679,[99 39] ; [83 47],[93.71641791 44.28358209] ; [88.28358209 41.71641791],0
u4,1,0.2228,1.486244,[  2 136] ; [  5 126],[  3.59107807 134.40892193] ; [  3.40892193 127.59107807],0
u1,1,0.261913,1.258617,[ 33 105] ; [ 24 107],[ 29.24163569 108.75836431] ; [ 27.75836431 103.24163569],0
p11,1,0.285031,1.142942,[116  22] ; [116  15],[119.01858736  18.98141264] ; [112.98141264  18.01858736],0
n2,1,0.290058,1.119351,[22  8] ; [18  3],[23.52941176  6.47058824] ; [16.47058824  4.52941176],0
r1,1,0.30213,1.06477,[112  24] ; [113  17],[115.03759398  20.96240602] ; [109.96240602  20.03759398],0
p10,1,0.30327,1.059759,[123  13] ; [122   8],[125.26315789  10.73684211] ; [119.73684211  10.26315789],0
a6,1,0.318131,0.996614,[94 44] ; [81 49],[90.1119403 47.8880597] ; [84.8880597 45.1119403],0
p9,1,0.428727,0.626268,[126  12] ; [122   8],[127.70149254  10.29850746] ; [120.29850746   9.70149254],0
a4,1,0.444482,0.584684,[61 77] ; [64 67],[64.12639405 73.87360595] ; [60.87360595 70.12639405],0
b1,1,0.453987,0.560679,[61 77] ; [52 79],[57.97026022 80.02973978] ; [55.02973978 75.97026022],0
b5,1,0.454051,0.56052,[80 58] ; [70 61],[76.95167286 61.04832714] ; [73.04832714 57.95167286],0
n3,1,0.477575,0.504396,[24  6] ; [15  6],[22.94117647  7.05882353] ; [16.05882353  4.94117647],0
a3,1,0.503787,0.446951,[108  30] ; [106  24],[110.19402985  27.80597015] ; [103.80597015  26.19402985],0
b2,1,0.513872,0.426174,[40 52] ; [43 46],[42.1878453 49.8121547] ; [40.8121547 48.1878453],0
b3,1,0.513872,0.426174,[40 52] ; [43 46],[42.1878453 49.8121547] ; [40.8121547 48.1878453],0
r3,1,0.531227,0.392044,[137   1] ; [129   2],[136.46096654   1.53903346] ; [129.53903346   1.46096654],0
s2,1,0.533837,0.387083,[95 43] ; [94 36],[97.32089552 40.67910448] ; [91.67910448 38.32089552],0
p4,1,0.561344,0.337383,[100  38] ; [99 32],[102.08921933  35.91078067] ; [96.91078067 34.08921933],0
u2,1,0.58042,0.305556,[17 13] ; [16  9],[18. 12.] ; [15. 10.],0
u3,1,0.58042,0.305556,[19 11] ; [14 11],[18. 12.] ; [15. 10.],0
p12,1,0.589079,0.291785,[ 14 123] ; [ 16 114],[ 15.39325843 121.60674157] ; [ 14.60674157 115.39325843],0
a5,1,0.682681,0.167124,[110  28] ; [107  24],[111.32342007  26.67657993] ; [105.67657993  25.32342007],0
n1,1,0.72564,0.123153,[11 18] ; [ 9 12],[11.6 17.4] ; [ 8.4 12.6],0
