Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,114.619304,[20 85] ; [137  24],[61.97368421 43.02631579] ; [95.02631579 65.97368421],1
s6,1,0.0,33.776938,[58 45] ; [139  19],[77.74329502 25.25670498] ; [119.25670498  38.74329502],1
s8,1,0.0,32.627869,[38 68] ; [114  46],[60.57142857 45.42857143] ; [91.42857143 68.57142857],1
s7,1,0.0,26.767347,[39 60] ; [115  45],[58.86486486 40.13513514] ; [95.13513514 64.86486486],1
s5,1,0.00113,10.60177,[32 71] ; [79 74],[44.66015625 58.33984375] ; [66.33984375 86.66015625],0
d2,1,0.003102,8.74647,[40 66] ; [90 70],[51.80451128 54.19548872] ; [78.19548872 81.80451128],0
n5,1,0.005466,7.71846,[78 27] ; [141  20],[86.44736842 18.55263158] ; [132.55263158  28.44736842],0
p12,1,0.008239,6.98068,[ 8 97] ; [ 31 129],[15.45283019 89.54716981] ; [ 23.54716981 136.45283019],0
s4,1,0.009446,6.736558,[12 91] ; [ 39 119],[20.12643678 82.87356322] ; [ 30.87356322 127.12643678],0
d1,1,0.031963,4.600474,[58 48] ; [109  52],[66.29962547 39.70037453] ; [100.70037453  60.29962547],0
d4,1,0.035589,4.416667,[84 22] ; [141  18],[90. 16.] ; [135.  24.],0
b1,1,0.056256,3.644449,[35 71] ; [72 89],[42.47940075 63.52059925] ; [64.52059925 96.47940075],0
r1,1,0.083287,2.99957,[79 27] ; [134  27],[84.56179775 21.43820225] ; [128.43820225  32.56179775],0
a4,1,0.088238,2.906235,[45 61] ; [85 75],[51.80451128 54.19548872] ; [78.19548872 81.80451128],0
p5,1,0.090372,2.867737,[16 90] ; [ 38 123],[21.43820225 84.56179775] ; [ 32.56179775 128.43820225],0
a2,1,0.090654,2.862716,[20 86] ; [ 45 116],[25.80524345 80.19475655] ; [ 39.19475655 121.80524345],0
r2,1,0.093771,2.808411,[96  8] ; [155   5],[98.87878788  5.12121212] ; [152.12121212   7.87878788],0
a3,1,0.134596,2.238675,[72 34] ; [122  38],[77.30827068 28.69172932] ; [116.69172932  43.30827068],0
n1,1,0.157618,1.996928,[ 8 18] ; [13 13],[10.5 15.5] ; [10.5 15.5],0
u4,1,0.16372,1.939525,[  1 105] ; [  6 155],[  2.77902622 103.22097378] ; [  4.22097378 156.77902622],0
n2,1,0.183922,1.765643,[17  9] ; [22  5],[19.13207547  6.86792453] ; [19.86792453  7.13207547],0
d3,1,0.191247,1.707983,[71 35] ; [119  41],[75.71428571 30.28571429] ; [114.28571429  45.71428571],0
n3,1,0.198517,1.653254,[19  6] ; [16 11],[16.82692308  8.17307692] ; [18.17307692  8.82692308],0
p2,1,0.200908,1.635759,[94 12] ; [150  11],[96.86891386  9.13108614] ; [147.13108614  13.86891386],0
p7,1,0.248852,1.329737,[87 17] ; [140  18],[90.10687023 13.89312977] ; [136.89312977  21.10687023],0
a5,1,0.270819,1.212594,[76 30] ; [125  36],[79.79775281 26.20224719] ; [121.20224719  39.79775281],0
p10,1,0.275362,1.18984,[89 15] ; [144  16],[91.78787879 12.21212121] ; [141.21212121  18.78787879],0
a7,1,0.279281,1.170583,[80 26] ; [111  49],[76.11278195 29.88721805] ; [114.88721805  45.11278195],0
r4,1,0.327684,0.958027,[96 10] ; [151  10],[98.05992509  7.94007491] ; [148.94007491  12.05992509],0
b5,1,0.328286,0.955647,[65 41] ; [89 72],[61.13857678 44.86142322] ; [92.86142322 68.13857678],0
n4,1,0.34483,0.892393,[87 19] ; [139  22],[89.72284644 16.27715356] ; [136.27715356  24.72284644],0
v3,1,0.348319,0.87957,[41 65] ; [69 86],[44.6743295 61.3256705] ; [65.3256705 89.6743295],0
v4,1,0.388232,0.744473,[104   2] ; [155   6],[102.82397004   3.17602996] ; [156.17602996   4.82397004],0
b4,1,0.404829,0.693935,[66 40] ; [92 69],[62.72659176 43.27340824] ; [95.27340824 65.72659176],0
u1,1,0.522114,0.409716,[19 87] ; [ 34 127],[21.0411985 84.9588015] ; [ 31.9588015 129.0411985],0
r3,1,0.545492,0.365456,[102   4] ; [157   4],[102.82397004   3.17602996] ; [156.17602996   4.82397004],0
u3,1,0.571363,0.320407,[19 14] ; [25 14],[20.16666667 12.83333333] ; [23.83333333 15.16666667],0
p3,1,0.571941,0.319446,[68 38] ; [108  52],[70.13533835 35.86466165] ; [105.86466165  54.13533835],0
u2,1,0.624166,0.240056,[19 15] ; [24 15],[20.02739726 13.97260274] ; [22.97260274 16.02739726],0
p1,1,0.636065,0.223925,[13 93] ; [ 23 138],[14.29213483 91.70786517] ; [ 21.70786517 139.29213483],0
a1,1,0.655104,0.199526,[ 7 99] ; [ 13 148],[ 7.94007491 98.05992509] ; [ 12.05992509 148.94007491],0
p8,1,0.705241,0.143077,[76 28] ; [121  40],[77.31320755 26.68679245] ; [119.68679245  41.31320755],0
