Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,38.600271,[96  6] ; [22 22],[82.43835616 19.56164384] ; [35.56164384  8.43835616],1
s5,1,0.002926,8.852871,[49 47] ; [10 32],[41.04347826 54.95652174] ; [17.95652174 24.04347826],0
r2,1,0.004507,8.067443,[92  8] ; [32 11],[86.71328671 13.28671329] ; [37.28671329  5.71328671],0
b3,1,0.008979,6.826908,[33 32] ; [ 8 26],[26.91919192 38.08080808] ; [14.08080808 19.91919192],0
b2,1,0.008979,6.826908,[33 32] ; [ 8 26],[26.91919192 38.08080808] ; [14.08080808 19.91919192],0
v4,1,0.017831,5.612656,[96  6] ; [35  8],[92.15172414  9.84827586] ; [38.84827586  4.15172414],0
d5,1,0.021224,5.30831,[84 17] ; [29 15],[78.71034483 22.28965517] ; [34.28965517  9.71034483],0
r3,1,0.026287,4.937054,[97  5] ; [37  7],[93.61643836  8.38356164] ; [40.38356164  3.61643836],0
n4,1,0.026856,4.90002,[86 16] ; [30 14],[81.04109589 20.95890411] ; [34.95890411  9.04109589],0
v3,1,0.032429,4.575666,[48 52] ; [12 30],[42.25352113 57.74647887] ; [17.74647887 24.25352113],0
p8,1,0.035949,4.399543,[69 32] ; [22 22],[63.3862069 37.6137931] ; [27.6137931 16.3862069],0
n6,1,0.036636,4.367254,[87 15] ; [31 13],[82.43835616 19.56164384] ; [35.56164384  8.43835616],0
s3,1,0.041656,4.149108,[66 36] ; [20 23],[60.49655172 41.50344828] ; [25.50344828 17.49655172],0
d4,1,0.045881,3.985948,[82 19] ; [29 15],[77.31724138 23.68275862] ; [33.68275862 10.31724138],0
p10,1,0.057875,3.597266,[85 16] ; [31 13],[80.8 20.2] ; [35.2  8.8],0
s8,1,0.064068,3.428813,[61 41] ; [19 25],[55.89041096 46.10958904] ; [24.10958904 19.89041096],0
s6,1,0.065868,3.383107,[77 23] ; [26 16],[72.53521127 27.46478873] ; [30.46478873 11.53521127],0
s7,1,0.113846,2.5,[63 35] ; [21 21],[58.8 39.2] ; [25.2 16.8],0
b5,1,0.115362,2.479192,[39 63] ; [23 21],[43.31506849 58.68493151] ; [18.68493151 25.31506849],0
n1,1,0.11827,2.440087,[ 8 12] ; [10  5],[10.28571429  9.71428571] ; [7.71428571 7.28571429],0
b1,1,0.139207,2.186708,[49 53] ; [27 17],[53.09589041 48.90410959] ; [22.90410959 21.09589041],0
n5,1,0.140511,2.172351,[85 17] ; [32 12],[81.73972603 20.26027397] ; [35.26027397  8.73972603],0
d1,1,0.158684,1.986727,[57 45] ; [19 25],[53.09589041 48.90410959] ; [22.90410959 21.09589041],0
