Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.01044,6.558151,[ 2 66] ; [1 2],[ 2.87323944 65.12676056] ; [0.12676056 2.87323944],0
p6,1,0.08016,3.061662,[15 52] ; [2 1],[16.27142857 50.72857143] ; [0.72857143 2.27142857],0
s6,1,0.163162,1.94467,[19 47] ; [2 1],[20.08695652 45.91304348] ; [0.91304348 2.08695652],0
p1,1,0.163432,1.942183,[ 6 62] ; [1 2],[ 6.70422535 61.29577465] ; [0.29577465 2.70422535],0
a5,1,0.194927,1.679983,[21 47] ; [2 1],[22.02816901 45.97183099] ; [0.97183099 2.02816901],0
u2,1,0.243926,1.357759,[14 28] ; [2 1],[14.93333333 27.06666667] ; [1.06666667 1.93333333],0
p4,1,0.296446,1.090113,[25 43] ; [2 1],[25.85915493 42.14084507] ; [1.14084507 1.85915493],0
n4,1,0.352515,0.864383,[41 27] ; [1 2],[40.22535211 27.77464789] ; [1.77464789 1.22535211],0
b1,1,0.473767,0.513177,[31 37] ; [2 1],[31.6056338 36.3943662] ; [1.3943662 1.6056338],0
r4,1,0.505843,0.442657,[32 36] ; [2 1],[32.56338028 35.43661972] ; [1.43661972 1.56338028],0
b4,1,0.538596,0.378147,[33 35] ; [2 1],[33.52112676 34.47887324] ; [1.47887324 1.52112676],0
a6,1,0.538596,0.378147,[33 35] ; [2 1],[33.52112676 34.47887324] ; [1.47887324 1.52112676],0
n1,1,0.569399,0.323689,[ 7 16] ; [1 1],[ 7.36 15.64] ; [0.64 1.36],0
p7,1,0.572021,0.319312,[34 34] ; [2 1],[34.47887324 33.52112676] ; [1.52112676 1.47887324],0
s8,1,0.596643,0.280089,[14 54] ; [1 2],[14.36619718 53.63380282] ; [0.63380282 2.36619718],0
v2,1,0.720802,0.127725,[16 50] ; [1 2],[16.26086957 49.73913043] ; [0.73913043 2.26086957],0
n2,1,0.72701,0.121875,[15  9] ; [1 1],[14.76923077  9.23076923] ; [1.23076923 0.76923077],0
s7,1,0.745795,0.105098,[16 48] ; [1 2],[16.23880597 47.76119403] ; [0.76119403 2.23880597],0
b5,1,0.749267,0.102148,[39 29] ; [2 1],[39.26760563 28.73239437] ; [1.73239437 1.26760563],0
r2,1,0.757606,0.09525,[50 17] ; [2 1],[49.77142857 17.22857143] ; [2.22857143 0.77142857],0
d5,1,0.809616,0.058043,[27 40] ; [1 2],[26.8 40.2] ; [1.2 1.8],0
v1,1,0.838985,0.041287,[19 49] ; [1 2],[19.15492958 48.84507042] ; [0.84507042 2.15492958],0
s3,1,0.888991,0.019483,[25 42] ; [1 2],[24.88571429 42.11428571] ; [1.11428571 1.88571429],0
r3,1,0.897533,0.016584,[47 20] ; [2 1],[46.9 20.1] ; [2.1 0.9],0
p3,1,0.928414,0.008071,[21 47] ; [1 2],[21.07042254 46.92957746] ; [0.92957746 2.07042254],0
u3,1,0.931419,0.007406,[13 29] ; [1 2],[13.06666667 28.93333333] ; [0.93333333 2.06666667],0
n6,1,0.971672,0.001261,[46 22] ; [2 1],[45.97183099 22.02816901] ; [2.02816901 0.97183099],0
p2,1,0.971672,0.001261,[46 22] ; [2 1],[45.97183099 22.02816901] ; [2.02816901 0.97183099],0
