Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,70.37785,[52 82] ; [253  66],[90.22075055 43.77924945] ; [214.77924945 104.22075055],1
d3,1,0.0,53.012348,[60 74] ; [254  66],[92.6784141 41.3215859] ; [221.3215859  98.6784141],1
a2,1,4e-06,21.061741,[ 14 120] ; [ 99 222],[ 33.27912088 100.72087912] ; [ 79.72087912 241.27912088],1
b5,1,1.5e-05,18.711338,[62 72] ; [218 103],[82.46153846 51.53846154] ; [197.53846154 123.46153846],1
u1,1,2.3e-05,17.899113,[  9 125] ; [ 76 245],[ 25.03296703 108.96703297] ; [ 59.96703297 261.03296703],1
r4,1,0.000163,14.218634,[109  25] ; [299  22],[120.15824176  13.84175824] ; [287.84175824  33.15824176],1
d1,1,0.000512,12.069651,[62 72] ; [205 116],[78.63296703 55.36703297] ; [188.36703297 132.63296703],1
r1,1,0.002628,9.049581,[96 38] ; [267  51],[107.61504425  26.38495575] ; [255.38495575  62.61504425],0
r2,1,0.005813,7.607469,[122  11] ; [308   8],[127.37193764   5.62806236] ; [302.62806236  13.37193764],0
n6,1,0.008833,6.856276,[97 36] ; [266  52],[107.04878049  25.95121951] ; [255.95121951  62.04878049],0
d4,1,0.011591,6.37241,[100  32] ; [274  46],[109.22123894  22.77876106] ; [264.77876106  55.22123894],0
v4,1,0.015334,5.877644,[118  13] ; [307  13],[123.44789357   7.55210643] ; [301.55210643  18.44789357],0
v2,1,0.015513,5.857215,[60 68] ; [181 123],[71.40740741 56.59259259] ; [169.59259259 134.40740741],0
d5,1,0.020988,5.327806,[96 37] ; [262  58],[105.10816777  27.89183223] ; [252.89183223  67.10816777],0
p9,1,0.023475,5.132979,[103  30] ; [273  44],[111.12888889  21.87111111] ; [264.87111111  52.12888889],0
s6,1,0.024259,5.076033,[96 33] ; [266  52],[104.46979866  24.53020134] ; [257.53020134  60.46979866],0
r3,1,0.024997,5.024112,[124  10] ; [309   9],[128.36725664   5.63274336] ; [304.63274336  13.36725664],0
u3,1,0.03043,4.684815,[16 18] ; [62 29],[21.216 12.784] ; [56.784 34.216],0
p2,1,0.062812,3.461535,[104  29] ; [274  47],[110.73568282  22.26431718] ; [267.26431718  53.73568282],0
b1,1,0.074551,3.179871,[63 71] ; [122 199],[54.48351648 79.51648352] ; [130.51648352 190.48351648],0
s2,1,0.084071,2.984393,[96 38] ; [254  67],[103.07692308  30.92307692] ; [246.92307692  74.07692308],0
p4,1,0.085366,2.959649,[66 67] ; [187 133],[74.2803532 58.7196468] ; [178.7196468 141.2803532],0
a5,1,0.09774,2.742036,[90 44] ; [240  81],[97.18681319 36.81318681] ; [232.81318681  88.18681319],0
b4,1,0.136125,2.221227,[73 61] ; [199 122],[80.10549451 53.89450549] ; [191.89450549 129.10549451],0
p10,1,0.150785,2.064295,[101  31] ; [262  56],[106.48  25.52] ; [256.52  61.48],0
b3,1,0.16399,1.937042,[38 53] ; [ 59 119],[32.81412639 58.18587361] ; [ 64.18587361 113.81412639],0
b2,1,0.16399,1.937042,[38 53] ; [ 59 119],[32.81412639 58.18587361] ; [ 64.18587361 113.81412639],0
p12,1,0.183152,1.771858,[  6 125] ; [ 26 294],[  9.29490022 121.70509978] ; [ 22.70509978 297.29490022],0
s7,1,0.221811,1.492618,[82 44] ; [181 127],[76.35483871 49.64516129] ; [186.64516129 121.35483871],0
n1,1,0.273396,1.199627,[18 19] ; [24 40],[15.38613861 21.61386139] ; [26.61386139 37.38613861],0
n2,1,0.291625,1.112104,[32  6] ; [49 16],[29.88349515  8.11650485] ; [51.11650485 13.88349515],0
s5,1,0.334767,0.930369,[53 75] ; [112 195],[48.55172414 79.44827586] ; [116.44827586 190.55172414],0
s8,1,0.377517,0.778773,[76 58] ; [167 153],[71.72246696 62.27753304] ; [171.27753304 148.72246696],0
a3,1,0.393135,0.729224,[100  33] ; [228  92],[96.30022075 36.69977925] ; [231.69977925  88.30022075],0
a8,1,0.399364,0.710241,[ 16 111] ; [ 47 251],[ 18.82588235 108.17411765] ; [ 44.17411765 253.82588235],0
u4,1,0.406524,0.688944,[  2 132] ; [  9 312],[  3.23956044 130.76043956] ; [  7.76043956 313.23956044],0
u2,1,0.409491,0.680279,[18 16] ; [55 35],[20.01612903 13.98387097] ; [52.98387097 37.01612903],0
a4,1,0.427512,0.629574,[63 70] ; [139 182],[59.17621145 73.82378855] ; [142.82378855 178.17621145],0
p1,1,0.45082,0.568589,[ 10 123] ; [ 18 301],[  8.23893805 124.76106195] ; [ 19.76106195 299.23893805],0
n3,1,0.458537,0.549463,[26 11] ; [50 15],[27.56862745  9.43137255] ; [48.43137255 16.56862745],0
a1,1,0.470249,0.521391,[  7 127] ; [ 12 309],[  5.5956044 128.4043956] ; [ 13.4043956 307.5956044],0
v1,1,0.470917,0.519822,[70 61] ; [153 155],[66.54441913 64.45558087] ; [156.45558087 151.54441913],0
s1,1,0.49149,0.473262,[  4 128] ; [ 14 302],[  5.30357143 126.69642857] ; [ 12.69642857 303.30357143],0
s4,1,0.504498,0.445461,[34 99] ; [ 72 246],[ 31.2594235 101.7405765] ; [ 74.7405765 243.2594235],0
p8,1,0.508615,0.436915,[59 73] ; [153 165],[62.18666667 69.81333333] ; [149.81333333 168.18666667],0
n5,1,0.549717,0.357824,[95 37] ; [239  81],[97.53982301 34.46017699] ; [236.46017699  83.53982301],0
d2,1,0.577771,0.309852,[64 70] ; [162 158],[66.70484581 67.29515419] ; [159.29515419 160.70484581],0
p3,1,0.726306,0.12253,[65 69] ; [149 170],[63.30242826 70.69757174] ; [150.69757174 168.30242826],0
p7,1,0.762358,0.091437,[85 45] ; [198 112],[83.61363636 46.38636364] ; [199.38636364 110.61363636],0
v3,1,0.820843,0.051284,[48 83] ; [116 191],[49.05022831 81.94977169] ; [114.94977169 192.05022831],0
p11,1,0.845409,0.038017,[103  31] ; [244  77],[102.19340659  31.80659341] ; [244.80659341  76.19340659],0
p6,1,0.847704,0.036883,[44 86] ; [111 208],[44.87750557 85.12249443] ; [110.12249443 208.87750557],0
n4,1,0.887571,0.019988,[101  32] ; [241  79],[100.41059603  32.58940397] ; [241.58940397  78.41059603],0
