Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a4,1,0.0,38.072317,[127 111] ; [17 83],[101.3964497 136.6035503] ; [42.6035503 57.3964497],1
d2,1,0.0,34.98515,[130 106] ; [20 80],[105.35714286 130.64285714] ; [44.64285714 55.35714286],1
a3,1,0.0,32.769359,[185  53] ; [46 54],[162.65680473  75.34319527] ; [68.34319527 31.65680473],1
d1,1,0.0,29.624518,[153  85] ; [32 68],[130.26627219 107.73372781] ; [54.73372781 45.26627219],1
d5,1,3e-06,21.571724,[199  38] ; [60 39],[182.6875  54.3125] ; [76.3125 22.6875],1
d4,1,4e-06,21.049081,[204  33] ; [64 36],[188.47477745  48.52522255] ; [79.52522255 20.47477745],1
a6,1,1e-05,19.577024,[181  56] ; [52 48],[163.86053412  73.13946588] ; [69.13946588 30.86053412],1
n4,1,1.1e-05,19.351424,[189  49] ; [56 44],[172.5147929  65.4852071] ; [72.4852071 27.5147929],1
r1,1,0.000237,13.513593,[188  49] ; [60 40],[174.40949555  62.59050445] ; [73.59050445 26.40949555],1
u1,1,0.000291,13.124625,[ 46 192] ; [ 4 96],[ 35.20710059 202.79289941] ; [14.79289941 85.20710059],1
p3,1,0.000927,10.967213,[118 120] ; [30 70],[104.21301775 133.78698225] ; [43.78698225 56.21301775],1
v2,1,0.001118,10.621127,[111 118] ; [27 67],[ 97.83900929 131.16099071] ; [40.16099071 53.83900929],0
s7,1,0.002122,9.44116,[118 108] ; [33 65],[105.32716049 120.67283951] ; [45.67283951 52.32716049],0
s6,1,0.002205,9.370322,[159  74] ; [50 49],[146.67771084  86.32228916] ; [62.32228916 36.67771084],0
p4,1,0.002844,8.905262,[138  99] ; [40 59],[125.55357143 111.44642857] ; [52.44642857 46.55357143],0
b3,1,0.010747,6.506695,[49 85] ; [ 8 40],[41.96703297 92.03296703] ; [15.03296703 32.96703297],0
b2,1,0.010747,6.506695,[49 85] ; [ 8 40],[41.96703297 92.03296703] ; [15.03296703 32.96703297],0
v3,1,0.012612,6.22269,[ 73 159] ; [17 78],[ 63.85321101 168.14678899] ; [26.14678899 68.85321101],0
p10,1,0.017855,5.610307,[212  25] ; [79 20],[205.25892857  31.74107143] ; [85.74107143 13.25892857],0
p7,1,0.023709,5.115829,[151  85] ; [48 47],[141.88519637  94.11480363] ; [57.11480363 37.88519637],0
d3,1,0.02694,4.894628,[174  63] ; [60 38],[165.54626866  71.45373134] ; [68.45373134 29.54626866],0
s8,1,0.027324,4.870238,[ 99 138] ; [29 71],[ 90.01780415 146.98219585] ; [37.98219585 62.01780415],0
n6,1,0.031971,4.600038,[203  34] ; [76 24],[196.21068249  40.78931751] ; [82.78931751 17.21068249],0
r4,1,0.034123,4.488508,[213  25] ; [81 19],[207.01775148  30.98224852] ; [86.98224852 13.01775148],0
n3,1,0.075109,3.167677,[53 13] ; [19 11],[49.5 16.5] ; [22.5  7.5],0
p5,1,0.109303,2.564274,[ 25 213] ; [ 5 94],[ 21.18694362 216.81305638] ; [ 8.81305638 90.18694362],0
s5,1,0.127247,2.325772,[ 74 154] ; [23 73],[ 68.25925926 159.74074074] ; [28.74074074 67.25925926],0
r3,1,0.15459,2.026369,[226  10] ; [91  8],[223.31940299  12.68059701] ; [93.68059701  5.31940299],0
p6,1,0.207829,1.586482,[ 81 155] ; [27 72],[ 76.08358209 159.91641791] ; [31.91641791 67.08358209],0
p12,1,0.222301,1.489455,[ 18 219] ; [ 4 96],[ 15.47181009 221.52818991] ; [ 6.52818991 93.47181009],0
b4,1,0.250206,1.322152,[129 109] ; [61 39],[133.78698225 104.21301775] ; [56.21301775 43.78698225],0
r2,1,0.264244,1.246384,[216  17] ; [89 11],[213.40840841  19.59159159] ; [91.59159159  8.40840841],0
a7,1,0.314219,1.01286,[174  64] ; [67 32],[170.20178042  67.79821958] ; [70.79821958 28.20178042],0
n5,1,0.317,1.001286,[165  70] ; [64 35],[161.12275449  73.87724551] ; [67.87724551 31.12275449],0
a1,1,0.318089,0.99679,[ 10 228] ; [ 2 98],[  8.44970414 229.55029586] ; [ 3.55029586 96.44970414],0
b5,1,0.401345,0.704292,[131 107] ; [60 40],[134.49112426 103.50887574] ; [56.50887574 43.49112426],0
u3,1,0.438586,0.599979,[26 25] ; [23 30],[24.02884615 26.97115385] ; [24.97115385 28.02884615],0
s2,1,0.494822,0.466025,[115 122] ; [44 55],[112.15178571 124.84821429] ; [46.84821429 52.15178571],0
n1,1,0.510052,0.433961,[24 41] ; [ 9 21],[22.57894737 42.42105263] ; [10.42105263 19.57894737],0
p2,1,0.545159,0.366061,[198  39] ; [80 19],[196.08928571  40.91071429] ; [81.91071429 17.08928571],0
v4,1,0.568911,0.324508,[221  15] ; [91  8],[219.79701493  16.20298507] ; [92.20298507  6.79701493],0
n2,1,0.577233,0.310729,[47 19] ; [23  7],[48.125 17.875] ; [21.875  8.125],0
u2,1,0.62019,0.245601,[29 23] ; [27 26],[27.73333333 24.26666667] ; [28.26666667 24.73333333],0
s3,1,0.651066,0.204559,[134 102] ; [53 45],[132.13173653 103.86826347] ; [54.86826347 43.13173653],0
p11,1,0.704768,0.143559,[186  52] ; [80 20],[187.30177515  50.69822485] ; [78.69822485 21.30177515],0
p1,1,0.764739,0.089559,[ 17 221] ; [ 8 91],[ 17.65578635 220.34421365] ; [ 7.34421365 91.65578635],0
b1,1,0.785479,0.074085,[ 82 156] ; [36 64],[ 83.0887574 154.9112426] ; [34.9112426 65.0887574],0
a8,1,0.840827,0.040335,[ 27 191] ; [11 84],[ 26.46645367 191.53354633] ; [11.53354633 83.46645367],0
s4,1,0.842754,0.039351,[ 48 189] ; [21 78],[ 48.66964286 188.33035714] ; [20.33035714 78.66964286],0
p8,1,0.863639,0.029496,[112 124] ; [48 51],[112.71641791 123.28358209] ; [47.28358209 51.71641791],0
u4,1,0.886411,0.020405,[  2 236] ; [ 1 99],[  2.11242604 235.88757396] ; [ 0.88757396 99.11242604],0
s1,1,0.921861,0.009622,[  9 227] ; [ 4 95],[  9.15820896 226.84179104] ; [ 3.84179104 95.15820896],0
