Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,43.000641,[93 12] ; [15 27],[77.14285714 27.85714286] ; [30.85714286 11.14285714],1
s6,1,0.0,27.322747,[75 28] ; [10 30],[61.22377622 41.77622378] ; [23.77622378 16.22377622],1
v4,1,7e-06,20.132389,[96  8] ; [26 16],[86.90410959 17.09589041] ; [35.09589041  6.90410959],1
r3,1,7e-06,20.074133,[88 15] ; [21 21],[77.42758621 25.57241379] ; [31.57241379 10.42758621],1
s8,1,8e-06,19.895173,[51 53] ; [ 4 38],[39.17808219 64.82191781] ; [15.82191781 26.17808219],1
d4,1,1.2e-05,19.122618,[84 19] ; [19 23],[73.16551724 29.83448276] ; [29.83448276 12.16551724],1
a3,1,5.7e-05,16.193467,[79 23] ; [18 24],[68.70833333 33.29166667] ; [28.29166667 13.70833333],1
s7,1,0.000103,15.072759,[55 41] ; [ 8 31],[44.8 51.2] ; [18.2 20.8],1
d5,1,0.000499,12.121259,[84 20] ; [22 20],[75.50684932 28.49315068] ; [30.49315068 11.50684932],1
r2,1,0.001328,10.302756,[99  5] ; [31  9],[93.88888889 10.11111111] ; [36.11111111  3.88888889],0
s2,1,0.001375,10.239513,[55 49] ; [10 32],[46.30136986 57.69863014] ; [18.69863014 23.30136986],0
a7,1,0.00295,8.838186,[77 28] ; [20 22],[69.28571429 35.71428571] ; [27.71428571 14.28571429],0
n6,1,0.002994,8.811305,[86 18] ; [25 17],[79.06849315 24.93150685] ; [31.93150685 10.06849315],0
d1,1,0.00345,8.552727,[58 47] ; [12 30],[50. 55.] ; [20. 22.],0
p2,1,0.007184,7.226454,[74 30] ; [20 22],[66.95890411 37.04109589] ; [27.04109589 14.95890411],0
s5,1,0.007808,7.076889,[36 65] ; [ 5 34],[29.57857143 71.42142857] ; [11.42142857 27.57857143],0
a5,1,0.009125,6.798234,[74 31] ; [20 22],[67.14285714 37.85714286] ; [26.85714286 15.14285714],0
u3,1,0.009312,6.761988,[16 10] ; [ 6 18],[11.44 14.56] ; [10.56 13.44],0
d3,1,0.009362,6.752341,[70 34] ; [18 23],[63.11724138 40.88275862] ; [24.88275862 16.11724138],0
p10,1,0.013392,6.116542,[63 39] ; [16 25],[56.34965035 45.65034965] ; [22.65034965 18.34965035],0
p6,1,0.014288,6.00218,[39 63] ; [ 7 34],[32.81118881 69.18881119] ; [13.18881119 27.81118881],0
p4,1,0.024516,5.057754,[53 50] ; [13 29],[46.88275862 56.11724138] ; [19.11724138 22.88275862],0
v2,1,0.026271,4.938118,[48 54] ; [11 30],[42.08391608 59.91608392] ; [16.91608392 24.08391608],0
b4,1,0.02828,4.810909,[61 44] ; [16 26],[55. 50.] ; [22. 20.],0
p7,1,0.032149,4.590533,[53 47] ; [14 28],[47.18309859 52.81690141] ; [19.81690141 22.18309859],0
v1,1,0.040546,4.194878,[52 53] ; [13 29],[46.42857143 58.57142857] ; [18.57142857 23.42857143],0
v3,1,0.040596,4.192792,[40 62] ; [ 9 33],[34.70833333 67.29166667] ; [14.29166667 27.70833333],0
p8,1,0.043517,4.075207,[38 65] ; [ 8 33],[32.90277778 70.09722222] ; [13.09722222 27.90277778],0
p3,1,0.046072,3.978954,[43 61] ; [10 32],[37.75342466 66.24657534] ; [15.24657534 26.75342466],0
p9,1,0.050378,3.828842,[71 32] ; [20 19],[66.00704225 36.99295775] ; [24.99295775 14.00704225],0
u1,1,0.10089,2.691418,[22 83] ; [ 4 38],[18.57142857 86.42857143] ; [ 7.42857143 34.57142857],0
a4,1,0.104407,2.636908,[51 53] ; [14 27],[46.62068966 57.37931034] ; [18.37931034 22.62068966],0
s3,1,0.116897,2.458412,[57 47] ; [17 25],[52.71232877 51.28767123] ; [21.28767123 20.71232877],0
