Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,44.103976,[69 51] ; [ 1 48],[49.70414201 70.29585799] ; [20.29585799 28.70414201],1
d3,1,0.0,37.737205,[85 35] ; [ 9 39],[67.14285714 52.85714286] ; [26.85714286 21.14285714],1
d5,1,0.0,27.670588,[99 21] ; [20 28],[85. 35.] ; [34. 14.],1
a5,1,4.6e-05,16.625516,[78 42] ; [15 34],[66.03550296 53.96449704] ; [26.96449704 22.03550296],1
a3,1,6.7e-05,15.904785,[81 38] ; [17 32],[69.41666667 49.58333333] ; [28.58333333 20.41666667],1
v2,1,0.000465,12.251762,[59 58] ; [10 38],[48.92727273 68.07272727] ; [20.07272727 27.92727273],1
v3,1,0.000852,11.123954,[46 72] ; [ 6 42],[36.96385542 81.03614458] ; [15.03614458 32.96385542],1
s6,1,0.001409,10.194536,[72 45] ; [16 31],[62.7804878 54.2195122] ; [25.2195122 21.7804878],0
a4,1,0.018325,5.564831,[44 75] ; [ 9 40],[37.54166667 81.45833333] ; [15.45833333 33.54166667],0
d2,1,0.019308,5.473365,[49 69] ; [11 38],[42.39520958 75.60479042] ; [17.60479042 31.39520958],0
v1,1,0.019408,5.464408,[53 62] ; [13 36],[46.2804878 68.7195122] ; [19.7195122 29.2804878],0
a7,1,0.022229,5.227765,[78 42] ; [22 26],[71.42857143 48.57142857] ; [28.57142857 19.42857143],0
s5,1,0.033713,4.509198,[34 77] ; [ 7 41],[28.62264151 82.37735849] ; [12.37735849 35.62264151],0
s2,1,0.043965,4.057922,[57 63] ; [15 34],[51.12426036 68.87573964] ; [20.87573964 28.12426036],0
b2,1,0.052387,3.763366,[30 41] ; [ 6 22],[25.81818182 45.18181818] ; [10.18181818 17.81818182],0
b3,1,0.052387,3.763366,[30 41] ; [ 6 22],[25.81818182 45.18181818] ; [10.18181818 17.81818182],0
p11,1,0.101203,2.686489,[93 27] ; [32 17],[88.75739645 31.24260355] ; [36.24260355 12.75739645],0
p5,1,0.102663,2.663681,[ 15 104] ; [ 2 46],[ 12.11377246 106.88622754] ; [ 4.88622754 43.11377246],0
a2,1,0.12646,2.335434,[ 14 106] ; [ 2 47],[ 11.36094675 108.63905325] ; [ 4.63905325 44.36094675],0
s7,1,0.181765,1.783133,[45 69] ; [13 33],[41.325 72.675] ; [16.675 29.325],0
u2,1,0.188185,1.731771,[19 19] ; [11 21],[16.28571429 21.71428571] ; [13.71428571 18.28571429],0
p6,1,0.197457,1.661081,[41 75] ; [12 36],[37.48780488 78.51219512] ; [15.51219512 32.48780488],0
a6,1,0.210987,1.564639,[69 51] ; [23 26],[65.32544379 54.67455621] ; [26.67455621 22.32544379],0
p4,1,0.234764,1.411765,[63 56] ; [21 28],[59.5 59.5] ; [24.5 24.5],0
n4,1,0.235359,1.408176,[87 33] ; [31 18],[83.78698225 36.21301775] ; [34.21301775 14.78698225],0
s8,1,0.258383,1.2774,[40 80] ; [12 37],[36.92307692 83.07692308] ; [15.07692308 33.92307692],0
n3,1,0.272254,1.205357,[25 15] ; [11  3],[26.66666667 13.33333333] ; [9.33333333 4.66666667],0
p10,1,0.335991,0.925667,[89 29] ; [32 15],[86.53333333 31.46666667] ; [34.46666667 12.53333333],0
n1,1,0.346703,0.885487,[14 26] ; [ 3 11],[12.59259259 27.40740741] ; [4.40740741 9.59259259],0
r3,1,0.396784,0.71805,[108  12] ; [41  7],[106.42857143  13.57142857] ; [42.57142857  5.42857143],0
p7,1,0.406875,0.687912,[58 60] ; [27 21],[60.42168675 57.57831325] ; [24.57831325 23.42168675],0
p9,1,0.425365,0.635446,[96 21] ; [36 11],[94.17073171 22.82926829] ; [37.82926829  9.17073171],0
n2,1,0.441105,0.593407,[30 10] ; [9 5],[28.88888889 11.11111111] ; [10.11111111  3.88888889],0
r2,1,0.448927,0.573359,[95 20] ; [38 11],[93.26219512 21.73780488] ; [39.73780488  9.26219512],0
s4,1,0.456214,0.555168,[21 99] ; [11 38],[22.72189349 97.27810651] ; [ 9.27810651 39.72189349],0
u3,1,0.474406,0.511696,[15 23] ; [10 22],[13.57142857 24.42857143] ; [11.42857143 20.57142857],0
b4,1,0.517178,0.419517,[75 45] ; [28 21],[73.13609467 46.86390533] ; [29.86390533 19.13609467],0
p1,1,0.536632,0.381818,[ 11 109] ; [ 3 45],[ 10. 110.] ; [ 4. 44.],0
s3,1,0.551397,0.354821,[51 68] ; [23 25],[52.73053892 66.26946108] ; [21.26946108 26.73053892],0
p3,1,0.551417,0.354784,[55 65] ; [20 29],[53.25443787 66.74556213] ; [21.74556213 27.25443787],0
p8,1,0.557939,0.343286,[54 64] ; [20 29],[52.28742515 65.71257485] ; [21.71257485 27.28742515],0
