Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,26.583934,[17  5] ; [ 4 33],[ 7.83050847 14.16949153] ; [13.16949153 23.83050847],1
s8,1,7.5e-05,15.67886,[13  9] ; [ 4 33],[ 6.33898305 15.66101695] ; [10.66101695 26.33898305],1
s7,1,0.057753,3.600773,[ 9 12] ; [ 7 29],[ 5.89473684 15.10526316] ; [10.10526316 25.89473684],0
p8,1,0.063098,3.454027,[ 5 16] ; [18 19],[ 8.32758621 12.67241379] ; [14.67241379 22.32758621],0
p6,1,0.064374,3.420936,[ 2 20] ; [11 26],[ 4.84745763 17.15254237] ; [ 8.15254237 28.84745763],0
n2,1,0.086673,2.935101,[9 1] ; [10  7],[7.03703704 2.96296296] ; [11.96296296  5.03703704],0
a4,1,0.112717,2.515715,[ 5 17] ; [ 3 34],[ 2.98305085 19.01694915] ; [ 5.01694915 31.98305085],0
r4,1,0.11282,2.514266,[18  4] ; [23 14],[15.28813559  6.71186441] ; [25.71186441 11.28813559],0
u2,1,0.138011,2.2,[3 8] ; [12 10],[5. 6.] ; [10. 12.],0
s6,1,0.144559,2.128741,[12 10] ; [13 24],[ 9.3220339 12.6779661] ; [15.6779661 21.3220339],0
d2,1,0.162055,1.954942,[ 7 15] ; [ 6 31],[ 4.84745763 17.15254237] ; [ 8.15254237 28.84745763],0
a5,1,0.180918,1.790067,[11 11] ; [12 25],[ 8.57627119 13.42372881] ; [14.42372881 22.57627119],0
b1,1,0.188214,1.731541,[ 8 14] ; [20 17],[10.44067797 11.55932203] ; [17.55932203 19.44067797],0
v1,1,0.323449,0.974948,[ 8 14] ; [ 9 28],[ 6.33898305 15.66101695] ; [10.66101695 26.33898305],0
p4,1,0.360614,0.835755,[11 11] ; [14 23],[ 9.3220339 12.6779661] ; [15.6779661 21.3220339],0
d3,1,0.390469,0.73748,[ 3 19] ; [ 8 27],[ 4.24561404 17.75438596] ; [ 6.75438596 28.24561404],0
d5,1,0.407048,0.687407,[11 11] ; [14 22],[ 9.48275862 12.51724138] ; [15.51724138 20.48275862],0
n5,1,0.407048,0.687407,[11 11] ; [14 22],[ 9.48275862 12.51724138] ; [15.51724138 20.48275862],0
s5,1,0.423876,0.639543,[ 4 18] ; [ 4 33],[ 2.98305085 19.01694915] ; [ 5.01694915 31.98305085],0
p7,1,0.437333,0.603269,[13  8] ; [19 18],[11.5862069  9.4137931] ; [20.4137931 16.5862069],0
r3,1,0.439488,0.597618,[20  2] ; [31  6],[19.01694915  2.98305085] ; [31.98305085  5.01694915],0
r2,1,0.446316,0.57999,[19  3] ; [29  8],[17.89830508  4.10169492] ; [30.10169492  6.89830508],0
a3,1,0.47912,0.500866,[11 11] ; [15 22],[ 9.69491525 12.30508475] ; [16.30508475 20.69491525],0
a6,1,0.47912,0.500866,[11 11] ; [15 22],[ 9.69491525 12.30508475] ; [16.30508475 20.69491525],0
n6,1,0.502872,0.448869,[15  7] ; [22 15],[13.79661017  8.20338983] ; [23.20338983 13.79661017],0
p2,1,0.514149,0.425614,[13  8] ; [26 11],[14.12068966  6.87931034] ; [24.87931034 12.12068966],0
s4,1,0.534617,0.385607,[ 5 17] ; [ 6 31],[ 4.10169492 17.89830508] ; [ 6.89830508 30.10169492],0
p1,1,0.551926,0.353878,[ 2 19] ; [ 2 35],[ 1.44827586 19.55172414] ; [ 2.55172414 34.44827586],0
s1,1,0.586075,0.296516,[ 2 20] ; [ 2 35],[ 1.49152542 20.50847458] ; [ 2.50847458 34.49152542],0
p9,1,0.628322,0.234343,[16  6] ; [24 12],[15.17241379  6.82758621] ; [24.82758621 11.17241379],0
v4,1,0.653965,0.200938,[19  2] ; [32  5],[18.46551724  2.53448276] ; [32.53448276  4.46551724],0
b5,1,0.661298,0.191951,[10 12] ; [19 18],[10.81355932 11.18644068] ; [18.18644068 18.81355932],0
n1,1,0.694176,0.154602,[2 7] ; [ 5 12],[2.42307692 6.57692308] ; [ 4.57692308 12.42307692],0
a2,1,0.705262,0.143056,[ 1 21] ; [ 1 36],[ 0.74576271 21.25423729] ; [ 1.25423729 35.74576271],0
b4,1,0.71185,0.136436,[10 12] ; [15 22],[ 9.3220339 12.6779661] ; [15.6779661 21.3220339],0
p10,1,0.71632,0.132046,[13  8] ; [24 12],[13.63157895  7.36842105] ; [23.36842105 12.63157895],0
r1,1,0.762991,0.090936,[11 11] ; [17 20],[10.44067797 11.55932203] ; [17.55932203 19.44067797],0
a7,1,0.777447,0.07989,[12 10] ; [21 15],[12.51724138  9.48275862] ; [20.48275862 15.51724138],0
u3,1,0.805453,0.060662,[5 6] ; [11 11],[5.33333333 5.66666667] ; [10.66666667 11.33333333],0
a8,1,0.809578,0.058067,[ 2 18] ; [ 3 34],[ 1.75438596 18.24561404] ; [ 3.24561404 33.75438596],0
p3,1,0.840301,0.040606,[ 6 16] ; [11 26],[ 6.33898305 15.66101695] ; [10.66101695 26.33898305],0
v2,1,0.872859,0.025609,[ 8 14] ; [12 23],[ 7.71929825 14.28070175] ; [12.28070175 22.71929825],0
p11,1,0.924073,0.009083,[14  8] ; [24 13],[14.16949153  7.83050847] ; [23.83050847 13.16949153],0
v3,1,0.934675,0.006718,[ 3 18] ; [ 5 32],[ 2.89655172 18.10344828] ; [ 5.10344828 31.89655172],0
