Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,70.32757,[57  9] ; [17 74],[31.10828025 34.89171975] ; [42.89171975 48.10828025],1
s6,1,0.0,30.744976,[55 11] ; [36 56],[38.01265823 27.98734177] ; [52.98734177 39.01265823],1
s8,1,0.0,27.968536,[37 29] ; [15 78],[21.58490566 44.41509434] ; [30.41509434 62.58490566],1
s5,1,8e-06,19.892359,[32 31] ; [16 77],[19.38461538 43.61538462] ; [28.61538462 64.38461538],1
s7,1,0.000302,13.058735,[31 33] ; [19 72],[20.64516129 43.35483871] ; [29.35483871 61.64516129],1
s4,1,0.000486,12.169301,[23 43] ; [11 82],[14.11320755 51.88679245] ; [19.88679245 73.11320755],1
p6,1,0.004833,7.940816,[25 41] ; [16 74],[17.34615385 48.65384615] ; [23.65384615 66.34615385],0
p10,1,0.018501,5.548077,[57  8] ; [67 26],[51.01265823 13.98734177] ; [72.98734177 20.01265823],0
r3,1,0.036712,4.363746,[65  1] ; [84  9],[61.8490566  4.1509434] ; [87.1509434  5.8490566],0
d1,1,0.038936,4.263644,[35 31] ; [34 59],[28.64150943 37.35849057] ; [40.35849057 52.64150943],0
a6,1,0.089695,2.879837,[47 19] ; [54 39],[41.9245283 24.0754717] ; [59.0754717 33.9245283],0
p12,1,0.100367,2.69971,[ 5 61] ; [ 2 91],[ 2.90566038 63.09433962] ; [ 4.09433962 88.90566038],0
n3,1,0.12008,2.416283,[12  9] ; [24  7],[14.53846154  6.46153846] ; [21.46153846  9.53846154],0
r2,1,0.145267,2.121255,[61  5] ; [78 14],[58.06329114  7.93670886] ; [80.93670886 11.06329114],0
p4,1,0.159136,1.982421,[34 32] ; [37 55],[29.65822785 36.34177215] ; [41.34177215 50.65822785],0
v4,1,0.16133,1.961715,[62  3] ; [82 10],[59.61783439  5.38216561] ; [84.38216561  7.61783439],0
a8,1,0.208066,1.584829,[ 6 54] ; [ 4 82],[ 4.10958904 55.89041096] ; [ 5.89041096 80.10958904],0
u3,1,0.214847,1.538462,[18  8] ; [21 18],[15.6 10.4] ; [23.4 15.6],0
