Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.000292,13.117905,[23 24] ; [23  2],[30.02777778 16.97222222] ; [15.97222222  9.02777778],1
v4,1,0.001629,9.926471,[28 22] ; [23  2],[34. 16.] ; [17.  8.],0
p7,1,0.012419,6.25,[15 35] ; [15 10],[20. 30.] ; [10. 15.],0
p3,1,0.055061,3.680251,[11 38] ; [11 14],[14.56756757 34.43243243] ; [ 7.43243243 17.56756757],0
p6,1,0.087312,2.923254,[ 8 40] ; [ 8 15],[10.81690141 37.18309859] ; [ 5.18309859 17.81690141],0
v3,1,0.089968,2.874943,[ 8 42] ; [ 8 16],[10.81081081 39.18918919] ; [ 5.18918919 18.81081081],0
v1,1,0.090655,2.862698,[14 33] ; [ 3 22],[11.09722222 35.90277778] ; [ 5.90277778 19.09722222],0
p4,1,0.09432,2.799054,[15 35] ; [12 12],[18.24324324 31.75675676] ; [ 8.75675676 15.24324324],0
n5,1,0.101707,2.678571,[30 20] ; [10 15],[26.66666667 23.33333333] ; [13.33333333 11.66666667],0
u2,1,0.104277,2.638879,[ 6 17] ; [6 5],[ 8.11764706 14.88235294] ; [3.88235294 7.11764706],0
n6,1,0.116542,2.463189,[26 23] ; [18  7],[29.13513514 19.86486486] ; [14.86486486 10.13513514],0
a1,1,0.131668,2.272727,[ 8 42] ; [ 1 24],[ 6. 44.] ; [ 3. 22.],0
u3,1,0.134435,2.24053,[ 5 19] ; [5 6],[ 6.85714286 17.14285714] ; [3.14285714 7.85714286],0
b1,1,0.138769,2.191558,[31 19] ; [11 14],[28. 22.] ; [14. 11.],0
a5,1,0.138769,2.191558,[25 25] ; [ 8 17],[22. 28.] ; [11. 14.],0
p9,1,0.161422,1.960851,[14 34] ; [11 13],[16.66666667 31.33333333] ; [ 8.33333333 15.66666667],0
p2,1,0.191379,1.70697,[22 28] ; [15 10],[24.66666667 25.33333333] ; [12.33333333 12.66666667],0
s8,1,0.229766,1.442308,[ 5 45] ; [ 5 20],[ 6.66666667 43.33333333] ; [ 3.33333333 21.66666667],0
n3,1,0.248983,1.329003,[14 11] ; [7 2],[15.44117647  9.55882353] ; [5.55882353 3.44117647],0
a2,1,0.261556,1.260504,[ 6 44] ; [ 1 24],[ 4.66666667 45.33333333] ; [ 2.33333333 22.66666667],0
s3,1,0.34979,0.874221,[15 34] ; [10 14],[16.78082192 32.21917808] ; [ 8.21917808 15.78082192],0
