Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,81.818023,[198  98] ; [ 5 65],[164.17486339 131.82513661] ; [38.82513661 31.17486339],1
d4,1,0.0,34.285271,[256  40] ; [39 31],[238.57923497  57.42076503] ; [56.42076503 13.57923497],1
a5,1,5e-06,20.971104,[232  64] ; [36 34],[216.7431694  79.2568306] ; [51.2568306 18.7431694],1
d3,1,4.1e-05,16.840479,[215  81] ; [33 37],[200.56830601  95.43169399] ; [47.43169399 22.56830601],1
a4,1,4.2e-05,16.79871,[135 160] ; [13 56],[119.94505495 175.05494505] ; [28.05494505 40.94505495],1
d2,1,4.4e-05,16.686084,[152 144] ; [17 53],[136.67759563 159.32240437] ; [32.32240437 37.67759563],1
a3,1,4.6e-05,16.590384,[220  76] ; [34 35],[205.98356164  90.01643836] ; [48.01643836 20.98356164],1
r1,1,0.000206,13.779832,[249  44] ; [46 24],[238.11294766  54.88705234] ; [56.88705234 13.11294766],1
a7,1,0.001653,9.899268,[228  68] ; [41 29],[217.55191257  78.44808743] ; [51.44808743 18.55191257],0
a2,1,0.002233,9.3473,[ 81 215] ; [ 7 63],[ 71.16939891 224.83060109] ; [16.83060109 53.16939891],0
u1,1,0.003365,8.598117,[ 61 235] ; [ 4 66],[ 52.56830601 243.43169399] ; [12.43169399 57.56830601],0
v2,1,0.005218,7.802122,[163 116] ; [26 40],[152.84347826 126.15652174] ; [36.15652174 29.84347826],0
r3,1,0.00913,6.797314,[284  11] ; [62  8],[279.64383562  15.35616438] ; [66.35616438  3.64383562],0
r2,1,0.017308,5.664857,[278  15] ; [60  9],[273.57458564  19.42541436] ; [64.42541436  4.57458564],0
s8,1,0.048302,3.899437,[152 142] ; [27 43],[144.57692308 149.42307692] ; [34.42307692 35.57692308],0
n6,1,0.050273,3.832339,[251  43] ; [53 17],[245.53846154  48.46153846] ; [58.46153846 11.53846154],0
r4,1,0.050464,3.825965,[269  27] ; [58 12],[264.45901639  31.54098361] ; [62.54098361  7.45901639],0
b5,1,0.099292,2.716877,[196 100] ; [39 31],[190.05464481 105.94535519] ; [44.94535519 25.05464481],0
p3,1,0.111746,2.529353,[132 163] ; [24 46],[126.08219178 168.91780822] ; [29.91780822 40.08219178],0
a6,1,0.121123,2.402737,[210  86] ; [43 27],[204.61202186  91.38797814] ; [48.38797814 21.61202186],0
u3,1,0.125292,2.34989,[48 27] ; [17 18],[44.31818182 30.68181818] ; [20.68181818 14.31818182],0
p4,1,0.131416,2.275697,[158 137] ; [30 39],[152.36263736 142.63736264] ; [35.63736264 33.36263736],0
n4,1,0.138107,2.198925,[219  75] ; [46 24],[214.03846154  79.96153846] ; [50.96153846 19.03846154],0
p2,1,0.180696,1.791892,[243  51] ; [53 17],[239.07692308  54.92307692] ; [56.92307692 13.07692308],0
s1,1,0.195616,1.674809,[  8 283] ; [ 4 64],[  9.7270195 281.2729805] ; [ 2.2729805 65.7270195],0
p7,1,0.202611,1.62345,[156 132] ; [31 37],[151.28089888 136.71910112] ; [35.71910112 32.28089888],0
p1,1,0.208738,1.580155,[ 14 280] ; [ 6 64],[ 16.15384615 277.84615385] ; [ 3.84615385 66.15384615],0
n1,1,0.278351,1.175125,[30 42] ; [ 6 15],[27.87096774 44.12903226] ; [ 8.12903226 12.87096774],0
a1,1,0.285837,1.139124,[ 12 284] ; [ 1 69],[ 10.5136612 285.4863388] ; [ 2.4863388 67.5136612],0
p8,1,0.290358,1.117961,[117 174] ; [33 37],[120.91412742 170.08587258] ; [29.08587258 40.91412742],0
s7,1,0.329693,0.950103,[157 128] ; [33 35],[153.39943343 131.60056657] ; [36.60056657 31.39943343],0
s4,1,0.367308,0.812753,[ 57 236] ; [17 53],[ 59.73002755 233.26997245] ; [14.26997245 55.73002755],0
v3,1,0.418649,0.654105,[115 168] ; [24 44],[112.07122507 170.92877493] ; [26.92877493 41.07122507],0
p9,1,0.433196,0.614239,[245  47] ; [56 14],[242.79558011  49.20441989] ; [58.20441989 11.79558011],0
a8,1,0.445977,0.580857,[ 39 228] ; [ 7 57],[ 37.10574018 229.89425982] ; [ 8.89425982 55.10574018],0
v1,1,0.453935,0.560808,[148 136] ; [32 36],[145.22727273 138.77272727] ; [34.77272727 33.22727273],0
v4,1,0.532132,0.390319,[282  12] ; [65  4],[281.04132231  12.95867769] ; [65.95867769  3.04132231],0
u4,1,0.535913,0.383167,[  8 288] ; [ 1 69],[  7.27868852 288.72131148] ; [ 1.72131148 68.27868852],0
p12,1,0.553986,0.350225,[ 23 273] ; [ 4 66],[ 21.83606557 274.16393443] ; [ 5.16393443 64.83606557],0
p10,1,0.564517,0.331943,[235  59] ; [53 16],[233.25619835  60.74380165] ; [54.74380165 14.25619835],0
s5,1,0.613005,0.255823,[110 179] ; [24 45],[108.17318436 180.82681564] ; [25.82681564 43.17318436],0
n3,1,0.618311,0.248249,[53 19] ; [15  7],[52.08510638 19.91489362] ; [15.91489362  6.08510638],0
u2,1,0.623931,0.240382,[42 32] ; [21 13],[43.16666667 30.83333333] ; [19.83333333 14.16666667],0
s2,1,0.656187,0.198189,[179 115] ; [40 29],[177.37190083 116.62809917] ; [41.62809917 27.37190083],0
b1,1,0.67202,0.179248,[102 194] ; [26 44],[103.51912568 192.48087432] ; [24.48087432 45.51912568],0
b4,1,0.684358,0.165261,[177 119] ; [40 30],[175.49726776 120.50273224] ; [41.50273224 28.49726776],0
n5,1,0.685527,0.16397,[217  77] ; [50 20],[215.65384615  78.34615385] ; [51.34615385 18.65384615],0
b2,1,0.805501,0.060632,[ 54 123] ; [13 27],[ 54.64976959 122.35023041] ; [12.35023041 27.64976959],0
b3,1,0.805501,0.060632,[ 54 123] ; [13 27],[ 54.64976959 122.35023041] ; [12.35023041 27.64976959],0
s3,1,0.819359,0.052153,[201  90] ; [46 22],[200.21448468  90.78551532] ; [46.78551532 21.21448468],0
p5,1,0.836462,0.042609,[ 23 269] ; [ 5 65],[ 22.58563536 269.41436464] ; [ 5.41436464 64.58563536],0
p11,1,0.901044,0.015461,[222  74] ; [53 17],[222.40437158  73.59562842] ; [52.59562842 17.40437158],0
n2,1,0.960302,0.002477,[56 16] ; [17  5],[55.91489362 16.08510638] ; [17.08510638  4.91489362],0
