Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p5,1,0.0,27.257514,[ 12 310] ; [13 46],[ 21.12860892 300.87139108] ; [ 3.87139108 55.12860892],1
s6,1,6e-06,20.569707,[100 222] ; [36 22],[115.24210526 206.75789474] ; [20.75789474 37.24210526],1
b5,1,0.000154,14.321225,[206 118] ; [22 37],[192.8772846 131.1227154] ; [35.1227154 23.8772846],1
p1,1,0.002113,9.44903,[ 18 304] ; [10 49],[ 23.66404199 298.33595801] ; [ 4.33595801 54.66404199],0
p3,1,0.006578,7.384742,[114 207] ; [32 27],[123.33157895 197.66842105] ; [22.66842105 36.33157895],0
d2,1,0.007467,7.157143,[118 205] ; [32 26],[127.16535433 195.83464567] ; [22.83464567 35.16535433],0
p12,1,0.01127,6.422311,[  7 313] ; [ 5 54],[ 10.13192612 309.86807388] ; [ 1.86807388 57.13192612],0
a7,1,0.017784,5.617263,[224  99] ; [31 27],[216.18110236 106.81889764] ; [38.81889764 19.18110236],0
r1,1,0.044761,4.027638,[214 108] ; [47 12],[220.58267717 101.41732283] ; [40.41732283 18.58267717],0
a6,1,0.052982,3.744483,[223 101] ; [33 26],[216.56396867 107.43603133] ; [39.43603133 19.56396867],0
p4,1,0.055,3.682085,[138 181] ; [33 25],[144.69230769 174.30769231] ; [26.30769231 31.69230769],0
p7,1,0.072801,3.218709,[158 158] ; [37 22],[164.32 151.68] ; [30.68 28.32],0
d4,1,0.07502,3.169617,[231  92] ; [48 10],[236.52755906  86.47244094] ; [42.47244094 15.52755906],0
n1,1,0.099266,2.717298,[33 64] ; [7 5],[35.59633028 61.40366972] ; [4.40366972 7.59633028],0
n6,1,0.102633,2.664139,[235  87] ; [49 10],[240.02099738  81.97900262] ; [43.97900262 15.02099738],0
a8,1,0.109709,2.558414,[ 23 270] ; [ 8 47],[ 26.10057471 266.89942529] ; [ 4.89942529 50.10057471],0
d1,1,0.113307,2.507477,[145 179] ; [33 26],[150.57963446 173.42036554] ; [27.42036554 31.57963446],0
p10,1,0.118645,2.435122,[202 116] ; [43 15],[207.20744681 110.79255319] ; [37.79255319 20.20744681],0
s4,1,0.128129,2.315033,[ 29 293] ; [ 9 49],[ 32.2 289.8] ; [ 5.8 52.2],0
a4,1,0.132195,2.266533,[119 202] ; [28 31],[124.17631579 196.82368421] ; [22.82368421 36.17631579],0
p11,1,0.145355,2.120336,[222 102] ; [46 13],[226.7154047  97.2845953] ; [41.2845953 17.7154047],0
p2,1,0.16846,1.89659,[233  87] ; [48 11],[237.25593668  82.74406332] ; [43.74406332 15.25593668],0
r4,1,0.197032,1.664237,[244  80] ; [49 10],[247.86422977  76.13577023] ; [45.13577023 13.86422977],0
v2,1,0.221419,1.495148,[146 163] ; [33 26],[150.30163043 158.69836957] ; [28.69836957 30.30163043],0
a3,1,0.25294,1.306995,[196 125] ; [40 18],[199.88390501 121.11609499] ; [36.11609499 21.88390501],0
u1,1,0.2704,1.214719,[ 29 295] ; [ 8 51],[ 31.3002611 292.6997389] ; [ 5.6997389 53.3002611],0
a2,1,0.278032,1.176683,[ 57 267] ; [ 7 52],[ 54.14099217 269.85900783] ; [ 9.85900783 49.14099217],0
p6,1,0.308793,1.035831,[ 68 248] ; [16 42],[ 70.97326203 245.02673797] ; [13.02673797 44.97326203],0
a1,1,0.342481,0.901121,[ 13 311] ; [ 4 55],[ 14.38120104 309.61879896] ; [ 2.61879896 56.38120104],0
b4,1,0.373337,0.792529,[183 141] ; [37 22],[186.10966057 137.89033943] ; [33.89033943 25.10966057],0
r3,1,0.421469,0.646217,[276  46] ; [52  6],[277.93684211  44.06315789] ; [50.06315789  7.93684211],0
d5,1,0.438376,0.60053,[237  87] ; [46 13],[239.40469974  84.59530026] ; [43.59530026 15.40469974],0
