Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s1,1,0.000916,10.989168,[ 2 69] ; [1 1],[ 2.91780822 68.08219178] ; [0.08219178 1.91780822],1
s5,1,0.171285,1.871662,[10 59] ; [1 1],[10.69014085 58.30985915] ; [0.30985915 1.69014085],0
p8,1,0.330341,0.947561,[15 56] ; [1 1],[15.56164384 55.43835616] ; [0.43835616 1.56164384],0
s2,1,0.35697,0.848527,[16 56] ; [1 1],[16.54054054 55.45945946] ; [0.45945946 1.54054054],0
v1,1,0.381067,0.767256,[16 53] ; [1 1],[16.52112676 52.47887324] ; [0.47887324 1.52112676],0
s7,1,0.389548,0.740354,[16 52] ; [1 1],[16.51428571 51.48571429] ; [0.48571429 1.51428571],0
v4,1,0.557834,0.343469,[50 22] ; [1 1],[49.62162162 22.37837838] ; [1.37837838 0.62162162],0
s3,1,0.61209,0.257143,[23 47] ; [1 1],[23.33333333 46.66666667] ; [0.66666667 1.33333333],0
r4,1,0.623029,0.241633,[24 48] ; [1 1],[24.32432432 47.67567568] ; [0.67567568 1.32432432],0
s6,1,0.623029,0.241633,[24 48] ; [1 1],[24.32432432 47.67567568] ; [0.67567568 1.32432432],0
d1,1,0.655289,0.199297,[25 47] ; [1 1],[25.2972973 46.7027027] ; [0.7027027 1.2972973],0
p9,1,0.656912,0.197297,[24 45] ; [1 1],[24.29577465 44.70422535] ; [0.70422535 1.29577465],0
r3,1,0.687338,0.161982,[46 26] ; [1 1],[45.72972973 26.27027027] ; [1.27027027 0.72972973],0
p11,1,0.71919,0.12927,[27 45] ; [1 1],[27.24324324 44.75675676] ; [0.75675676 1.24324324],0
d5,1,0.813732,0.055514,[42 30] ; [1 1],[41.83783784 30.16216216] ; [1.16216216 0.83783784],0
a7,1,0.813732,0.055514,[30 42] ; [1 1],[30.16216216 41.83783784] ; [0.83783784 1.16216216],0
a5,1,0.84497,0.038236,[31 41] ; [1 1],[31.13513514 40.86486486] ; [0.86486486 1.13513514],0
b1,1,0.876103,0.024308,[40 32] ; [1 1],[39.89189189 32.10810811] ; [1.10810811 0.89189189],0
a6,1,0.907152,0.013603,[39 33] ; [1 1],[38.91891892 33.08108108] ; [1.08108108 0.91891892],0
a3,1,0.921575,0.009692,[38 33] ; [1 1],[37.93150685 33.06849315] ; [1.06849315 0.93150685],0
d2,1,0.921575,0.009692,[33 38] ; [1 1],[33.06849315 37.93150685] ; [0.93150685 1.06849315],0
p2,1,1.0,0.0,[36 36] ; [1 1],[36. 36.] ; [1. 1.],0
