Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,3.3e-05,17.252396,[55 63] ; [77 27],[70.16216216 47.83783784] ; [61.83783784 42.16216216],1
s5,1,0.000185,13.978795,[ 19 101] ; [39 64],[31.21076233 88.78923767] ; [26.78923767 76.21076233],1
s7,1,0.000821,11.19261,[23 89] ; [41 57],[34.13333333 77.86666667] ; [29.86666667 68.13333333],1
s2,1,0.001177,10.526152,[ 11 110] ; [26 77],[ 19.98660714 101.01339286] ; [17.01339286 85.98660714],0
s8,1,0.007083,7.251883,[25 96] ; [38 65],[34.03125 86.96875] ; [28.96875 74.03125],0
p1,1,0.00818,6.993575,[ 13 108] ; [  2 102],[  8.06666667 112.93333333] ; [ 6.93333333 97.06666667],0
p6,1,0.008767,6.869788,[32 85] ; [46 58],[41.29411765 75.70588235] ; [36.70588235 67.29411765],0
n5,1,0.011025,6.461319,[77 43] ; [82 21],[85.56053812 34.43946188] ; [73.43946188 29.56053812],0
p10,1,0.014768,5.943927,[87 32] ; [89 14],[94.34234234 24.65765766] ; [81.65765766 21.34234234],0
v1,1,0.027723,4.845232,[69 50] ; [75 29],[76.84304933 42.15695067] ; [67.15695067 36.84304933],0
a5,1,0.033246,4.533065,[84 37] ; [85 19],[90.88444444 30.11555556] ; [78.11555556 25.88444444],0
d3,1,0.037688,4.319058,[79 42] ; [81 23],[86.04444444 34.95555556] ; [73.95555556 30.04444444],0
a1,1,0.039874,4.223233,[  3 118] ; [ 9 95],[  6.45333333 114.54666667] ; [ 5.54666667 98.45333333],0
s4,1,0.043119,4.09073,[  7 114] ; [14 88],[ 11.39461883 109.60538117] ; [ 9.60538117 92.39461883],0
u1,1,0.055213,3.675649,[ 17 104] ; [25 79],[22.58666667 98.41333333] ; [19.41333333 84.58666667],0
p3,1,0.066477,3.367931,[54 65] ; [60 44],[60.83408072 58.16591928] ; [53.16591928 50.83408072],0
d5,1,0.07832,3.099433,[98 23] ; [93 11],[102.71555556  18.28444444] ; [88.28444444 15.71555556],0
n3,1,0.105698,2.617386,[22  5] ; [14  9],[19.44  7.56] ; [16.56  6.44],0
p12,1,0.125619,2.345824,[  3 116] ; [ 7 96],[  5.36036036 113.63963964] ; [ 4.63963964 98.36036036],0
b1,1,0.164377,1.93349,[48 73] ; [32 72],[43.02222222 77.97777778] ; [36.97777778 67.02222222],0
n6,1,0.171118,1.87312,[95 26] ; [89 15],[98.95111111 22.04888889] ; [85.04888889 18.95111111],0
a2,1,0.205913,1.599933,[25 96] ; [29 75],[29.04 91.96] ; [24.96 79.04],0
p11,1,0.213245,1.549258,[99 22] ; [78 26],[95.18666667 25.81333333] ; [81.81333333 22.18666667],0
p9,1,0.230909,1.435254,[93 26] ; [87 16],[96.48648649 22.51351351] ; [83.51351351 19.48648649],0
r4,1,0.259479,1.271532,[102  19] ; [93 11],[104.86666667  16.13333333] ; [90.13333333 13.86666667],0
u2,1,0.300631,1.071395,[15 18] ; [17 12],[17.03225806 15.96774194] ; [14.96774194 14.03225806],0
p5,1,0.308637,1.036501,[ 11 109] ; [14 90],[ 13.39285714 106.60714286] ; [11.60714286 92.39285714],0
u3,1,0.316363,1.003922,[15 19] ; [17 13],[17. 17.] ; [15. 15.],0
a7,1,0.317499,0.999222,[84 36] ; [79 25],[87.32142857 32.67857143] ; [75.67857143 28.32142857],0
b5,1,0.325802,0.965512,[69 52] ; [66 38],[72.6 48.4] ; [62.4 41.6],0
r3,1,0.3498,0.874182,[112   8] ; [100   4],[113.57142857   6.42857143] ; [98.42857143  5.57142857],0
v3,1,0.446409,0.579755,[61 57] ; [47 54],[58.19178082 59.80821918] ; [49.80821918 51.19178082],0
n4,1,0.451056,0.567996,[89 32] ; [81 23],[91.42222222 29.57777778] ; [78.57777778 25.42222222],0
p8,1,0.480629,0.497436,[64 55] ; [49 51],[61.40182648 57.59817352] ; [51.59817352 48.40182648],0
b2,1,0.620804,0.244739,[28 45] ; [23 44],[26.59285714 46.40714286] ; [24.40714286 42.59285714],0
b3,1,0.620804,0.244739,[28 45] ; [23 44],[26.59285714 46.40714286] ; [24.40714286 42.59285714],0
b4,1,0.635425,0.224775,[66 55] ; [60 44],[67.76 53.24] ; [58.24 45.76],0
s1,1,0.658082,0.195862,[  2 119] ; [  1 102],[  1.62053571 119.37946429] ; [  1.37946429 101.62053571],0
n2,1,0.71729,0.131104,[18  8] ; [17  6],[18.57142857  7.42857143] ; [16.42857143  6.57142857],0
a4,1,0.730687,0.118482,[58 63] ; [47 56],[56.71875 64.28125] ; [48.28125 54.71875],0
d1,1,0.755693,0.096809,[72 49] ; [64 40],[73.13777778 47.86222222] ; [62.86222222 41.13777778],0
a8,1,0.77775,0.079666,[12 94] ; [11 76],[12.63212435 93.36787565] ; [10.36787565 76.63212435],0
v4,1,0.787333,0.072779,[115   6] ; [98  6],[114.54666667   6.45333333] ; [98.45333333  5.54666667],0
r1,1,0.840442,0.040533,[99 22] ; [84 20],[98.41333333 22.58666667] ; [84.58666667 19.41333333],0
p7,1,0.887408,0.020046,[74 45] ; [65 38],[74.50900901 44.49099099] ; [64.49099099 38.50900901],0
a3,1,0.901454,0.015333,[87 34] ; [74 30],[86.58222222 34.41777778] ; [74.41777778 29.58222222],0
a6,1,0.901454,0.015333,[87 34] ; [74 30],[86.58222222 34.41777778] ; [74.41777778 29.58222222],0
u4,1,0.914283,0.011586,[  1 120] ; [  1 103],[  1.07555556 119.92444444] ; [  0.92444444 103.07555556],0
d2,1,0.931298,0.007432,[57 63] ; [50 54],[57.32142857 62.67857143] ; [49.67857143 54.32142857],0
r2,1,0.944471,0.004851,[108  10] ; [94  9],[107.85520362  10.14479638] ; [94.14479638  8.85520362],0
d4,1,0.948632,0.004151,[100  20] ; [87 17],[100.17857143  19.82142857] ; [86.82142857 17.17857143],0
p2,1,0.985392,0.000335,[96 23] ; [84 20],[96.05381166 22.94618834] ; [83.94618834 20.05381166],0
n1,1,0.989677,0.000167,[ 7 20] ; [ 6 17],[ 7.02 19.98] ; [ 5.98 17.02],0
