Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,2.5e-05,17.784654,[48 17] ; [38 57],[34.9375 30.0625] ; [51.0625 43.9375],1
r3,1,3.9e-05,16.940829,[62  5] ; [62 34],[50.96932515 16.03067485] ; [73.03067485 22.96932515],1
p6,1,0.000177,14.06118,[24 42] ; [11 84],[14.34782609 51.65217391] ; [20.65217391 74.34782609],1
v1,1,0.00039,12.579294,[36 31] ; [25 70],[25.22839506 41.77160494] ; [35.77160494 59.22839506],1
d5,1,0.000572,11.864144,[60  7] ; [62 32],[50.77018634 16.22981366] ; [71.22981366 22.77018634],1
p10,1,0.001465,10.122215,[41 25] ; [34 59],[31.13207547 34.86792453] ; [43.86792453 49.13207547],0
s8,1,0.004056,8.258637,[29 38] ; [21 74],[20.67901235 46.32098765] ; [29.32098765 65.67901235],0
n6,1,0.006479,7.412027,[50 16] ; [52 43],[41.8136646 24.1863354] ; [60.1863354 34.8136646],0
r4,1,0.007191,7.224719,[52 15] ; [55 41],[43.98159509 23.01840491] ; [63.01840491 32.98159509],0
d4,1,0.007293,7.199374,[57 10] ; [63 32],[49.62962963 17.37037037] ; [70.37037037 24.62962963],0
r1,1,0.00786,7.06519,[51 16] ; [53 42],[43.01234568 23.98765432] ; [60.98765432 34.01234568],0
v3,1,0.00892,6.838834,[25 40] ; [18 74],[17.80254777 47.19745223] ; [25.19745223 66.80254777],0
d1,1,0.009052,6.812493,[39 28] ; [36 60],[30.82822086 36.17177914] ; [44.17177914 51.82822086],0
r2,1,0.010109,6.615511,[63  4] ; [74 19],[57.36875  9.63125] ; [79.63125 13.36875],0
a7,1,0.013072,6.159309,[52 15] ; [56 39],[44.66666667 22.33333333] ; [63.33333333 31.66666667],0
s7,1,0.014963,5.920849,[30 31] ; [26 62],[22.9261745 38.0738255] ; [33.0738255 54.9261745],0
a5,1,0.024176,5.081988,[48 19] ; [52 44],[41.10429448 25.89570552] ; [58.89570552 37.10429448],0
p3,1,0.026762,4.906075,[26 40] ; [22 73],[19.67701863 46.32298137] ; [28.32298137 66.67701863],0
v4,1,0.027493,4.859581,[59  8] ; [71 25],[53.43558282 13.56441718] ; [76.56441718 19.43558282],0
u1,1,0.037636,4.321377,[14 53] ; [ 9 87],[ 9.45398773 57.54601227] ; [13.54601227 82.45398773],0
a2,1,0.039763,4.227979,[22 45] ; [18 78],[16.44171779 50.55828221] ; [23.55828221 72.44171779],0
s2,1,0.045219,4.010446,[35 32] ; [35 61],[28.77300613 38.22699387] ; [41.22699387 54.77300613],0
d3,1,0.049172,3.869475,[45 22] ; [48 45],[38.94375 28.05625] ; [54.05625 38.94375],0
p7,1,0.053183,3.73816,[30 36] ; [29 66],[24.1863354 41.8136646] ; [34.8136646 60.1863354],0
b1,1,0.056906,3.625349,[34 33] ; [63 33],[39.87116564 27.12883436] ; [57.12883436 38.87116564],0
p9,1,0.058253,3.586426,[43 23] ; [46 46],[37.17721519 28.82278481] ; [51.82278481 40.17721519],0
a1,1,0.081266,3.039401,[ 3 64] ; [12 84],[ 6.16564417 60.83435583] ; [ 8.83435583 87.16564417],0
a4,1,0.093612,2.811139,[35 32] ; [37 58],[29.77777778 37.22222222] ; [42.22222222 52.77777778],0
n3,1,0.097179,2.751249,[18  6] ; [24 20],[14.82352941  9.17647059] ; [27.17647059 16.82352941],0
a3,1,0.099357,2.71584,[49 18] ; [57 37],[44.11180124 22.88819876] ; [61.88819876 32.11180124],0
s5,1,0.107719,2.587366,[23 39] ; [23 69],[18.51948052 43.48051948] ; [27.48051948 64.51948052],0
p2,1,0.14026,2.175103,[41 26] ; [47 48],[36.39506173 30.60493827] ; [51.60493827 43.39506173],0
d2,1,0.169918,1.883668,[38 29] ; [43 51],[33.70807453 33.29192547] ; [47.29192547 46.70807453],0
b5,1,0.180226,1.795758,[46 21] ; [56 40],[41.92638037 25.07361963] ; [60.07361963 35.92638037],0
p4,1,0.181816,1.782715,[28 39] ; [30 65],[23.98765432 43.01234568] ; [34.01234568 60.98765432],0
u3,1,0.183744,1.767083,[11  7] ; [16 22],[8.67857143 9.32142857] ; [18.32142857 19.67857143],0
a6,1,0.206314,1.597103,[44 23] ; [53 42],[40.11728395 26.88271605] ; [56.88271605 38.11728395],0
p5,1,0.210751,1.566258,[ 1 66] ; [ 5 90],[ 2.48148148 64.51851852] ; [ 3.51851852 91.48148148],0
n4,1,0.23332,1.420505,[45 21] ; [56 39],[41.40372671 24.59627329] ; [59.59627329 35.40372671],0
p1,1,0.429825,0.623297,[ 4 63] ; [ 9 87],[ 5.34355828 61.65644172] ; [ 7.65644172 88.34355828],0
s3,1,0.443042,0.588391,[33 34] ; [41 54],[30.60493827 36.39506173] ; [43.39506173 51.60493827],0
u2,1,0.474777,0.510836,[8 9] ; [14 24],[ 6.8 10.2] ; [15.2 22.8],0
b4,1,0.474872,0.510616,[38 29] ; [49 47],[35.7607362 31.2392638] ; [51.2392638 44.7607362],0
s4,1,0.531633,0.391269,[16 51] ; [19 77],[14.38650307 52.61349693] ; [20.61349693 75.38650307],0
n2,1,0.562294,0.335749,[15  9] ; [26 21],[13.85915493 10.14084507] ; [27.14084507 19.85915493],0
s1,1,0.639249,0.219726,[ 5 62] ; [ 9 85],[ 5.82608696 61.17391304] ; [ 8.17391304 85.82608696],0
n5,1,0.703033,0.145336,[38 27] ; [59 37],[39.16149068 25.83850932] ; [57.83850932 38.16149068],0
n1,1,0.821807,0.050725,[ 9 15] ; [16 30],[ 8.57142857 15.42857143] ; [16.42857143 29.57142857],0
b2,1,0.919971,0.010094,[13 23] ; [20 37],[12.77419355 23.22580645] ; [20.22580645 36.77419355],0
b3,1,0.919971,0.010094,[13 23] ; [20 37],[12.77419355 23.22580645] ; [20.22580645 36.77419355],0
a8,1,0.975882,0.000914,[ 7 53] ; [11 82],[ 7.05882353 52.94117647] ; [10.94117647 82.05882353],0
