Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,83.426239,[10 34] ; [253  45],[33.83625731 10.16374269] ; [229.16374269  68.83625731],1
r2,1,0.0,59.889347,[20 21] ; [273  23],[35.64688427  5.35311573] ; [257.35311573  38.64688427],1
p2,1,0.0,33.554273,[16 27] ; [235  63],[31.65102639 11.34897361] ; [219.34897361  78.65102639],1
r3,1,0.0,32.213298,[26 17] ; [271  26],[37.56176471  5.43823529] ; [259.43823529  37.56176471],1
p10,1,0.0,25.730782,[15 28] ; [215  78],[29.43452381 13.56547619] ; [200.56547619  92.43452381],1
p9,1,1e-06,25.087021,[17 25] ; [225  66],[30.52252252 11.47747748] ; [211.47747748  79.52252252],1
n6,1,1e-06,23.772197,[19 24] ; [235  63],[32.02932551 10.97067449] ; [221.97067449  76.02932551],1
s6,1,6e-06,20.508115,[10 34] ; [174 120],[23.95266272 20.04733728] ; [160.04733728 133.95266272],1
a6,1,5.5e-05,16.283074,[15 29] ; [196 102],[27.14619883 16.85380117] ; [183.85380117 114.14619883],1
u3,1,0.000138,14.523031,[ 2 18] ; [63 49],[ 9.84848485 10.15151515] ; [55.15151515 56.84848485],1
r1,1,0.00014,14.499824,[20 24] ; [218  78],[30.8 13.2] ; [207.2  88.8],1
p11,1,0.000296,13.09564,[20 24] ; [216  82],[30.3625731 13.6374269] ; [205.6374269  92.3625731],1
d3,1,0.000355,12.757665,[16 28] ; [191 105],[26.78823529 17.21176471] ; [180.21176471 115.78823529],1
p7,1,0.000497,12.127342,[10 34] ; [146 141],[20.73716012 23.26283988] ; [135.26283988 151.73716012],1
s2,1,0.000592,11.800262,[ 7 37] ; [127 168],[17.39233038 26.60766962] ; [116.60766962 178.39233038],1
s8,1,0.000656,11.609489,[ 3 41] ; [ 94 203],[12.51612903 31.48387097] ; [ 84.48387097 212.51612903],1
n2,1,0.000708,11.468254,[10 14] ; [74 22],[16.8  7.2] ; [67.2 28.8],1
p8,1,0.001636,9.918367,[ 5 37] ; [107 187],[14. 28.] ; [ 98. 196.],0
a1,1,0.002417,9.202312,[ 5 39] ; [  7 291],[ 1.54385965 42.45614035] ; [ 10.45614035 287.54385965],0
a7,1,0.00386,8.348306,[21 23] ; [207  90],[29.41935484 14.58064516] ; [198.58064516  98.41935484],0
u2,1,0.00504,7.865152,[ 4 16] ; [60 51],[ 9.77099237 10.22900763] ; [54.22900763 56.77099237],0
p4,1,0.007968,7.040639,[ 7 37] ; [107 189],[14.75294118 29.24705882] ; [ 99.24705882 196.75294118],0
n3,1,0.010634,6.525484,[10 13] ; [68 27],[15.20338983  7.79661017] ; [62.79661017 32.20338983],0
s3,1,0.014431,5.984609,[13 30] ; [149 148],[20.48823529 22.51176471] ; [141.51176471 155.48823529],0
d5,1,0.023306,5.145537,[25 19] ; [218  79],[31.35483871 12.64516129] ; [211.64516129  85.35483871],0
s7,1,0.02465,5.048285,[ 8 34] ; [106 183],[14.4652568 27.5347432] ; [ 99.5347432 189.4652568],0
v1,1,0.025362,4.998966,[ 9 34] ; [112 179],[15.57784431 27.42215569] ; [105.42215569 185.57784431],0
p6,1,0.027927,4.832567,[ 4 38] ; [ 73 222],[ 9.59643917 32.40356083] ; [ 67.40356083 227.59643917],0
b5,1,0.041161,4.169355,[21 23] ; [190 108],[27.14619883 16.85380117] ; [183.85380117 114.14619883],0
s1,1,0.054027,3.711868,[ 4 40] ; [  9 283],[ 1.70238095 42.29761905] ; [ 11.29761905 280.70238095],0
a2,1,0.060398,3.526419,[ 3 41] ; [ 54 244],[ 7.33333333 36.66666667] ; [ 49.66666667 248.33333333],0
a5,1,0.105312,2.623202,[22 22] ; [187 111],[26.88888889 17.11111111] ; [182.11111111 115.88888889],0
d4,1,0.142905,2.146391,[29 15] ; [227  71],[32.93567251 11.06432749] ; [223.06432749  74.93567251],0
b1,1,0.168371,1.897387,[21 23] ; [110 188],[16.85380117 27.14619883] ; [114.14619883 183.85380117],0
n5,1,0.189396,1.722311,[25 19] ; [198  98],[28.85882353 15.14117647] ; [194.14117647 101.85882353],0
p5,1,0.189932,1.718146,[ 3 40] ; [  9 288],[ 1.51764706 41.48235294] ; [ 10.48235294 286.51764706],0
s4,1,0.196548,1.667838,[ 5 39] ; [ 57 236],[ 8.09495549 35.90504451] ; [ 53.90504451 239.09495549],0
d2,1,0.199568,1.645532,[21 22] ; [115 183],[17.14956012 25.85043988] ; [118.85043988 179.14956012],0
d1,1,0.200989,1.635173,[16 28] ; [139 159],[19.94152047 24.05847953] ; [135.05847953 162.94152047],0
s5,1,0.214775,1.538947,[ 7 36] ; [ 72 217],[10.23192771 32.76807229] ; [ 68.76807229 220.23192771],0
b3,1,0.314795,1.010451,[12 18] ; [ 50 113],[ 9.6373057 20.3626943] ; [ 52.3626943 110.6373057],0
b2,1,0.314795,1.010451,[12 18] ; [ 50 113],[ 9.6373057 20.3626943] ; [ 52.3626943 110.6373057],0
u1,1,0.39055,0.737228,[ 3 41] ; [ 33 265],[ 4.63157895 39.36842105] ; [ 31.36842105 266.63157895],0
a3,1,0.399471,0.709919,[24 19] ; [185 111],[26.51032448 16.48967552] ; [182.48967552 113.51032448],0
p1,1,0.404804,0.694009,[ 3 41] ; [ 12 284],[ 1.94117647 42.05882353] ; [ 13.05882353 282.94117647],0
u4,1,0.465929,0.531614,[ 1 43] ; [  3 295],[ 0.51461988 43.48538012] ; [  3.48538012 294.51461988],0
v2,1,0.522309,0.409332,[13 30] ; [100 184],[14.85932722 28.14067278] ; [ 98.14067278 185.85932722],0
b4,1,0.64259,0.215371,[26 18] ; [165 133],[24.57309942 19.42690058] ; [166.42690058 131.57309942],0
p12,1,0.696448,0.152193,[ 1 43] ; [ 10 285],[ 1.42772861 42.57227139] ; [  9.57227139 285.42772861],0
n1,1,0.779075,0.078694,[10 14] ; [37 59],[ 9.4 14.6] ; [37.6 58.4],0
a4,1,0.892479,0.01827,[16 27] ; [107 189],[15.60176991 27.39823009] ; [107.39823009 188.60176991],0
n4,1,0.896021,0.01708,[28 16] ; [192 105],[28.38709677 15.61290323] ; [191.61290323 105.38709677],0
a8,1,0.9012,0.015412,[ 6 37] ; [ 37 242],[ 5.74223602 37.25776398] ; [ 37.25776398 241.74223602],0
