Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,48.141589,[115  19] ; [36 51],[91.55656109 42.44343891] ; [59.44343891 27.55656109],1
s2,1,5e-06,20.774104,[116  23] ; [51 40],[100.92608696  38.07391304] ; [66.07391304 24.92608696],1
s3,1,7e-06,20.141742,[113  26] ; [47 41],[97.97356828 41.02643172] ; [62.02643172 25.97356828],1
v1,1,0.00027,13.267669,[103  37] ; [45 45],[90.08695652 49.91304348] ; [57.91304348 32.08695652],1
p7,1,0.002838,8.908479,[114  23] ; [58 30],[104.72888889  32.27111111] ; [67.27111111 20.72888889],0
a5,1,0.002907,8.864968,[124  17] ; [66 25],[115.47413793  25.52586207] ; [74.52586207 16.47413793],0
a3,1,0.002959,8.832353,[122  18] ; [65 26],[113.33333333  26.66666667] ; [73.66666667 17.33333333],0
v3,1,0.003718,8.416651,[75 62] ; [32 59],[64.29385965 72.70614035] ; [42.70614035 48.29385965],0
p8,1,0.010152,6.608041,[96 43] ; [47 43],[86.79912664 52.20087336] ; [56.20087336 33.79912664],0
p6,1,0.010876,6.485393,[78 61] ; [35 55],[68.58951965 70.41048035] ; [44.41048035 45.58951965],0
s6,1,0.01135,6.409728,[129  11] ; [72 17],[122.88209607  17.11790393] ; [78.11790393 10.88209607],0
n1,1,0.014003,6.037734,[20 13] ; [ 3 11],[16.14893617 16.85106383] ; [6.85106383 7.14893617],0
d1,1,0.016737,5.72376,[102  39] ; [52 39],[93.59482759 47.40517241] ; [60.40517241 30.59482759],0
d5,1,0.018344,5.562972,[124  16] ; [70 21],[117.57575758  22.42424242] ; [76.42424242 14.57575758],0
r3,1,0.019956,5.415732,[137   4] ; [80  9],[133.03043478   7.96956522] ; [83.96956522  5.03043478],0
b4,1,0.020002,5.411759,[76 65] ; [63 28],[84.47844828 56.52155172] ; [54.52155172 36.47844828],0
p10,1,0.024336,5.070547,[131   9] ; [76 14],[126.  14.] ; [81.  9.],0
v4,1,0.034929,4.448623,[139   2] ; [85  6],[136.13793103   4.86206897] ; [87.86206897  3.13793103],0
r2,1,0.035929,4.400474,[138   2] ; [85  6],[135.15151515   4.84848485] ; [87.84848485  3.15151515],0
p9,1,0.03789,4.309941,[133   8] ; [76 12],[128.68558952  12.31441048] ; [80.31441048  7.68558952],0
r1,1,0.037925,4.308375,[127  13] ; [74 17],[121.81818182  18.18181818] ; [79.18181818 11.81818182],0
r4,1,0.045562,3.997701,[137   4] ; [83  8],[133.70689655   7.29310345] ; [86.29310345  4.70689655],0
b1,1,0.07959,3.073249,[66 75] ; [32 59],[59.56034483 81.43965517] ; [38.43965517 52.56034483],0
u1,1,0.18339,1.769934,[ 37 104] ; [17 74],[ 32.81896552 108.18103448] ; [21.18103448 69.81896552],0
b3,1,0.195854,1.67302,[42 49] ; [19 35],[38.28275862 52.71724138] ; [22.71724138 31.28275862],0
