Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,5e-05,16.456158,[14 76] ; [29 35],[25.12987013 64.87012987] ; [17.87012987 46.12987013],1
d2,1,0.313056,1.017738,[20 73] ; [18 45],[22.65384615 70.34615385] ; [15.34615385 47.65384615],0
a6,1,0.326505,0.962708,[42 51] ; [34 30],[45.01910828 47.98089172] ; [30.98089172 33.01910828],0
p3,1,0.39011,0.738598,[26 67] ; [14 50],[23.69426752 69.30573248] ; [16.30573248 47.69426752],0
b3,1,0.405747,0.691229,[17 38] ; [ 8 27],[15.27777778 39.72222222] ; [ 9.72222222 25.27777778],0
b2,1,0.405747,0.691229,[17 38] ; [ 8 27],[15.27777778 39.72222222] ; [ 9.72222222 25.27777778],0
b5,1,0.450206,0.570133,[57 36] ; [43 21],[59.23566879 33.76433121] ; [40.76433121 23.23566879],0
u1,1,0.515727,0.422431,[ 3 90] ; [ 1 63],[ 2.36942675 90.63057325] ; [ 1.63057325 62.36942675],0
a8,1,0.600912,0.273622,[10 80] ; [ 5 54],[ 9.06040268 80.93959732] ; [ 5.93959732 53.06040268],0
p5,1,0.607407,0.263968,[ 4 87] ; [ 4 60],[ 4.69677419 86.30322581] ; [ 3.30322581 60.69677419],0
a1,1,0.63876,0.220367,[ 3 90] ; [ 3 61],[ 3.55414013 89.44585987] ; [ 2.44585987 61.55414013],0
n2,1,0.655858,0.198594,[19 12] ; [11  9],[18.23529412 12.76470588] ; [11.76470588  8.23529412],0
n1,1,0.67696,0.173568,[ 9 22] ; [ 5 16],[ 8.34615385 22.65384615] ; [ 5.65384615 15.34615385],0
s3,1,0.678419,0.171911,[44 48] ; [28 35],[42.73548387 49.26451613] ; [29.26451613 33.73548387],0
s4,1,0.741448,0.108858,[14 78] ; [11 53],[14.74358974 77.25641026] ; [10.25641026 53.74358974],0
n5,1,0.778941,0.078792,[54 38] ; [39 25],[54.84615385 37.15384615] ; [38.15384615 25.84615385],0
s7,1,0.819661,0.051975,[24 66] ; [15 45],[23.4 66.6] ; [15.6 44.4],0
u2,1,0.845526,0.037959,[33 28] ; [14 13],[32.57954545 28.42045455] ; [14.42045455 12.57954545],0
u3,1,0.848701,0.036396,[34 27] ; [15 13],[33.58426966 27.41573034] ; [15.41573034 12.58426966],0
n3,1,0.872926,0.025582,[20 11] ; [14  7],[20.26923077 10.73076923] ; [13.73076923  7.26923077],0
b4,1,0.878176,0.023495,[57 36] ; [40 24],[57.45859873 35.54140127] ; [39.54140127 24.45859873],0
s2,1,0.886412,0.020405,[35 58] ; [23 40],[34.57692308 58.42307692] ; [23.42307692 39.57692308],0
p1,1,0.959459,0.002584,[ 6 87] ; [ 4 60],[ 5.92356688 87.07643312] ; [ 4.07643312 59.92356688],0
