Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,155.214635,[ 3 91] ; [354 140],[57.07142857 36.92857143] ; [299.92857143 194.07142857],1
d3,1,0.0,91.778735,[28 66] ; [389 105],[66.66326531 27.33673469] ; [350.33673469 143.66326531],1
d5,1,0.0,71.781707,[50 44] ; [439  55],[78.17346939 15.82653061] ; [410.82653061  83.17346939],1
d2,1,0.0,27.464297,[23 71] ; [266 227],[46.27938671 47.72061329] ; [242.72061329 250.27938671],1
a4,1,0.0,26.410799,[19 73] ; [245 248],[41.51794872 50.48205128] ; [222.48205128 270.51794872],1
a3,1,0.0,25.297644,[47 46] ; [375 118],[66.97269625 26.02730375] ; [355.02730375 137.97269625],1
u1,1,6e-06,20.417581,[ 3 91] ; [117 377],[19.18367347 74.81632653] ; [100.81632653 393.18367347],1
a5,1,7e-06,20.214723,[53 41] ; [387 107],[70.34013605 23.65986395] ; [369.65986395 124.34013605],1
a2,1,3.7e-05,17.015439,[ 8 86] ; [142 352],[23.97959184 70.02040816] ; [126.02040816 367.97959184],1
s2,1,0.002431,9.191786,[48 44] ; [337 155],[60.65068493 31.34931507] ; [324.34931507 167.65068493],0
a7,1,0.004317,8.145549,[58 36] ; [374 119],[69.17887564 24.82112436] ; [362.82112436 130.17887564],0
p4,1,0.007009,7.270637,[49 45] ; [328 164],[60.47440273 33.52559727] ; [316.52559727 175.47440273],0
p2,1,0.009257,6.772478,[71 23] ; [423  68],[79.37777778 14.62222222] ; [414.62222222  76.37777778],0
b2,1,0.009378,6.749388,[12 44] ; [119 181],[20.60674157 35.39325843] ; [110.39325843 189.60674157],0
b3,1,0.009378,6.749388,[12 44] ; [119 181],[20.60674157 35.39325843] ; [110.39325843 189.60674157],0
p6,1,0.009853,6.661226,[26 67] ; [205 280],[37.16782007 55.83217993] ; [193.83217993 291.16782007],0
v2,1,0.010783,6.500653,[39 49] ; [279 194],[49.88235294 38.11764706] ; [268.11764706 204.88235294],0
v1,1,0.025278,5.004743,[42 48] ; [285 195],[51.63157895 38.36842105] ; [275.36842105 204.63157895],0
r3,1,0.027873,4.835932,[87  7] ; [478  14],[90.63139932  3.36860068] ; [474.36860068  17.63139932],0
a1,1,0.028852,4.776393,[ 1 93] ; [ 34 460],[ 5.5952381 88.4047619] ; [ 29.4047619 464.5952381],0
s5,1,0.045713,3.992123,[31 60] ; [217 261],[39.66256591 51.33743409] ; [208.33743409 269.66256591],0
p3,1,0.084899,2.968523,[42 52] ; [268 225],[49.64224872 44.35775128] ; [260.35775128 232.64224872],0
u2,1,0.08605,2.946752,[24 23] ; [76 40],[28.83435583 18.16564417] ; [71.16564417 44.83435583],0
