Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,74.543785,[138   3] ; [27 30],[117.5  23.5] ; [47.5  9.5],1
r2,1,0.0,71.193775,[138   3] ; [28 29],[118.21212121  22.78787879] ; [47.78787879  9.21212121],1
r1,1,0.0,49.407648,[112  29] ; [16 43],[90.24 50.76] ; [37.76 21.24],1
v4,1,0.0,49.067682,[134   7] ; [32 27],[117.03  23.97] ; [48.97 10.03],1
a6,1,5e-06,20.819082,[107  34] ; [25 34],[93.06 47.94] ; [38.94 20.06],1
p11,1,9e-06,19.747566,[102  39] ; [23 36],[88.125 52.875] ; [36.875 22.125],1
p9,1,0.000711,11.460183,[102  38] ; [26 29],[91.8974359 48.1025641] ; [36.1025641 18.8974359],1
s6,1,0.000785,11.276998,[58 81] ; [10 49],[47.73737374 91.26262626] ; [20.26262626 38.73737374],1
p10,1,0.000825,11.183678,[91 48] ; [23 35],[80.43654822 58.56345178] ; [33.56345178 24.43654822],1
a7,1,0.001189,10.506637,[102  39] ; [28 30],[92.11055276 48.88944724] ; [37.88944724 20.11055276],0
p2,1,0.003774,8.389642,[91 50] ; [25 34],[81.78 59.22] ; [34.22 24.78],0
u3,1,0.004911,7.912088,[32 20] ; [ 8 20],[26. 26.] ; [14. 14.],0
u2,1,0.005153,7.824784,[30 22] ; [ 7 21],[24.05 27.95] ; [12.95 15.05],0
v1,1,0.006355,7.446831,[61 79] ; [13 44],[52.58883249 87.41116751] ; [21.41116751 35.58883249],0
d5,1,0.006936,7.289353,[110  31] ; [35 24],[102.225  38.775] ; [42.775 16.225],0
d4,1,0.007559,7.135075,[113  28] ; [36 22],[105.57286432  35.42713568] ; [43.42713568 14.57286432],0
n6,1,0.007692,7.103873,[111  30] ; [35 23],[103.44723618  37.55276382] ; [42.55276382 15.44723618],0
v2,1,0.012954,6.175388,[67 69] ; [17 40],[59.19170984 76.80829016] ; [24.80829016 32.19170984],0
a1,1,0.018683,5.530951,[  6 135] ; [ 8 51],[  9.87 131.13] ; [ 4.13 54.87],0
d3,1,0.019176,5.485435,[92 49] ; [28 31],[84.6 56.4] ; [35.4 23.6],0
